,index,Episode,Speaker,Internal,NumWords,Lines
109,109,1,Jeremy,False,9,"Oh, what a terrible thing to accuse me of."
110,110,1,Jeremy,True,4,"Yes, you bloody can."
111,111,1,Jeremy,False,4,What about going Litvinenko?
112,112,1,Jeremy,False,38,"Not full Litvinenko. Just a little bit of something debilitating in his pasta each night. Grind him down, weaken him, till he's all pathetic and you can just scoop him up like a sick whippet and dump him."
113,113,1,Jeremy,False,12,You might quite like tending him as he grows weaker and weaker.
114,114,1,Jeremy,False,22,"Oh, do sit up, Jerry, while I spoon you some more of this slightly silvery porridge. Should I keep my voice down?"
115,115,1,Jeremy,False,10,"Well, we could start by just moving his stuff out."
116,116,1,Jeremy,False,6,"OK, we're nearly there. Last two."
117,117,1,Jeremy,False,7,"It's fine, Mark. It's like a prank."
118,118,1,Jeremy,False,12,I thought it might be a good idea to have some backup.
119,119,1,Jeremy,False,18,We could tie him to a hot air balloon. Then he would drift away out of the window.
120,120,1,Jeremy,False,7,You like that? The hot air balloon?
121,121,1,Jeremy,False,4,"Or punch him, Hans?"
122,122,1,Jeremy,False,9,"Psychological warfare. Yeah, grind him down. Attack his beliefs."
123,123,1,Jeremy,False,9,"Or, he is sort of... bagged for our convenience."
124,124,1,Jeremy,False,10,We could just bag him up and sling him out.
125,125,1,Jeremy,False,3,"Bag him, Hans."
126,126,1,Jeremy,False,3,The normal way?
127,127,1,Jeremy,False,6,"Put him in the lift, Hans."
128,128,1,Jeremy,False,6,Should I give him a kick?
129,129,1,Jeremy,False,6,Shut it or you're getting waterboarded.
130,130,1,Jeremy,False,4,I warned you. Waterboard!
131,131,1,Jeremy,True,7,"I'm back, baby. The bitch is back."
132,132,2,Jeremy,False,9,"Mark, can I put the heating on? I'm freezing."
133,133,2,Jeremy,False,17,You want me to stride about the flat covered in wool simply to stay alive? New York?
134,134,2,Jeremy,False,17,"This is your perfect way of going out with someone, isn't it? Safe in your sexual GCHQ?"
135,135,2,Jeremy,False,17,"Fascinating, here's a radical idea. Why don't you stop being a psycho and give her a ring?"
136,136,2,Jeremy,False,3,The million-text month?
137,137,2,Jeremy,False,10,I find it makes for a more conducive life-coaching environment.
138,138,2,Jeremy,True,16,"Than you at my place, my socks on the radiator and me sitting on a bongo."
139,139,2,Jeremy,True,41,"Megan's so lovely. I'm definitely falling in love with her. But what the hell's she talking about? Focus. I need to give her a really useful, usable bit of actual handcrafted wisdom that, ooh, is that Watchmen? I never saw Watchmen."
140,140,2,Jeremy,False,3,"Oh, hey, Joe."
141,141,2,Jeremy,True,12,He's eyeing me. There's an atmosphere. Does he want to hit me?
142,142,2,Jeremy,True,3,"Fuck, did I?"
143,143,2,Jeremy,False,3,"Sure, big call."
144,144,2,Jeremy,False,19,"Hey, less of the old, young man. I'm still young enough to give you a bloody good duffing up."
145,145,2,Jeremy,True,36,"We're not going to fight, but I reckon I could duff him up, if I needed to. Take him out, take him apart, sort him out big-time. I could take him, definitely. If I needed to."
146,146,2,Jeremy,True,37,"Need to professionalise in here. Lose the lions, put up my certificate, get a filing cabinet. Except, have I got anything to f- What is that? Wait, is that a fucking thermometer? He's finally bloody lost it."
147,147,2,Jeremy,False,1,Hello.
148,148,2,Jeremy,False,4,What are you doing?
149,149,2,Jeremy,False,4,"Oh, for fuck's sake!"
150,150,2,Jeremy,True,7,"He's in his jacket, going to everything."
151,151,2,Jeremy,False,7,"So, off you go, the ""best man""."
152,152,2,Jeremy,False,19,"The single best man there is. You know they haven't even invited me to the ceremony, just the reception."
153,153,2,Jeremy,False,5,You can't even say it.
154,154,2,Jeremy,False,8,"Oh, hey, Mark. How's the advance party going?"
155,155,2,Jeremy,False,10,"Er, yeah, well, it was quite a warm day here."
156,156,2,Jeremy,False,1,Microclimate.
157,157,2,Jeremy,False,10,"Well, that would explain why I'm feeling quite chilly now."
158,158,2,Jeremy,False,1,Brrrr.
159,159,2,Jeremy,False,7,"How could it look warm, you maniac?"
160,160,2,Jeremy,False,17,"Oh, that'll be the Isis guys that I've invited round to charge their mobiles on your coin."
161,161,2,Jeremy,False,2,"Oh, hi."
162,162,2,Jeremy,False,1,Sure.
163,163,2,Jeremy,True,8,"Hey, I know what the weird atmosphere is."
164,164,2,Jeremy,False,2,"Oh, sure."
165,165,2,Jeremy,True,22,"Just watching TV with a guy. It's like watching TV with Mark. Except, generally, I don't have Mark's jizz on my leg."
166,166,2,Jeremy,False,1,Er.
167,167,2,Jeremy,True,22,"Cuddling up all night with Joe, as if we were boyfriend and boyfriend? Am I going to go the full three dimensions?"
168,168,2,Jeremy,False,16,"Love to, but I've got to get on a coach, to Norfolk. It's, best friend's wedding."
169,169,2,Jeremy,False,24,"Yeah, got to go. Can't hang around here cuddling all night long. Got to get on a night coach to King's Lynn, my friend."
170,170,2,Jeremy,True,114,"The tinny vibration, God, that's annoying. That has got to hurt. I'm aggressively glancing, constant eye flicks and no smile. Man, he's got to be hurting. This is inhuman, I'm slaying him. What the hell am I doing in this horrible coach instead of spooning with a lovely guy? Do I love Joe? Do I love Megan? Do I love this guy sitting next to me? Am I a guy who just slept with a guy, which is fine, or am I a guy who is a gay guy, which is also fine, or am I a guy who sometimes sleeps with guys and sometimes doesn't? Which is also fine. It's all totally fine."
171,171,2,Jeremy,False,1,Hey.
172,172,2,Jeremy,False,5,How's the Dobby mission going?
173,173,2,Jeremy,False,29,"I hate it when that happens. Yeah, so, um, I know we don't have that many heart-to-heart chats, but, um, there's something I need to talk to you about."
174,174,2,Jeremy,False,25,"Look, you're the last person who I would ideally talk to about this, but the fact is, this will come as something of a shock."
175,175,2,Jeremy,False,12,"Earlier tonight, I had sex with a man in my bedroom, and-"
176,176,2,Jeremy,False,18,"Yeah, and I have feelings for this guy Joe, but I kind of walked out on him and-"
177,177,2,Jeremy,False,13,"Yes, Mark. Anyway, um, as I was saying, I really like this guy-"
178,178,2,Jeremy,False,19,I'm talking about possibly the biggest thing that's ever happened in my life and you're obsessing about... room-al geography?
179,179,2,Jeremy,False,25,"I thought I was just totally open, totally cool, but now I wonder if inside, I don't have some shame or confusion deep in there."
180,180,2,Jeremy,False,5,"Normal, unheated, regular air temperature."
181,181,2,Jeremy,False,2,"Hey, Dobs."
182,182,2,Jeremy,False,5,"Dobby, are you all right?"
183,183,2,Jeremy,False,5,Did you-? Do you... know?
184,184,2,Jeremy,False,6,"Oh, my God, you watched me-"
185,185,2,Jeremy,False,4,"Yes, how do you-?"
186,186,2,Jeremy,False,3,Him as well?
187,187,2,Jeremy,False,10,I didn't know your room was bristling with surveillance equipment!
188,188,2,Jeremy,False,1,Hans.
189,189,2,Jeremy,False,31,"God, has the entire world seen this fucking video? I came here to talk to someone about this, get some perspective. Turns out I can just read the fucking YouTube comments."
190,190,2,Jeremy,True,25,"First mistake, no bouncers at the wedding. I'm in. Plus, the great thing is, I've escaped the strong, comforting arms of the sexy, affectionate man."
191,191,2,Jeremy,True,11,I think he might be the opposite of all those words.
192,192,2,Jeremy,False,5,But I've got nothing prepared.
193,193,2,Jeremy,False,222,"Hans. Super Hans, I've known Hans for many a year now. It's been a long road and now, as you've found Molly, er, and I don't really want to get into this, but I've started it now, but I'm going to bring it round, so don't worry. People said Molly wasn't right for you. That she was a downer. But you know what? If someone loves someone, he just loves them. And if that person is considered to be a downer, or even a yawn-a-thon, who cares? And even if someone loves another man, or, what's in a name? Or gender? Is it possible to love two people at once? Three? Four is surely the limit. But is it? What is love anyway? Is it, er, an act, or a feeling or, who am I to speak? Who are you to listen? Why is a marriage a marriage? But society says it's wrong for two men to love one another even though now it says it says that now it's OK? Is it OK because society says it's OK? What next? Dogs getting married? Could I marry my own son? No. Possibly not? Correct. Or is it? What I'm trying to say is that people should do whatever they want to do, at a temperature that suits them, within limits. Thank you."
194,194,2,Jeremy,True,34,"Pretty sure someone's going to print that speech on a tea towel someday. Yeah, eat that, Obama. Fuck off, Mandela. Take that, Mark, I'm the best man. I'm the best man who ever lived."
195,195,3,Jeremy,False,3,Can't handle it?
196,196,3,Jeremy,False,4,"Your word, not mine."
197,197,3,Jeremy,False,27,"I don't fit into your tiny little boxes. I'm just looking for that sacred connection, and for that, I'd fuck any single member of the human race."
198,198,3,Jeremy,False,20,"You know, I've always been a bit gay. I've always liked a bit of that. Like with Pej in Darty."
199,199,3,Jeremy,False,18,"We used to get pissed and pull each other off. Didn't you? You should have, it was great."
200,200,3,Jeremy,False,37,"The thing about sex with a guy, it's like getting your car fixed at the actual dealership. They've got all the codes, and you just plug right in. I mean, you like blow jobs, don't you, Mark?"
201,201,3,Jeremy,False,23,"Course you do. But, what's the most blowjobs you've ever had in one day? Like in the first happy days of a relationship?"
202,202,3,Jeremy,False,11,"Right. Well, my life now is a twenty-four seven blowjob bonanza."
203,203,3,Jeremy,False,22,"Put it this way, I'm moving out and I've got a new address for you to forward my post to, Blowjob City."
204,204,3,Jeremy,False,12,"Cool, um, here's that Beastie Boys CD I was telling you about."
205,205,3,Jeremy,False,11,"Oh, yeah. Well, download the shit out of them, they're cool."
206,206,3,Jeremy,False,1,Bye.
207,207,3,Jeremy,False,19,"I really like him, Mark. Do you think it matters if I'm not young, dumb and full of cum?"
208,208,3,Jeremy,False,29,"Yeah, except I'm not that intelligent because I don't really understand almost any of what the news is about, and I'm not even certain that I'm full of cum."
209,209,3,Jeremy,False,4,"That's nice, thank you."
210,210,3,Jeremy,True,12,"Yeah, that will happen when he's busy sucking off your life coach."
211,211,3,Jeremy,False,1,No.
212,212,3,Jeremy,False,25,"The point is, you do your thing, yeah? And let him do his thing, and don't talk about upsetting shit. That's the key to happiness."
213,213,3,Jeremy,False,4,I'm a straight shooter.
214,214,3,Jeremy,True,5,And I'm fucking your boyfriend.
215,215,3,Jeremy,False,4,Time's up I think.
216,216,3,Jeremy,True,4,"No, don't call him."
217,217,3,Jeremy,True,4,"Yeah, lock him out."
218,218,3,Jeremy,True,9,"She's sexy, artistic, confused. It'd be rude not to."
219,219,3,Jeremy,False,19,"I have to say, this is the first time I've ever betrayed the ethics of my life coaching organisation."
220,220,3,Jeremy,False,23,"Yeah, I mean, I bet it's fine if football coaches have sex with their players, so long as it's outside the coaching window."
221,221,3,Jeremy,True,15,"Oh, I'd love to hang out with Joe. But maybe tonight isn't the best night."
222,222,3,Jeremy,True,33,"I'm creating my own work, I'm living off my own mess. Like when they fed all the cows to the other cows in the 90s and we got, what was it? Super burgers?"
223,223,3,Jeremy,False,27,"Whatever, it'll start with half an hour of adverts which everyone sits through like obedient disciples of the capitalist dictatorship. What the hell are you even doing?"
224,224,3,Jeremy,False,12,"Making hummus he says, like it's perfectly natural. No one makes hummus."
225,225,3,Jeremy,False,11,What are you gonna do next? Start making your own pasta?
226,226,3,Jeremy,False,13,"Jesus, Mark. Jamie Oliver and Sainsbury's make the food, we eat the food."
227,227,3,Jeremy,False,24,The girl from the shoe shop? You finally tracked her down and you're luring her back to your lair to eat her with pasta?
228,228,3,Jeremy,False,6,"Finally, I'm rubbing off on you."
229,229,3,Jeremy,False,13,"Wow, you should go the full Indy. ""I love you"" on the eyelids."
230,230,3,Jeremy,False,5,"Go on, it'll be hilarious."
231,231,3,Jeremy,False,7,"More than hilarious, it'd be a hoot."
232,232,3,Jeremy,False,17,Not on my watch. Come on. You've tracked down the love of your life. Go for it!
233,233,3,Jeremy,False,27,"Yes, Mark. This is what real friends are for. Making you do brilliant things that you'd never do otherwise. This is how the El Dude Brothers roll."
234,234,3,Jeremy,False,7,"Right then, hold still. Come on, Mark."
235,235,3,Jeremy,False,1,Megan!
236,236,3,Jeremy,True,14,"Oh no, Joe in the bedroom, Megan in the hallway. I'm playing genital Jenga."
237,237,3,Jeremy,False,6,"Good to see you, it's just-"
238,238,3,Jeremy,False,8,"Megan, Joe popped over. What a fun coincidence."
239,239,3,Jeremy,False,8,"No, he came round for a friendly visit."
240,240,3,Jeremy,False,13,"No, no. These are both just friendly coincidental visits. How lucky and brilliant."
241,241,3,Jeremy,True,20,This party needs to break up fast. How? Fire? Use a lighter to start a little fire in the hall?
242,242,3,Jeremy,False,6,"I'll be in, in a minute."
243,243,3,Jeremy,True,19,"OK, let's get the fuck out. A run? Yeah, let's go for a totally normal Saturday night three-person run."
244,244,3,Jeremy,False,5,"Can you smell, like, smoke?"
245,245,3,Jeremy,False,11,No? Maybe I'm not feeling very well. Perhaps you guys should-
246,246,3,Jeremy,False,6,That might not be so convenient.
247,247,3,Jeremy,False,6,What the hell are you doing?
248,248,3,Jeremy,False,10,"You didn't mention the husband, you dark, filthy, dirty horse."
249,249,3,Jeremy,False,2,Bulky lettuce?
250,250,3,Jeremy,False,2,What cocktail?
251,251,3,Jeremy,False,16,"Mr. Patel's? Austerity corn flakes and Latvian feta? Look, here we go. Beans, everyone likes beans."
252,252,3,Jeremy,False,4,Beans are pasta sauce.
253,253,3,Jeremy,False,2,They're tomatoey.
254,254,3,Jeremy,False,12,It is when I make pasta. What the hell are you doing?
255,255,3,Jeremy,False,5,With your disgusting human fingers?
256,256,3,Jeremy,True,8,"That's not Nigella. that's not even Ainsley, mate."
257,257,3,Jeremy,False,4,What are you doing?
258,258,3,Jeremy,False,9,"Good, it's like Whose Pasta Is It Anyway, yeah?"
259,259,3,Jeremy,False,11,"I dunno, they're always good, eggs, aren't they? Till they hatch."
260,260,3,Jeremy,False,9,"You know what, maybe it's fine. Is it... Moroccan?"
261,261,3,Jeremy,True,6,"Yeah, Morocco. Anything goes in Morocco."
262,262,3,Jeremy,False,20,"Exactly, that's the dinner party spirit. Fuck them all. Listen, Mark, the pasta will be fine. It'll all be fine."
263,263,3,Jeremy,False,14,"Absolutely. Although, I would recommend getting rid of the love message on your eyes."
264,264,3,Jeremy,True,3,"Ugh, lid scour."
265,265,3,Jeremy,False,2,Not exactly.
266,266,3,Jeremy,False,5,I might've used permanent marker.
267,267,3,Jeremy,False,10,"Good idea. Although eyes, bleach, is that a bad one?"
268,268,3,Jeremy,True,3,Oh my God.
269,269,3,Jeremy,False,3,"Yeah, that'll work."
270,270,3,Jeremy,False,2,"Yeah, mate."
271,271,3,Jeremy,False,21,"Look, you probably need to know. Joe thinks Megan's fucking around on him, and Megan thinks Joe's fucking around on her."
272,272,3,Jeremy,False,20,"And I happen to know that they're both right, because I've sort of ended up sleeping with both of them."
273,273,3,Jeremy,False,18,"To be honest, it's getting quite tiring, especially when I have to do them both in one day."
274,274,3,Jeremy,False,36,"Yeah, on the plus side, she's fucking around on him and he's fucking around on her, so if they find out about each other, then I don't see that they can make much of a fuss."
275,275,3,Jeremy,True,2,"Civilisation, schmivilisation."
276,276,3,Jeremy,True,14,"Oh yeah, that's right. Always rely on Jez for a chuckle. I'll show them."
277,277,3,Jeremy,False,11,"Can I ask you a question, Angus, of a theological nature?"
278,278,3,Jeremy,False,5,Did Jesus have a cat?
279,279,3,Jeremy,False,6,If you don't know just say.
280,280,3,Jeremy,False,15,"I do find it interesting that all you pointy heads, living inside your Westminster bubble-"
281,281,3,Jeremy,False,18,"People like you in your ivory towers, who are like, who gives a fuck about the real issues?"
282,282,3,Jeremy,True,15,"This is a disaster. Joe thinks I'm an idiot. I'm not an idiot, I'm Paxman."
283,283,3,Jeremy,False,24,"To be honest, uh, I've never really got it about Jesus. I mean, apart from all the Christian stuff, what did Jesus actually do?"
284,284,3,Jeremy,False,4,"Yeah, put that aside."
285,285,3,Jeremy,False,31,"I'm not knocking the guy. I'm just saying, you know, apart from that, what did he actually achieve? I'm not saying I like him but at least Hitler did some paintings."
286,286,3,Jeremy,True,31,"Ooh, hello! Naughty, naughty Megan. Am I betraying Joe or Megan more? I like him loads, but I'm her life coach. What the fuck? Joe! No, don't cross the streams, shit!"
287,287,3,Jeremy,False,11,"That was actually Mark's foot, he does that sometimes, for laughs."
288,288,3,Jeremy,False,9,"Put your foot in my groin, under the table."
289,289,3,Jeremy,False,15,"He's quick, he slips them on and off. It's part of our flirty, dirty game."
290,290,3,Jeremy,False,6,I might leave them to it.
291,291,3,Jeremy,True,7,"Oh, the Corrigan stare. The full Paddington."
292,292,3,Jeremy,False,4,"Ingenious, but totally mental."
293,293,3,Jeremy,False,5,"So, we've got good news."
294,294,3,Jeremy,False,11,We're looking a the possibility of moving forward as a three.
295,295,3,Jeremy,False,10,"A very respectful, very boundaried, rather horny triangle with guidelines."
296,296,3,Jeremy,False,13,"Oh, I thought Joe was staying here tonight, um, according to the guidelines."
297,297,3,Jeremy,False,18,"Right, but you spent last night together. Um, ""on no two consecutive nights shall..."" et cetera, et cetera."
298,298,3,Jeremy,False,5,"Oh OK. Well then, yeah-"
299,299,3,Jeremy,False,15,"I mean, I guess it's up to Joe, is it? Is there a rule for..?"
300,300,3,Jeremy,False,18,"Oh, everything was all right when you were humping two people, but when I started, that's not allowed."
301,301,3,Jeremy,False,10,"No, I won't fucking admit it because it's not true."
302,302,4,Jeremy,True,11,Gorgeous Joe. I want to crawl inside your lovely pink mouth.
303,303,4,Jeremy,False,9,"Oh, yeah, of course. Me too. Busy, busy, busy."
304,304,4,Jeremy,True,8,"Storage Wars, Walnut Whip, wank into a flannel."
305,305,4,Jeremy,False,7,"Uh, I would probably have to say..."
306,306,4,Jeremy,True,8,"think of someone famous, think of someone famous."
307,307,4,Jeremy,False,2,...the Queen.
308,308,4,Jeremy,True,2,Interesting choice.
309,309,4,Jeremy,False,20,"Yeah. It was either the Queen, or, Jenson Button, but, in the end, I'd probably have to say the Queen."
310,310,4,Jeremy,False,14,It wasn't just me. A small cadre of life coaches were airlifted into Highgrove.
311,311,4,Jeremy,False,16,"She is... outlandish. She's funny. She's saucy and she's got the filthiest laugh. Kind of... ""uh-he-huh-huh-huh-huh""."
312,312,4,Jeremy,False,8,"Oh Joe. Oh, I have an office, obvs."
313,313,4,Jeremy,False,13,"It's... you know the office block on the corner of, er, Cowper Street?"
314,314,4,Jeremy,True,1,Oh.
315,315,4,Jeremy,False,10,"You do? Great. Yeah, well, I have a place there."
316,316,4,Jeremy,False,4,Yep. You do that.
317,317,4,Jeremy,True,26,"This is just another small, insignificant lie I'll have to maintain until the day I die. Mark still thinks I know what the public sector is."
318,318,4,Jeremy,False,8,"Oh, this is just one thing after a-bloody-nother."
319,319,4,Jeremy,False,6,"Actually, I'm probably going to go."
320,320,4,Jeremy,False,19,"Ooh, are we gonna win the match? What if we lose the match? The match, the match, the match!"
321,321,4,Jeremy,False,11,"Fine. If it comes at me again, I'm not hitting it."
322,322,4,Jeremy,False,22,"Can I go now? 'Cause I am only here so you can fuck the historian, and I really don't see that happening."
323,323,4,Jeremy,True,9,Fuck tennis! It's basically bullshit ping pong for giants.
324,324,4,Jeremy,False,5,How are you feeling today?
325,325,4,Jeremy,False,6,"Why is that, do you think?"
326,326,4,Jeremy,False,1,Interesting.
327,327,4,Jeremy,True,7,"Hunker down, Jeremy, into the brain bunker."
328,328,4,Jeremy,False,8,"OK, that's all we've got time for today."
