,index,Episode,Speaker,Internal,NumWords,Lines
43,43,1,Jeremy,False,5,"Oh, we thought that was-"
44,44,1,Jeremy,False,12,"Hear, hear, it's too beautiful a thing to let just go poof!"
45,45,1,Jeremy,False,8,"Right, yeah, a grassroots campaign to get justice."
46,46,1,Jeremy,False,8,"You, in a skit, in front of people?"
47,47,1,Jeremy,False,23,"Oh, right, I get it, yeah, the swish of the curtain, the smell of the greasepaint, the rub job in the dressing room."
48,48,1,Jeremy,False,30,"Guess what, we both went to work and it was brilliant, but then the whole company got shut down and it was mad shit, we're both out of a job."
49,49,1,Jeremy,False,13,"Hans, please, this is hard for us. I feel that something's died inside..."
50,50,1,Jeremy,False,3,"don't you, Mark?"
51,51,1,Jeremy,False,17,"Such a weird day for all of us JLBers. I mean, the whole thing's gone. Just poof!"
52,52,1,Jeremy,False,5,"Why, I'm really, really depressed."
53,53,1,Jeremy,False,2,Why not?
54,54,1,Jeremy,False,9,"Bollocks, I really felt I was finding my niche."
55,55,1,Jeremy,False,8,Since when did you set the niche-finding times?
56,56,1,Jeremy,False,4,It's a creamy elephant.
57,57,1,Jeremy,False,35,"Hmm, a guy, a guy who needs a bit of cash, a guy, a guy, a guy. Where can we find just a regular guy, any guy? I'm trying to think, but I can't think."
58,58,1,Jeremy,False,17,"Star Wars? ""If you stroke my down, I shall become more purr-full than you can possibly imagine."""
59,59,1,Jeremy,False,8,"Isn't down for a duck, not a cat?"
60,60,1,Jeremy,False,2,Does it?
61,61,1,Jeremy,False,6,"But, ""if you stroke my down..."""
62,62,1,Jeremy,False,10,"I mean it's definitely got to be a duck, because-"
63,63,1,Jeremy,False,5,And where's my onion rings?
64,64,1,Jeremy,False,19,"I've been doing vodka shots with the phone pigs. It's great to see all the old faces, isn't it?"
65,65,1,Jeremy,False,2,I know.
66,66,1,Jeremy,False,7,"Great, you're going to be great, man."
67,67,1,Jeremy,False,2,The moustache?
68,68,1,Jeremy,False,1,Yeah.
69,69,1,Jeremy,False,13,"Mark, you've got to get the shit-munchers onside. Adolf is a guaranteed hooter."
70,70,1,Jeremy,False,16,"Man, that was so funny. Some of the guys are saying it could be on TV."
71,71,1,Jeremy,False,2,"Heil, Mark."
72,72,1,Jeremy,False,8,"Yeah, when are we gonna get our money?"
73,73,1,Jeremy,False,3,"A bit, yes."
74,74,1,Jeremy,False,14,"Oh, bollocks, Mark! Words and speeches and ideas never change anything. Let's do something."
75,75,1,Jeremy,False,6,Who's up for a raiding party?
76,76,1,Jeremy,False,8,I can't believe they left the door open.
77,77,1,Jeremy,False,2,Super Hans?
78,78,1,Jeremy,False,8,"We're going up there, to fuck shit up."
79,79,1,Jeremy,False,1,What?
80,80,1,Jeremy,False,2,Snow storm!
81,81,2,Jeremy,False,14,"Oh, my God. There she is, Elena, from the flats. Oh, she's so gorgeous."
82,82,2,Jeremy,False,22,"God, I really, really, really, really hope the baby's not mine. The last thing I need is an infant cramping my style."
83,83,2,Jeremy,False,21,"Is it really fifty-fifty, or is it in fact much more likely that my guys will have won the sperm war?"
84,84,2,Jeremy,False,9,"Mine are like soldiers of fortune, the scuba squadron."
85,85,2,Jeremy,False,39,"Yours are probably just glad of the practice, like, ""Yay, we're out, and we're not in the wank flannel!"" Mine are much more, ""OK guys, here we go again. This is the drop zone. You know the drill."" Suave."
86,86,2,Jeremy,False,6,"Right, Laser Commando. See you later."
87,87,2,Jeremy,True,15,"What's he really doing? UKIP meeting? Gay sauna? Maiming farm animals? Don't ask, don't tell."
88,88,2,Jeremy,False,11,"Yeah, too right, I'm freezing. Let's whack it up to twenty-nine."
89,89,2,Jeremy,False,22,I don't actually want it to be wenty-nine. But you've got to give it something to aim for. It'll get hotter quicker.
90,90,2,Jeremy,False,55,"Oh, sure. You set it to twenty-three, it'll be pootering along, ""Oh, yeah, twenty-three? Easy, yeah, nearly there."" Wouldn't you rather, ""Fuck, twenty-nine! Christ let's get cracking! Gotta generate some serious heat!"" And then when it hits twenty-three, we're suddenly all like, click, sorry, already there. And the boiler will be like, ""What the fuck?!"""
91,91,2,Jeremy,False,2,"Hey, Soph."
92,92,2,Jeremy,False,5,"Elena, downstairs? She's a dealer?"
93,93,2,Jeremy,False,13,"Oh, my God, that's it. That's my in. That's our point of connection."
94,94,2,Jeremy,False,27,"Mark, just because today was the first time you have ever, ever, ever, successfully arranged a date with a woman does not suddenly make you Alfie, OK."
95,95,2,Jeremy,True,10,Really hope it doesn't involve anything going up my knob.
96,96,2,Jeremy,False,24,"Yeah, um, here's the thing. It's against my moral philosophy to put anything up my knob. That's just a line I will not cross."
97,97,2,Jeremy,False,8,"Yeah, OK, I'm really not sure about this."
98,98,2,Jeremy,False,58,"I just don't want my bar code on the database. I mean, the truth is, I have banged a lot of chicks. I mean, that's just a matter of historical record. I mean, he's a willing swab-ee. Leave me off-swab. If the baby is not his, then it's mine. If I done the crime, I'll do the time."
99,99,2,Jeremy,False,14,It might not be a boy or a girl? It could be something else?
100,100,2,Jeremy,False,5,"Hey, our odds just dropped."
101,101,2,Jeremy,False,29,"Hey, come on, guys. We're all having a baby together, and that's a terrifying and beautiful and very, very terrifying thing, so come on, let's just keep this civil."
102,102,2,Jeremy,True,23,"Oh God, Elena's front door. Hi, I'm Jez, how's it hanging? Hi, I'm Jez, how's it hanging? Hi, I'm Jez, how's it hanging?"
103,103,2,Jeremy,False,6,"Hi, I'm Jez, how's it hangling?"
104,104,2,Jeremy,True,15,"Oh, my God, is she from Russia? Or one of those other made up countries?"
105,105,2,Jeremy,False,14,"Yeah, I just thought it'd be cool to um- I'm a friend of Sophie's."
106,106,2,Jeremy,False,16,"Er, yes, please. I'm a vegetarian but I eat chicken and fish and posh bacon so-"
107,107,2,Jeremy,False,3,"Oh, right. Right."
108,108,2,Jeremy,True,9,"I'm in, she'll never get rid of me now."
109,109,2,Jeremy,False,9,"Oh, are they in flower already? I love nature-"
110,110,2,Jeremy,True,10,"She said fuck. If I say fuck, maybe we'll fuck."
111,111,2,Jeremy,True,20,"Oh God, she's so beautiful. My head's gone blank. Come on Jez, restart, reboot, vibe up. Heart racing, hands shaky."
112,112,2,Jeremy,False,27,"That's just, er, I get like that when I hadn't had a smoke for a while. I'm not a junkie. I'm just excited. I just love drugs!"
113,113,2,Jeremy,True,9,Where's my vibe? Got to make a connection. Compliment?
114,114,2,Jeremy,False,7,"Hmm. Can I just say, great temperature."
115,115,2,Jeremy,False,18,"I was just saying, you got a great temperature in here. What are you on, out of interest?"
116,116,2,Jeremy,False,3,Mind if I...?
117,117,2,Jeremy,False,2,Twenty-three. Nice.
118,118,2,Jeremy,True,7,"Man, she has got one sweet temperature."
119,119,2,Jeremy,False,35,"It's a great boiler. It's just got a very idiosyncratic control panel. It's like the Jesus and Mary Chain of central heating control systems. Hard to get into initially, but then, so much to explore."
120,120,2,Jeremy,False,22,"Yes, yes she does. I've been to hers twice a day all week. I can't buy any more weed, it's killing me."
121,121,2,Jeremy,False,29,"But it's not a date, that's the whole point. She's just coming upstairs for a smoke. It's simply two very casual people who happen to have perfectly matching genitals."
122,122,2,Jeremy,False,19,"Not a problem, kemosabe. We'll be in my room. Slipping effortlessly from getting high off her own supply to..."
123,123,2,Jeremy,False,2,Sexy time.
124,124,2,Jeremy,False,15,We'll probably do that for a bit and then graduate to some back door action.
125,125,2,Jeremy,True,20,"Oh my God, what is he wearing? He thinks when you're on a date you should look like Des Lynam."
126,126,2,Jeremy,False,11,"Mark, women are coming. We want to make the women hot."
127,127,2,Jeremy,False,3,"Yep, cool, cheers."
128,128,2,Jeremy,False,29,"What? Look, I've just bought her so much, I gotta offload it somewhere. Just because I'm dealing a little bit of drugs does not make me a drug dealer."
129,129,2,Jeremy,False,8,"Oh, God. Come Mister Taliban, tally my bananas!"
130,130,2,Jeremy,False,10,"There's an old women as well, have you seen her?"
131,131,2,Jeremy,True,8,"Hmmm, got to get off the neighbourhood watch."
132,132,2,Jeremy,False,9,"So, tell me Elena. What do you, like, do?"
133,133,2,Jeremy,False,5,"Oh, that is so great."
134,134,2,Jeremy,True,12,"Oh, God, she's perfect. A musician who devotes herself in helping losers."
135,135,2,Jeremy,False,10,"That's just so cool 'cause um, I'm a musician too."
136,136,2,Jeremy,True,1,Shit.
137,137,2,Jeremy,False,10,"I dabble, you know. I toot, I strum, I bongo."
138,138,2,Jeremy,False,17,"Er, that's that's not a bongo, that's just a small table in the shape of a bongo."
139,139,2,Jeremy,True,1,Danger.
140,140,2,Jeremy,False,9,"Er, I was a male nurse for a while."
141,141,2,Jeremy,True,8,Disgust at having to help people in need.
142,142,2,Jeremy,False,28,The white coats couldn't handle my whole Patch Adams approach. I believe a person should be treated as a human being not a mere set of steel pipes.
143,143,2,Jeremy,True,34,"Oh, come on. I gotta think of something impressive. What the hell have I been doing all these years? Could be a dad she'd like to fuck? Only thing I've got in the locker."
144,144,2,Jeremy,False,18,"And of course, the big news is actually that I'm, er, I'm going to be having a kid."
145,145,2,Jeremy,False,44,"Oh, no. No, no, no, no, no. No, no, a million times no. No, she's a friend. And she was desperate, and so I was all like, yeah, I'm a very strong feminist, so I believe women should have whatever mad thing they want."
146,146,2,Jeremy,False,40,"Yeah! And also, I'm just really into the whole man, baby thing. You know, teaching them to tie things to other things, and you know, holding a baby in the palm of my hand whilst making an espresso. You know?"
147,147,2,Jeremy,True,9,"Yeah. Russian men are all probably infertile. Thanks, Chernobyl."
148,148,2,Jeremy,False,7,"Oh, wow, really, 'cause er, I dabble."
149,149,2,Jeremy,True,9,"Sure, I dabble. Like da Vinci dabbled in art."
150,150,2,Jeremy,False,12,"Yeah, I wrote that some time ago, but it's still pretty savage."
151,151,2,Jeremy,False,42,"Really? OK. ""Fuck you, Bush. Fuck you, Bush! It's time to get out of Iraq, Bush. What were you even doing there in the first place, Bush? You didn't even get properly elected, Bush. Are you happy now, Bush? Fuck you, Bush!"""
152,152,2,Jeremy,False,6,"Thanks, I did that on purpose."
153,153,2,Jeremy,False,1,Hello?
154,154,2,Jeremy,False,11,"Oh, has it? That's marvellous. Marvellous news. Er, excellent, OK then-"
155,155,2,Jeremy,False,4,"Yeah, obviously. Great, great."
156,156,2,Jeremy,True,8,"Mark or Jeff. Jeff, please Jeff, or Mark."
157,157,2,Jeremy,False,12,"Yes! Well that's great news. Thanks for that. Yes, yes, yes, yes!"
158,158,2,Jeremy,False,10,"That was, er, Sophie. The mother of the- my baby."
159,159,2,Jeremy,False,26,"The news, the wonderful news, is that everything's OK. And it was just so great to hear that. I like daily updates. That's what I'm like."
160,160,2,Jeremy,False,12,Yeah. A human life. Another human life. And it's my responsibility. Forever.
161,161,2,Jeremy,False,6,Can we talk about this later?
162,162,2,Jeremy,False,6,"Well, it's mine, obviously. It's mine."
163,163,2,Jeremy,False,2,That's right.
164,164,2,Jeremy,False,8,"Well, I was just about to, straight away."
165,165,2,Jeremy,False,5,"Yeah, but we should talk."
166,166,2,Jeremy,False,1,Yeah.
167,167,2,Jeremy,False,7,"I need to speak to you, Mark."
168,168,2,Jeremy,False,21,"Yeah, um... Look. The thing is, contrary to what I said a few seconds ago, it is actually, definitely your baby."
169,169,2,Jeremy,False,3,Sophie told me.
170,170,2,Jeremy,False,6,"The results came. Honestly, it's yours."
171,171,2,Jeremy,False,15,"Look, I know it sounds weird, but I told Elena I was having a baby."
172,172,2,Jeremy,False,17,Because it was the only thing I could of that made me sound like a proper person.
173,173,2,Jeremy,False,10,"I know, I know I am. You must hate me."
174,174,2,Jeremy,False,18,"I'm really sorry, dude. Um, you can hit me, if you like. Or.. er... or even fork me?"
175,175,2,Jeremy,False,3,Fork my leg.
176,176,2,Jeremy,False,8,"Well, you gotta fork something. Fork my bag."
177,177,2,Jeremy,False,37,"Go on, stab my stuff. Fork it to smithereens. Yeah, that's it! Go on, really go for it. My stupid, bloody, special, date dinner. All stabbed to shit just like I deserve. Oh, nice one. Equals pequals."
178,178,2,Jeremy,False,9,"Yeah, so it's gonna be the classic one-egg omelette."
179,179,2,Jeremy,True,2,Is he...
180,180,2,Jeremy,False,1,Sorry.
181,181,2,Jeremy,True,8,...having the hardest sex ever? Of course not.
182,182,2,Jeremy,False,5,"Mark, what are you doing?"
183,183,2,Jeremy,False,3,Everything all right?
184,184,2,Jeremy,True,10,"Ugh, they're gonna drench my flirt fest in geek juice."
185,185,2,Jeremy,False,8,"Uh, Mark. Could I have a quick word?"
186,186,2,Jeremy,False,2,It's Sophie.
187,187,2,Jeremy,False,13,"I saw her through the spy hole, but she might have sensed movement."
188,188,2,Jeremy,False,5,"Probably not gonna bother, actually."
189,189,2,Jeremy,True,8,Where did that come from? That's nice lying.
190,190,2,Jeremy,False,12,"So, where were we? And please, no more talk about my baby."
191,191,2,Jeremy,True,12,"Oh, God, what? Has she got in and torn his throat out?"
192,192,2,Jeremy,False,4,"No, I told him."
193,193,2,Jeremy,False,22,"Yeah, I know. Yeah, I thought it was too, but it looks like it changed, in the womb. Can they do that?"
194,194,2,Jeremy,False,13,"Yes, so why did I say it was mine? It's weird, isn't it?"
195,195,2,Jeremy,False,65,"Wow, how did this happen? OK, the truth is I lied. I said I was having a baby because I wanted to impress you. Because you're beautiful and intelligent and sexy and cool, and I wanted to seem proper because, and I probably shouldn't be telling you this, but... I know I may look like a real person, but I'm not actually a real person."
196,196,2,Jeremy,True,5,I truthed it! Truthing works!
197,197,3,Jeremy,True,8,"I love being me. Morning horn. ""Morning, Jeremy."""
198,198,3,Jeremy,False,21,"Mmm, ring in sick. Tell them Dr. Jeremy says you've got to stay in bed with plenty of fluids. Sexual fluids."
199,199,3,Jeremy,True,39,"Hope she doesn't think I'm really a doctor. First sex with Elena, and it was the best sex I ever had. Wonder why? I just did my usual stuff. Snog, diddle, tongue, diddle, front, behind, cuddle. The set menu."
200,200,3,Jeremy,False,2,"Yeah, sure."
201,201,3,Jeremy,True,35,"Why did I say that? I never iron. I have never ironed. I don't even know where the batteries go. Oh, my God, I'm in love. I'm in love with Elena. Oh, my giddy arse!"
202,202,3,Jeremy,False,1,Hey.
203,203,3,Jeremy,False,13,"Oh, I'm so sorry. Oh, that's really dreadful for you. Oh, come here."
204,204,3,Jeremy,False,2,Poor you.
205,205,3,Jeremy,False,21,"I'm in love, Mark. With amazing Elena. I don't wanna tempt fate but I think everything's gonna be totally great forever."
206,206,3,Jeremy,False,41,"You don't understand, Mark. I've realised that everything is just a substitute for being in love. Reading, running in the Olympics, getting a job, being a doctor. And I don't need those substitutes any more. Elena is my one true soulmate."
207,207,3,Jeremy,False,14,Who knows how these things happen? There are powers at work beyond our understanding.
208,208,3,Jeremy,False,5,What was it Shakespeare said?
209,209,3,Jeremy,False,28,He basically said something about how there are more things there than there are actual things that you can see with your eyes. That's not the exact quote.
210,210,3,Jeremy,False,12,"Anyway, I'm gonna tell Elena that I love her over dinner, tonight."
211,211,3,Jeremy,False,20,Why do you have to bring worry and doubt into everything? You're like some kind of mad evangelist for anxiety.
212,212,3,Jeremy,True,19,Nice office for a charity. I wonder if people who give money know it goes on massive luxury chairs.
213,213,3,Jeremy,False,5,"Hiya sweetheart, ready to go?"
214,214,3,Jeremy,True,25,"Wow! Normally listening to someone else bang on about their job, with their e-mails and meetings and Peters, is incredibly tedious. But I'm actually interested."
215,215,3,Jeremy,False,7,Peter sounds like a honking great wanker.
216,216,3,Jeremy,True,24,"Why am I so nervous? I feel like I'm about to take an exam, but one that actually matters, not some mad university exam."
217,217,3,Jeremy,True,30,"Maybe I should text ""I love you"" to her. Is that romantic? Or is that shit? In the same way that Steve Wright's Sunday Love Songs is so hugely shit?"
218,218,3,Jeremy,False,4,"Mm? Oh God, yes!"
219,219,3,Jeremy,True,7,"OK, I'm doing it now. Let's roll."
220,220,3,Jeremy,False,26,"Bread really is excellent, isn't it? Nice and dense. I love you very much. Mark actually got some bread recently that was made from spelt flour."
221,221,3,Jeremy,True,20,"OK, interesting response. Did she hear? Maybe it went in anyway. Like when you slip tablets into your dog's food."
222,222,3,Jeremy,False,14,"No, yes, that's good, great. Just to be clear you don't love me back?"
223,223,3,Jeremy,False,28,Do you think I'm vain? Some people think I'm quite vain. Or lazy? Do I talk too much? Am I talking too much now? Shall I shut up?
224,224,3,Jeremy,False,4,"I'm selfish, aren't I?"
225,225,3,Jeremy,False,2,Got it.
226,226,3,Jeremy,True,32,I'm a huge selfish bastard. I knew I should have gone down on her for ten minutes instead of the set-menu five. À la carte. I should have gone à la carte.
227,227,3,Jeremy,False,22,"Yeah, I didn't really go to bed. I just sort of listened to some music and did quite a bit of crying."
228,228,3,Jeremy,False,5,"Right, I'm off to Hastings."
229,229,3,Jeremy,False,18,Yeah. There's a bakers there that does Elena's favorite bread. Made of spelt flour. I'm getting her some.
230,230,3,Jeremy,False,22,"Yeah, it's a selfless act. I mean, Hastings is, like, a really long, long way away. It's in Kent or somewhere stupid."
231,231,3,Jeremy,False,8,And I'm trying to do less selfish things...
232,232,3,Jeremy,False,11,"...and more altruistic stuff, to prove I'm worthy of Elena's love."
233,233,3,Jeremy,False,7,"You've obviously never been in love, Mark."
234,234,3,Jeremy,False,6,"Yeah, gotta go, see you later."
235,235,3,Jeremy,False,8,I got you your favorite bread. Impson's bread.
236,236,3,Jeremy,False,26,"And I got you some truffle oil to drizzle on it. Everyone's into truffle oil, Jamie, Nigella, those two men who look like burglars on MasterChef."
237,237,3,Jeremy,True,7,I've been to fucking Hastings! In Kent.
238,238,3,Jeremy,False,3,How was work?
239,239,3,Jeremy,False,8,Bad stuff? Do you mean porn? Horny porno?
240,240,3,Jeremy,False,5,You watch porn at work?
241,241,3,Jeremy,False,14,Course it doesn't bother me! It's hot! Do you... you know... while you're watching?
242,242,3,Jeremy,False,4,"God, this is great!"
243,243,3,Jeremy,False,21,"Look, I'll think of a plan to sort this out. But, first, let's get you some Impson's bread and odd oil."
244,244,3,Jeremy,True,13,"You watch porno, you watch porno. That's the best thing in the world."
245,245,3,Jeremy,False,2,"So, yes."
246,246,3,Jeremy,True,27,"Shit, is this a good idea? When Meat Loaf sang ""I would do anything for love, but I won't do that"", maybe this is what he meant."
247,247,3,Jeremy,False,1,Right.
248,248,3,Jeremy,True,8,"I'm going with the plan. Come on, plan."
249,249,3,Jeremy,False,17,"So, as I was saying, er, I came in here to collect Elena, and, you saw me."
250,250,3,Jeremy,False,32,"But then she had to go and make a call. Elsewhere. And it was at that point that I then... downloaded, and watched the... inappropriate material that was found on her computer."
251,251,3,Jeremy,False,18,"Yeah. I get bored very quickly. But Elena had nothing to do with it, and I am... sorrowful."
252,252,3,Jeremy,True,2,Payload delivered.
253,253,3,Jeremy,False,8,"Good, so that's all cleared up then, great."
254,254,3,Jeremy,True,6,"Shit. OK, time to go nuclear."
255,255,3,Jeremy,False,17,"Look, Peter, the truth is, I'm a sex addict. I wank ten, maybe twelve times a day."
256,256,3,Jeremy,False,9,Yes. Or more. It's a disease. A wanking disease.
257,257,3,Jeremy,True,4,One more for luck?
258,258,3,Jeremy,False,5,I have a wanking disease.
259,259,3,Jeremy,False,7,"Right. Sorry, no, I'm not with you."
260,260,3,Jeremy,False,11,"Brilliant! So, she's got away with it? Excellent, OK, thanks dude."
261,261,3,Jeremy,True,30,My genius plan has worked. I'm golden with Elena now. I took a wank bullet for her. This day may become special for us. Our internet wank blame anniversary day.
262,262,3,Jeremy,False,26,"Horse racing's just a freak show, isn't it? ""Oh, let's put loads of tiny, seven-stone men on horses and make them race each other"". It's disgusting."
263,263,3,Jeremy,False,25,"Oh right, they enjoy it do they, the tiny men? Like the elephant enjoys doing the ballet moves? It's exploitation, Mark. What are you doing?"
264,264,3,Jeremy,False,8,"Mm, the speed bump. Slow down, children ahead."
265,265,3,Jeremy,False,24,"Oh, fuck her! This is your dream, man. We're both living the dream. I'm in love with Elena, you're in love with the past-oes."
266,266,3,Jeremy,False,27,"The people from the past. The olden-days-ers. Right, I'm off downstairs. Gotta be in for the Ocado man at Elena's. Then I'm picking up her dry cleaning."
267,267,3,Jeremy,False,33,"Nah, this is all voluntary. My job is being in love with Elena. And it's a great job. And she's almost definitely in love with me now, after I took the wank bullet."
268,268,3,Jeremy,False,41,"I did feel a bit humiliated and awful. But it's worth it for Elena. Oh, and I saw the porn she was looking at. Man, it's hot. I mean, she's got great taste. It's the most fantastic porn I've ever seen."
269,269,3,Jeremy,False,21,"No, it's great. Like everything she's into. You know, girl on girl, on another girl, with a guy, in a warehouse."
270,270,3,Jeremy,False,7,What about doing it as Sherlock Holmes?
271,271,3,Jeremy,False,6,"You could say ""elementary"" a lot."
272,272,3,Jeremy,False,8,"Yes, he did, everyone knows that. It's ""elementary""."
273,273,3,Jeremy,False,2,Balls again?
274,274,3,Jeremy,False,8,"I didn't recommend it, I'm not Time Out."
275,275,3,Jeremy,False,5,And you didn't wipe it?
276,276,3,Jeremy,False,13,"Always wipe, Mark. ""Discharge your pipe, then have a wipe."" That's the rhyme."
277,277,3,Jeremy,False,1,No.
278,278,3,Jeremy,False,16,"I don't want to take another wank bullet. What am I, some kind of wank shield?"
279,279,3,Jeremy,False,5,"Oh, don't be a cock."
280,280,3,Jeremy,False,6,When? What are you talking about?
281,281,3,Jeremy,False,7,Is it over? How did he do?
282,282,3,Jeremy,False,60,"Great. I was feeling a bit guilty about not coming. You know I think I've been taking Mark a bit for granted since I started seeing Elena. You know, it's been, Elena this, Elena that, all the time. Elena, Elena, Elena. And that's wrong. Anyway, Elena said I should come and make it up with him, so, here I am."
283,283,3,Jeremy,False,9,"File? Ah. That wasn't actually Mark's fault, that file."
284,284,3,Jeremy,False,46,"The porn on your computer, Jan, the hardcore pornographic sex film on your laptop, that was me. I'm fundamentally a sex addict. I wank ten, maybe twelve times a day. It's a disease. A wanking disease. I done the downloading and then I done a wank."
285,285,4,Jeremy,False,28,So you'll buy tissue paper for me to physically wipe my sphincter but you won't buy a bit of lube to ease the giving and receiving of pleasure?
286,286,4,Jeremy,False,29,He won't wanna shoot the shit. He's probably got loads or arsehole mates that he goes white-water rafting and shooting the shit and killing strippers with the whole time.
287,287,4,Jeremy,False,18,It's Elena's birthday present. A bust of her head. It's not finished. What? Do you think it's weird?
288,288,4,Jeremy,False,13,"I mean I've got loads of other presents, this is just the topper."
289,289,4,Jeremy,False,25,Amazing! It's impossible to say just how great she is just using stupid words. Maybe one day you'll fall in love and then you'll understand.
290,290,4,Jeremy,False,9,"Great. Join us. Tell us about your day, dude."
291,291,4,Jeremy,False,11,Oh my God! That's so exciting. Tell us all about it.
292,292,4,Jeremy,False,10,We were just chatting about having a mini-break in Crete.
293,293,4,Jeremy,False,10,"There's no war or bomb shit in Crete, is there?"
294,294,4,Jeremy,False,5,Cool. I'll get some voddy.
295,295,4,Jeremy,False,3,Tell him what?
296,296,4,Jeremy,False,5,What's up? What's going on?
297,297,4,Jeremy,False,1,What?
298,298,4,Jeremy,False,7,"Look, what the hell is going on?"
299,299,4,Jeremy,False,2,What? Elena?
300,300,4,Jeremy,False,5,How long have you known?
301,301,4,Jeremy,False,8,You've known for two whole days? That's sick!
302,302,4,Jeremy,True,13,"What a bastard! Destroys my perfect love, just 'cause it's built on lies."
303,303,4,Jeremy,False,6,"So this thing, is it serious?"
304,304,4,Jeremy,False,24,"Oh, right. Is he dying? Is it a poet in a diving bell? Is it really sad and weird but soon he'll be gone?"
305,305,4,Jeremy,False,2,"Oh, shit."
306,306,4,Jeremy,False,11,Gail? As in a woman? This love rival is a chick?
307,307,4,Jeremy,False,9,"Mark, you dick. You've got it all wrong again."
308,308,4,Jeremy,False,15,Everything's going to be fine. The other guy is a woman. They're both two women.
309,309,4,Jeremy,False,28,"Well, a bit. But basically, not really. I mean, me and this Gail, we're just eating from different sides of the plate. I play woodwind, she's on brass."
310,310,4,Jeremy,False,23,Because it's hot! I mean even a dried up desiccated old bran flake on toast like you should be able to see that.
311,311,4,Jeremy,False,7,"It's great, isn't it? Having an affair."
312,312,4,Jeremy,False,5,"Hah, yeah, mad mad shit."
313,313,4,Jeremy,True,8,"Heading for a threesome, a sexy lesbo threesome."
314,314,4,Jeremy,True,13,"Eh, shirt too much? Shit, do I possibly look a total dick here?"
315,315,4,Jeremy,False,27,"Good. Just another local pothead. That's me. I live upstairs. Buy the pot here, take it there. That's my system. If you can call it a system."
