Season,Episode,Speaker,To,Line,Location
6,1,Sophie,Jeremy,I've had one small glass.,Pub
6,1,Mark,Sophie,"Well, we both know that's not true, so let's start with the facts, shall we, and-",Pub
6,1,Lisa,Sophie,"Cheers, Soph.",Pub
6,1,Jeremy,Sophie,"Oh, we thought that was-",Pub
6,1,Sophie,Jeremy,"One small spritzer, half a unit, should I have got written permission?",Pub
6,1,Mark,Sophie,"Written permission, listen to her, she's exaggerating for comic effect, and it certainly has put me well and truly in my place.",Pub
6,1,Dobby,Mark,"Hey, guess what?",Pub
6,1,Mark,Mark,You love me and you want to move to Norway?,Pub
6,1,Dobby,Mark,"Pete heard we're in profit. The German outfit is the one tanking, but Strauss is closing up the UK to save the mother ship.",Pub
6,1,Mark,Dobby,"Jesus, you're kidding, is that true?",Pub
6,1,Dobby,Mark,"Dunno, it might be one of those rumours you get after disasters, like, did you know no one with an Apple Mac died on 9/11?",Pub
6,1,Mark,Dobby,"But we can't let them split up the team. I mean, you and me and, and, you know, Lisa. It would be a tragedy...",Pub
6,1,Mark,Mark,if I couldn't see you any more.,Pub
6,1,Mark,Dobby,We've gotta fight back.,Pub
6,1,Dobby,Mark,Yeah!,Pub
6,1,Jeremy,Mark,"Hear, hear, it's too beautiful a thing to let just go poof!",Pub
6,1,Mark,Mark,"OK, gotta build a JLB life raft, haul Dobby out of the water. Come aboard, shipmate. Now let's get you out of those wet clothes.",Pub
6,1,Mark,Jeremy,"So I was thinking, JLB Survivors' Campaign Group.",Hall
6,1,Jeremy,Mark,"Right, yeah, a grassroots campaign to get justice.",Hall
6,1,Mark,Jeremy,"Grassroots, yeah, but with me as the chair. Or president, president or chair. Which do you reckon? Doesn't matter, we'll campaign, and I'll write a blog and I'll write to my MP. I might go on The One Show and I've got an idea for a rather savage satirical cartoon. We could do a benefit night and I might do a skit.",Hall
6,1,Jeremy,Mark,"You, in a skit, in front of people?",Hall
6,1,Mark,Jeremy,It just think it would be fun. I might do a skit with Dobby.,Hall
6,1,Jeremy,Mark,"Oh, right, I get it, yeah, the swish of the curtain, the smell of the greasepaint, the rub job in the dressing room.",Hall
6,1,Super Hans,Jeremy,"Oi, oi, 3:40 pm, back home, slightly pissed.",Hall
6,1,Jeremy,Super Hans,"Guess what, we both went to work and it was brilliant, but then the whole company got shut down and it was mad shit, we're both out of a job.",Hall
6,1,Super Hans,Jeremy,"Oh, well, more work for the men with ven. Recession, supper time for the vanners, dude. All these big beasts going belly up, we're just vanning their shit out. I might give my contact a bell. See what bits of the JLB corpse there are to chow down on.",Hall
6,1,Jeremy,Super Hans,"Hans, please, this is hard for us. I feel that something's died inside...",Hall
6,1,Jeremy,Mark,"don't you, Mark?",Hall
6,1,Mark,Jeremy,Uh-huh.,Hall
6,1,Jeremy,Mark,"Such a weird day for all of us JLBers. I mean, the whole thing's gone. Just poof!",Hall
6,1,Mark,Jeremy,Can you please stop doing that?,Hall
6,1,Jeremy,Mark,"Why, I'm really, really depressed.",Hall
6,1,Mark,Jeremy,"No, I'm sorry, you're not allowed to be depressed.",Hall
6,1,Jeremy,Mark,Why not?,Hall
6,1,Mark,Jeremy,Because you're freeloading on my trauma. You're a grief thief.,Hall
6,1,Jeremy,Mark,"Bollocks, I really felt I was finding my niche.",Hall
6,1,Mark,Jeremy,You can't find your niche between 9 and 11,Hall
6,1,Jeremy,Mark,Since when did you set the niche-finding times?,Hall
6,1,Mark,Jeremy,"Look, the only reason you're romanticising this job is that you'll never get do it again.",Hall
6,1,Super Hans,Mark,"Oi, oi, oi, oi, Byatt, Drabble, relax. Come and have a look at this.",Hall
6,1,Mark,Mark,"Jesus, look at it. I wonder who the Prime Minister will be when I've finished the repayments. An unborn Miliband?",Living Room
6,1,Mark,Jeremy,The depression is here and my new sofa is a white elephant.,Living Room
6,1,Jeremy,Mark,It's a creamy elephant.,Living Room
6,1,Mark,Jeremy,Please don't call it the creamy elephant. I think I'm going to be sick.,Living Room
6,1,Super Hans,Jeremy,"Hey Jez, listen. If you're at a loose end, I might need a couple of guys, do a job, cash-in-hand.",Living Room
6,1,Mark,Jeremy,"Oh, the high quality upholstery is like a knife in my back.",Living Room
6,1,Super Hans,Jeremy,"All we need is another guy, hmm? Any guy, with hands, and arms, and legs, who might be around to just jump in the van and earn a few quid.",Living Room
6,1,Jeremy,Super Hans,"Hmm, a guy, a guy who needs a bit of cash, a guy, a guy, a guy. Where can we find just a regular guy, any guy? I'm trying to think, but I can't think.",Living Room
6,1,Mark,Mark,"How did this happen? I woke up Branson, end the day humping shit cash-in-hand for Super Hans.",Super Hans' Van
6,1,Mark,Super Hans,"Uh, where do I go?",Super Hans' Van
6,1,Super Hans,Mark,"You're riding bitch, on the bitch rack.",Super Hans' Van
6,1,Mark,Mark,"God, Hans is my boss. Jeremy's probably my line manager.",Super Hans' Van
6,1,Mark,Jeremy,"Sorry for the delay. While I was waiting for the food, I actually sketched out a potential invite for the JLB Survivors' fundraiser. This is just a satirical sideswipe at the corporate culture.",Super Hans' Van
6,1,Jeremy,Mark,"Star Wars? ""If you stroke my down, I shall become more purr-full than you can possibly imagine.""",Super Hans' Van
6,1,Mark,Jeremy,Yeah.,Super Hans' Van
6,1,Jeremy,Mark,"Isn't down for a duck, not a cat?",Super Hans' Van
6,1,Mark,Jeremy,"Yes, but it's got to be cat because of purr-full?",Super Hans' Van
6,1,Jeremy,Mark,Does it?,Super Hans' Van
6,1,Mark,Jeremy,Yes.,Super Hans' Van
6,1,Jeremy,Mark,"But, ""if you stroke my down...""",Super Hans' Van
6,1,Mark,Jeremy,Yes.,Super Hans' Van
6,1,Jeremy,Mark,"I mean it's definitely got to be a duck, because-",Super Hans' Van
6,1,Mark,Jeremy,"You're over-analysing. People will be laughing so hard they won't be thinking about what it does or doesn't mean, Jeremy.",Super Hans' Van
6,1,Super Hans,Mark,Where's my fucking nuggets?,Super Hans' Van
6,1,Mark,Mark,I've dropped about six social classes since this morning.,Super Hans' Van
6,1,Jeremy,Mark,And where's my onion rings?,Super Hans' Van
6,1,Mark,Super Hans,"This is, this, this, this is-",Super Hans' Van
6,1,Super Hans,Mark,"You fucked this order right up, haven't you? Eh? Haven't you? Eh? Answer me!",Super Hans' Van
6,1,Mark,Super Hans,Yes.,Super Hans' Van
6,1,Super Hans,Jeremy,"Right, I'm having your chicken wrap. Jez, you can have his chips. You... can have this... little bit of matter.",Super Hans' Van
6,1,Mark,Mark,"Argh, for once in my life I've done enough physical labour to merit a high-carb meal and all I'm left with is an indeterminate puck of gristle.",Super Hans' Van
6,1,Mark,Mark,"Boss of the JLB survivors. Yes, probably a lot of organisations got started to bag pussy for their leaders. Charles Manson and his family, Henry VIII and the Church of England.",Pub
6,1,Jeremy,Mark,"I've been doing vodka shots with the phone pigs. It's great to see all the old faces, isn't it?",Pub
6,1,Mark,Jeremy,"Yes, Jeremy, I invited everyone, even Steffan Strauss from Frankfurt, though I doubt he'll be showing his face, not after my cartoon.",Pub
6,1,Mark,Sophie,"You saw the cartoon, Soph?",Pub
6,1,Sophie,Mark,Yeah.,Pub
6,1,Mark,Sophie,Did you like it?,Pub
6,1,Sophie,Mark,Yeah.,Pub
6,1,Mark,Sophie,"Oh, brilliant. What did you like about it?",Pub
6,1,Sophie,Mark,"It was a sort of joke, wasn't it?",Pub
6,1,Mark,Sophie,"Yeah, that's right, Soph, exactly.",Pub
6,1,Mark,Mark,"Yeah, I'm not gonna squeeze too much praise out of that dry old stone. Probably went straight over her head.",Pub
6,1,Mark,Dobby,"Dobs, hey there.",Pub
6,1,Dobby,Mark,"Hi, Mark.",Pub
6,1,Mark,Dobby,Did you get a chance to have a look at my speech? Was it OK?,Pub
6,1,Dobby,Mark,"Oh, yeah, amazing, Martin Luther Corrigan.",Pub
6,1,Mark,Dobby,"And do you think I should call head office avaricious profit cannibals, or mendacious bonus junkies?",Pub
6,1,Dobby,Mark,"Well, you're the boss, you decide.",Pub
6,1,Mark,Mark,"Exactly, I'm the boss, I am the boss again.",Pub
6,1,Dobby,Mark,"I'd better go, make sure Skunky Pete knows how to crank up the volume.",Pub
6,1,Mark,Dobby,Tell him to turn it up to eleven!,Pub
6,1,Mark,Jeremy,That's a Spinal Tap joke.,Pub
6,1,Jeremy,Mark,I know.,Pub
6,1,Mark,Mark,"Look at them all, nervous now, that's natural. This is how Frost felt before the first ""That Was The Week"", or ""Through The Keyhole"".",Pub
6,1,Mark,Jeremy,"How do I look, do I look all right?",Pub
6,1,Jeremy,Mark,"Great, you're going to be great, man.",Pub
6,1,Mark,Jeremy,"Thanks, I just need-",Pub
6,1,Jeremy,Mark,The moustache?,Pub
6,1,Mark,Jeremy,"Yeah, I'm having a mini wobble on the moustache. What do you think? I just feel, I'm not trying to associate JLB HQ with the Nazis, that would be reductive. I just want to hint at certain similarities in terms of the unquestioning approach both power structures want their underlings to adopt. Do you think people will get that?",Pub
6,1,Jeremy,Mark,Yeah.,Pub
6,1,Mark,Jeremy,"Maybe an Erich Honecker, a Bismarck, something a little more tasty?",Pub
6,1,Jeremy,Mark,"Mark, you've got to get the shit-munchers onside. Adolf is a guaranteed hooter.",Pub
6,1,Mark,Jeremy,"Hitler me, Jez.",Pub
6,1,Mark,Mark,"I'm becoming the Führer, the Führer of laughs.",Pub
6,1,Mark,Others,"So, what have we here, an ailing patient? But one who is delivering consistent profits, except for 2003. What on earth happened here?",Pub
6,1,Dobby,Others,Barbara spunked a grand on the Christmas do.,Pub
6,1,Mark,Mark,"Should have kept line for myself, she doesn't know who Barbara is.",Pub
6,1,Mark,Others,"So, let the surgery begin.",Pub
6,1,Mark,Mark,"Bloody hell, this is great! I've single-handedly re-launched the satire boom.",Pub
6,1,Dobby,Mark,"Oh, my God, they loved it!",Pub
6,1,Mark,Dobby,They didn't seem to go crazy for the outsourcing IT material.,Pub
6,1,Dobby,Mark,Maybe they just spunked their wad on the farmyard kettle shit.,Pub
6,1,Mark,Dobby,"I know, that was massive!",Pub
6,1,Mark,Mark,"I'm drinking champagne, I've written and directed a hit play, it's the bohemian dream.",Pub
6,1,Jeremy,Mark,"Man, that was so funny. Some of the guys are saying it could be on TV.",Pub
6,1,Mark,Jeremy,"Oh, God, what a ridiculous idea, that on TV! No, not without a lot of editing. It really is a crazy idea at its current duration.",Pub
6,1,Gerrard,Mark,And Steffan Strauss made it after all.,Pub
6,1,Mark,Gerrard,I'm sorry?,Pub
6,1,Steffan,Mark,"Hello, uh, Mark.",Pub
6,1,Mark,Steffan,"Oh, hi, Steffan.",Pub
6,1,Steffan,Mark,So we got your invite and we wanted to come along just to show everyone's appreciation from the Frankfurt end for the UK operation's good work over the years.,Pub
6,1,Mark,Steffan,Did you see the skit?,Pub
6,1,Steffan,Mark,"Yes, I saw the skit.",Pub
6,1,Mark,Steffan,"Oh, right, good.",Pub
6,1,Mark,Mark,"I've gone too far, permanent marker. I'm Russell Brand, Steffan's lovely Andrew Sachs.",Pub
6,1,Mark,Steffan,Has it gone?,Pub
6,1,Steffan,Mark,"No, and obviously there must be a lot of anxiety over bonus and salary issues, but JLB is doing all it can to help.",Pub
6,1,Mark,Steffan,That's great.,Pub
6,1,Steffan,Mark,Maybe we can chat further when you've taken off your... costume.,Pub
6,1,Mark,Steffan,I'm really sorry about the moustache.,Pub
6,1,Steffan,Mark,"No, no, it's fine, it's uh, a difficult time.",Pub
6,1,Mark,Steffan,"To me, Germany is Goethe and Thomas Mann and Boris Becker, but it's, it's difficult to do a Goethe moustache. Did Goethe have a moustache, out of interest?",Pub
6,1,Steffan,Mark,"I don't know, um, I don't think so. Maybe.",Pub
6,1,Mark,Steffan,"Really, that's fascinating. I'd like to talk with you more about Goethe.",Pub
6,1,Steffan,Mark,I really am no expert.,Pub
6,1,Mark,Steffan,"Oh, you're too modest.",Pub
6,1,Steffan,Mark,"Look, come and have a chat next door, when you're ready.",Pub
6,1,Mark,Mark,"Argh, into the interrogation room with the Gestapo. Not Gestapo, just normal German federal or state police.",Pub
6,1,Mark,Johnson,"So, what did you, um...?",Pub
6,1,Johnson,Mark,"Steffan wanted to have a chat with you about some issues, about your JLB Survivors' group. It doesn't look good, some of the accusations that have been flying around.",Pub
6,1,Steffan,Mark,We don't like friction.,Pub
6,1,Johnson,Mark,"Their thing is, if the campaign were to quieten down, maybe there'd be a few more resources for redundancy. You might even get your bonus.",Pub
6,1,Mark,Johnson,They're gonna give us what we want?,Pub
6,1,Johnson,Mark,"No, but they can give you what you want.",Pub
6,1,Steffan,Mark,"On a one-off basis, if all this unpleasantness was to go away.",Pub
6,1,Mark,Mark,"They want to stuff my mouth with gold, lovely, chewy gold. I could pay off the sofa, I could buy the matching chair.",Pub
6,1,Johnson,Mark,"I told Steffan you might not have the arsehole for this, Mark. You need a brass ringpiece to handle this. The question is, can you put a lid on the squid?",Pub
6,1,Dobby,Others,"Listen up, mofos, 'cause it's the right honourable Mr. Mark Corrigan.",Pub
6,1,Gerrard,Mark,"Speak for England, Arthur.",Pub
6,1,Mark,Mark,"Oh, that's good, he must have googled that.",Pub
6,1,Jeremy,Mark,"Heil, Mark.",Pub
6,1,Mark,Others,"Thank you, thank you, and it is great that you could all come today. It's been a great afternoon and we've had a lot of laughs, and I'd just like to say about the JLB survivors' group, and the final salary payout battle, well, it's been a week now, and I think the time has come for us to stand up and say, we tried, we failed, and we're moving on.",Pub
6,1,Dobby,Mark,What do you mean?,Pub
6,1,Mark,Others,"Look, JLB is a big multinational and it's served us all a great big shit sandwich, but what we've got to do is we've just got to eat it down. So let's go forward, conserve our energy, let bygones be bygones, turn the music up, and have a great time! Over to you, Mr. DJ!",Pub
6,1,Mark,Mark,"Oh, great, the chopper's leaving Saigon without me again. Just get to the buffet, the safety of the buffet. If I can stuff my mouth with enough salami, I won't be able to answer any difficult questions.",Pub
6,1,Dobby,Mark,"Mark, what the hell was that?",Pub
6,1,Mark,Dobby,"Yeah, great party, have you tried the baba ghanoush?",Pub
6,1,Gerrard,Mark,What about our money?,Pub
6,1,Jeremy,Mark,"Yeah, when are we gonna get our money?",Pub
6,1,Mark,Jeremy,"You worked at JLB for less than three hours. I'll give you your bloody money! There's your money! Fourteen pounds fifty, you happy now?",Pub
6,1,Jeremy,Mark,"A bit, yes.",Pub
6,1,Dobby,Mark,"Did they nobble you, Mark, in the back room?",Pub
6,1,Mark,Dobby,"Are you kidding, I kicked off! I really want to hurt those bastards! I think the cartoon rocked them. Let me have a think about another savage pun.",Pub
6,1,Jeremy,Mark,"Oh, bollocks, Mark! Words and speeches and ideas never change anything. Let's do something.",Pub
6,1,Gerrard,Jeremy,Yeah!,Pub
6,1,Jeremy,Gerrard,Who's up for a raiding party?,Pub
6,1,Mark,Mark,Got to get Dobby back onside. The doors will definitely be locked. Time for a futile gesture.,Pub
6,1,Mark,Jeremy,Let's do this thing!,Pub
6,1,Jeremy,Mark,I can't believe they left the door open.,JLB
6,1,Mark,Jeremy,"Yeah, thank God for that.",JLB
6,1,Jeremy,Super Hans,Super Hans?,JLB
6,1,Super Hans,Jeremy,"Cheers, what are you doing here?",JLB
6,1,Jeremy,Super Hans,"We're going up there, to fuck shit up.",JLB
6,1,Super Hans,Jeremy,No way.,JLB
6,1,Mark,Super Hans,"Oh, right, fair enough. I suppose we'd better all just-",JLB
6,1,Jeremy,Mark,What?,JLB
6,1,Super Hans,Jeremy,"Sorry, man, I've got keys.",JLB
6,1,Mark,Mark,"Of course he's got keys, he's carving up the JLB corpse.",JLB
6,1,Dobby,Super Hans,We're just gonna take what's ours.,JLB
6,1,Super Hans,Dobby,"Look honey, you need to make your protest through the agreed grievance procedure, that's a good procedure.",JLB
6,1,Gerrard,Super Hans,Riot!,JLB
6,1,Super Hans,Gerrard,"Put it back, bitch, that's JLB's.",JLB
6,1,Mark,Mark,"It's the pass at Thermopylae. We're the Spartans. No, Hans is the Spartans.",JLB
6,1,Dobby,Mark,"Come on, Mark!",JLB
6,1,Mark,Mark,"Hold on, am I a Spartan or a Persian? Fuck it, I'll work it out later. OK, what's the minimum criminal damage I can get away with?",JLB
6,1,Mark,Others,"Take that, our work here is done, let's go!",JLB
6,1,Jeremy,Others,Snow storm!,JLB
6,1,Mark,Mark,"OK, there is a nuclear reaction under way.",JLB
6,1,Gerrard,Others,Screw 'em!,JLB
6,1,Mark,Mark,"But I can be a cooling rod. They're the hard spirits, I'm the carbonated mixer. How can I distract the savages? Keyboard, apparent crusade for justice, reduced risk of RSI at home. Double bubble.",JLB
