Season,Episode,Speaker,To,Line,Location
4,1,Mark,Super Hans,"Hi, guys, Super Hans.",Living Room
4,1,Jeremy,Mark,"Hey, man.",Living Room
4,1,Super Hans,Mark,All right.,Living Room
4,1,Jeremy,Mark,"Oh, my God. You're wearing- why are you wearing that?",Living Room
4,1,Mark,Jeremy,Sophie bought it for me and I decided to wear it home. How funny.,Living Room
4,1,Jeremy,Mark,"It's not funny, Mark. It's not funny at all. Take it off, take it off right now.",Living Room
4,1,Mark,Jeremy,"What, why?",Living Room
4,1,Jeremy,Mark,Just take it off. We'll talk about why after you've taken it off.,Living Room
4,1,Mark,Jeremy,What's wrong with us wearing the same clothes? Are you embarrassed that we're-,Living Room
4,1,Jeremy,Mark,"No, not that. Just, we're clashing!",Living Room
4,1,Mark,Jeremy,"We're not clashing, we're matching. That's the opposite of clashing.",Living Room
4,1,Jeremy,Mark,"It's exactly the fucking same as clashing, all right? Just take it off.",Living Room
4,1,Mark,Jeremy,"No, it's new. I'm wearing it in.",Living Room
4,1,Jeremy,Mark,"All right, fine. If you're taking this down to the wire, fine. I blink, you win, OK? Jesus.",Living Room
4,1,Mark,Jeremy,"Sorry, but we'd better get going.",Living Room
4,1,Jeremy,Mark,"Look, it was really nice of Sophie inviting me but I've actually got loads of really important stuff I need to do this weekend.",Living Room
4,1,Mark,Jeremy,"Jeremy, a carton of Mars Bar milk, a small bag of marijuana and a pirated DVD of Anchorman is not ""important stuff"". She really wants you to come. You're sort of part of the family now.",Living Room
4,1,Jeremy,Mark,But what about your doubts? Your crippling doubts?,Living Room
4,1,Mark,Jeremy,"Look, I picked up ""Music Of The Royal Tournament"" for only £2.99 Pretty tasty.",Living Room
4,1,Jeremy,Mark,Or are you just gonna bury your doubts until they erupt as a massive stroke and I have to carry you around on my back for thirty years?,Living Room
4,1,Mark,Jeremy,"Look, I know I might have mentioned some doubts, but that was pub talk. You can't bring up pub talk in the cold light of day. You know how I get after the pub, like when I ordered the Abdominizer. Besides, she's good for me, Jez, she's dragging me into the 21st century, with its meaningless logos and ironic veneration of tyrants. It's all good, my friend. It's all good.",Living Room
4,1,Mark,Mark,"Gotta make a good impression, hit my key features. I'm dependable, but not afraid of the occasional premium lager.",Chapman Homestead
4,1,Sophie,Penny,Mummy!,Chapman Homestead
4,1,Penny,Sophie,"Hello, darling.",Chapman Homestead
4,1,Sophie,Ian,"Hi, Daddy.",Chapman Homestead
4,1,Ian,Sophie,"Hello, sweetheart.",Chapman Homestead
4,1,Ian,Mark,"So, welcome to the Chapman homestead. Great to meet you.",Chapman Homestead
4,1,Mark,Ian,The feeling's mutual.,Chapman Homestead
4,1,Penny,Mark,You look different from your photo. Is the beard new?,Chapman Homestead
4,1,Sophie,Penny,"I thought it would give him a bit of edge. We're thinking of going short with the hair soon, too.",Chapman Homestead
4,1,Penny,Mark,"Makes you look handsome, like a policeman.",Chapman Homestead
4,1,Mark,Penny,"Oh, thank you. You're obviously very attractive too.",Chapman Homestead
4,1,Mark,Mark,"Oh, what next? Am I going to tell her she's got lovely tits?",Chapman Homestead
4,1,Mark,Sophie,"So, how do you think I'm doing so far?",Chapman Homestead
4,1,Sophie,Mark,"Relax, Mark, they like you.",Chapman Homestead
4,1,Mark,Mark,"Of course, she would say that.",Chapman Homestead
4,1,Mark,Jeremy,"How do you think it's going, Jez?",Chapman Homestead
4,1,Jeremy,Mark,"Pretty good, seven out of ten. Just keep hitting those key features.",Chapman Homestead
4,1,Mark,Jeremy,Cool.,Chapman Homestead
4,1,Jeremy,Jeremy,Poor bastard. The women are gonna make marriage mincemeat out of him. He's like a wedding burger and they're the buns.,Chapman Homestead
4,1,Jamie,Jeremy,"So I loved ""Outrageous"".",Chapman Homestead
4,1,Jeremy,Jamie,I'm sorry?,Chapman Homestead
4,1,Jamie,Jeremy,"Your track. ""This is Outrageous!"" Soph played it to me.",Chapman Homestead
4,1,Jeremy,Jamie,"Oh, right, that. Shit.",Chapman Homestead
4,1,Jamie,Jeremy,You ever been to the Big Chill?,Chapman Homestead
4,1,Jeremy,Jamie,"Uh, no.",Chapman Homestead
4,1,Jamie,Jeremy,"Yeah, I went the year before last. But it was a bit much. Well, I took four cans with me, then this guy from security came up, and he said he was from security, but I don't think he really was from security. Anyway, then Dad came and picked me up.",Chapman Homestead
4,1,Jeremy,Jamie,"OK, that's an interesting story.",Chapman Homestead
4,1,Jeremy,Jeremy,"Great, I'm sitting at the children's table. I'm with the kids. I'm not part of the family at all, I'm the rubber toy brought along for the weirdo to chew on.",Chapman Homestead
4,1,Ian,Mark,"Everybody behind me, keep your guns low.",Woods
4,1,Mark,Mark,"Oh, God. The first fiancé challenge and I've got a gun. An actual gun. It's OK, it's perfectly normal, this is the country, this is what farmers do. They go around shooting crows and trespassers and eventually, because of the EU, themselves.",Woods
4,1,Jamie,Jeremy,"...then I went to Warwick, but I left after a term. They were all a bunch of fakers. I still got the bag from the Freshers' Fair, though. Pretty cool bag. I'll show it to you later, if you want.",Woods
4,1,Jeremy,Jamie,"Mm-hmm, Jamie, where's your gun?",Woods
4,1,Ian,Jeremy,Jamie doesn't shoot.,Woods
4,1,Mark,Jamie,"Oh, do you not believe in-?",Woods
4,1,Jamie,Mark,I'm not allowed.,Woods
4,1,Mark,Mark,"Don't ask why. Don't ask, don't tell.",Woods
4,1,Mark,Jamie,"Oh, right.",Woods
4,1,Jeremy,Jeremy,"No, of course he's not allowed 'cause he's Mark Chapman in the making and I'm very much a 21st century Lennon.",Woods
4,1,Jeremy,Mark,"So, I'm Jamie's bum boy, is that it? I'm the fluffer. I'm going home, Mark.",Woods
4,1,Mark,Jeremy,"Jeremy, please, I need to make a good impression. Jamie's not such a bad guy. Stay.",Woods
4,1,Jeremy,Mark,And what if I don't? Are you going to shoot me?,Woods
4,1,Mark,Jeremy,Of course I'm not going to shoot you.,Woods
4,1,Jeremy,Mark,"If you shoot me, I'll shoot you straight back. You do realise that?",Woods
4,1,Ian,Mark,"OK, here we go. Remember, tight against the shoulder.",Woods
4,1,Mark,Ian,"I got it. I got one, I got one!",Woods
4,1,Jeremy,Mark,"Congratulations, you've killed a sentient being.",Woods
4,1,Ian,Mark,"Well done, Mark, but you only winged it.",Woods
4,1,Mark,Ian,"Oh, is that not-?",Woods
4,1,Ian,Mark,"Nope, you've gotta finish it off.",Woods
4,1,Mark,Ian,"Oh, right.",Woods
4,1,Ian,Mark,"No, don't shoot it. God!",Woods
4,1,Mark,Ian,"What, shall I-?",Woods
4,1,Ian,Mark,"Don't stamp on it, Jesus. Wring its neck.",Woods
4,1,Mark,Ian,Its neck?,Woods
4,1,Ian,Mark,"Yes, wring its neck, it's suffering.",Woods
4,1,Mark,Mark,"This is the ultimate good impression test. If I can do this, I'll never have to carve a chicken or discuss spark plugs or prove I love his daughter.",Woods
4,1,Ian,Mark,"Now, be careful you don't- oh, Mark, you've pulled its bloody head off.",Woods
4,1,Mark,Ian,There's blood all over me.,Woods
4,1,Sophie,Mark,"Teas, coffees for the huntsmen.",Woods
4,1,Jeremy,Sophie,"No teas for the beast-master, thanks. He feasts on the blood of his prey.",Woods
4,1,Ian,Mark,"There you go. It's got a bit of a head on, but I'm sure you'll see to that in a hurry.",Pub
4,1,Sophie,Ian,"Oh, Dad, don't go one about it. It was horrible. OK, well I'll leave you two together.",Pub
4,1,Mark,Sophie,I'm sorry?,Pub
4,1,Ian,Mark,Sophie and Penny thought it might be nice if you and I had an evening together.,Pub
4,1,Mark,Ian,"Oh, great, a whole evening.",Pub
4,1,Sophie,Mark,"I'm taking Jamie to Guildford. There's this gig in a pub and he thinks maybe they'll let him play at the end. Who knows, maybe they will. OK, see you boys later.",Pub
4,1,Mark,Mark,"Oh shit, oh no.",Pub
4,1,Ian,Mark,So...,Pub
4,1,Mark,Mark,I have very little to say to my closest friends. What the hell am I gonna say to a fully grown man for a whole night?,Pub
4,1,Ian,Mark,You're the man who's going to marry my Sophie?,Pub
4,1,Mark,Ian,That's me all right.,Pub
4,1,Mark,Mark,Probably.,Pub
4,1,Ian,Mark,And you love her?,Pub
4,1,Mark,Ian,"Yes, I do, sir.",Pub
4,1,Mark,Mark,"Ugh, ""sir"". This isn't Tennessee, Mark.",Pub
4,1,Ian,Mark,"Because that's all I care about. Because if there's one little crack of doubt, after thirty years... well, never get older, that's all I'm saying.",Pub
4,1,Mark,Ian,"Right, yeah, that's good advice.",Pub
4,1,Mark,Mark,"Oh, God, here we go. He's got no-one else to talk to but the sheep and the trees. This is what happens if you live too far from proper franchised coffee outlets.",Pub
4,1,Ian,Mark,"You need the love, Mark. Because the physical stuff, that goes, inevitably. That all goes.",Pub
4,1,Mark,Ian,"Well, that's good, 'cause me and Soph, it's, you know... love.",Pub
4,1,Mark,Mark,"Or my fear of loneliness and her strong desire to get pregnant by almost anyone, so long as it happens this year.",Pub
4,1,Jeremy,Penny,Hello.,Chapman Homestead
4,1,Jeremy,Jeremy,"Oh, alone with the mum. Just act normal. She doesn't know I'm not wearing any pants.",Chapman Homestead
4,1,Penny,Jeremy,"Jez, I'm so delighted about you and Jamie. He hasn't had a proper friend since he was thirteen.",Chapman Homestead
4,1,Jeremy,Penny,"Oh, right, yeah. I mean, we only watched the Lion King and his Fatboy Slim DVD.",Chapman Homestead
4,1,Penny,Jeremy,"Listen, I've been thinking, what with Ian's mum passed away, we've got the Volvo and the Subaru. Maybe you could have her old Golf.",Chapman Homestead
4,1,Jeremy,Penny,Wow.,Chapman Homestead
4,1,Penny,Jeremy,"You could come and see us, and Jamie.",Chapman Homestead
4,1,Jeremy,Penny,"Right, well, brilliant.",Chapman Homestead
4,1,Jeremy,Jeremy,"One Jezmobile. No strings attached. I mean, obviously loads of strings but just ignore the strings.",Chapman Homestead
4,1,Jeremy,Penny,"So, whatcha making, Mrs. C?",Chapman Homestead
4,1,Penny,Jeremy,Just some Blair resignation jam.,Chapman Homestead
4,1,Jeremy,Penny,"Oh, right, Blair, yeah. I see, nice.",Chapman Homestead
4,1,Penny,Jeremy,"I theme my jams, it makes them more fun.",Chapman Homestead
4,1,Jeremy,Penny,"Cool, very cool.",Chapman Homestead
4,1,Penny,Jeremy,Do you like jam?,Chapman Homestead
4,1,Jeremy,Penny,"Um, yep.",Chapman Homestead
4,1,Penny,Jeremy,"Yes, sometimes I feel like I could do with a friend out here.",Chapman Homestead
4,1,Jeremy,Penny,Yeah. It's good to have a friend.,Chapman Homestead
4,1,Penny,Jeremy,Have a proper taste.,Chapman Homestead
4,1,Jeremy,Jeremy,Suck Mummy's finger. Do I suck the finger?,Chapman Homestead
4,1,Penny,Jeremy,Good?,Chapman Homestead
4,1,Jeremy,Penny,"Mmm, very good. I mean, I've got a girlfriend.",Chapman Homestead
4,1,Penny,Jeremy,Try the Diana Memorial strawberry.,Chapman Homestead
4,1,Jeremy,Jeremy,"OK, I'm finger sucking. Is this wrong? Maybe this is totally normal. Maybe this is what they do in the country.",Chapman Homestead
4,1,Jeremy,Penny,Good.,Chapman Homestead
4,1,Penny,Jeremy,"You like it, don't you?",Chapman Homestead
4,1,Jeremy,Penny,"Yes, I do like it.",Chapman Homestead
4,1,Penny,Jeremy,Try this.,Chapman Homestead
4,1,Jeremy,Jeremy,"Maybe she just likes having her finger sucked. I mean, I don't mind, but eventually it's going to get cloying.",Chapman Homestead
4,1,Penny,Jeremy,I expect you've noticed Ian's a little older than me. He used to enjoy doing lots of things that he doesn't like doing any more.,Chapman Homestead
4,1,Jeremy,Penny,"No, yeah, I'm sure.",Chapman Homestead
4,1,Penny,Jeremy,"So, there you are. I'm a woman.",Chapman Homestead
4,1,Jeremy,Penny,Indeed.,Chapman Homestead
4,1,Penny,Jeremy,And you're a man.,Chapman Homestead
4,1,Jeremy,Penny,"Technically, mm-hmm, yes.",Chapman Homestead
4,1,Penny,Jeremy,"So, what are you gonna do about that?",Chapman Homestead
4,1,Jeremy,Jeremy,"OK, it's not gonna be just the jam. So what am I gonna do? It's almost like a moral decision, but not really, 'cause no one will find out.",Chapman Homestead
4,1,Mark,Mark,"Goodbye beard, hello familiar, stupid face.",Chapman Homestead
4,1,Jeremy,Mark,So how did it go down the pub? Make a good impression?,Chapman Homestead
4,1,Mark,Jeremy,"Er, yeah, yeah. I think so. But it got me thinking about Sophie and the wedding and how I probably don't properly love her.",Chapman Homestead
4,1,Jeremy,Mark,Yeah?,Chapman Homestead
4,1,Mark,Jeremy,"Yes. I think... I think I'm gonna call it off, Jez.",Chapman Homestead
4,1,Jeremy,Mark,"Wow. That's... I'm impressed, Mark.",Chapman Homestead
4,1,Jeremy,Jeremy,Could go for a high five. Probably not the most appropriate time.,Chapman Homestead
4,1,Jeremy,Mark,"So, is that why, the beard?",Chapman Homestead
4,1,Mark,Jeremy,Yes.,Chapman Homestead
4,1,Jeremy,Mark,I thought you liked the beard.,Chapman Homestead
4,1,Mark,Jeremy,"Well I had to pretend that, even to myself. I mean, what sort of man would grow an unwanted beard to order?",Chapman Homestead
4,1,Jeremy,Mark,"So, when are you gonna call it off?",Chapman Homestead
4,1,Mark,Jeremy,"I don't know, it's difficult. I mean, ideally, it would be somewhere with nice surroundings.",Chapman Homestead
4,1,Jeremy,Mark,Yeah.,Chapman Homestead
4,1,Mark,Jeremy,"Somewhere with flowers, coffee and sedatives, medical assistance. Maybe with music, but not too jaunty. Melancholy music.",Chapman Homestead
4,1,Jeremy,Mark,Right. So where are you planning to find this magical musical break-up hospital?,Chapman Homestead
4,1,Mark,Jeremy,"Oh shit! That'll be Sophie, looking for nookie. I can't see her now, pretend to be asleep.",Chapman Homestead
4,1,Jeremy,Mark,Why don't you just finish it now?,Chapman Homestead
4,1,Mark,Jeremy,"I can't do it now. You don't just declare war, Jeremy. You prime the press, you square the UN, you make up your reasons. Snore.",Chapman Homestead
4,1,Jeremy,Mark,What?,Chapman Homestead
4,1,Penny,Mark,"I heard you snoring, but you're not asleep.",Chapman Homestead
4,1,Mark,Penny,"No, just... practicing. I was showing Jeremy some techniques.",Chapman Homestead
4,1,Penny,Mark,"I'm sure Jeremy's got plenty of his own techniques. I just wanted to check you were back OK Mark, and say how lovely it is to have you both here. Night.",Chapman Homestead
4,1,Mark,Jeremy,"Please, no. Please, tell me no.",Chapman Homestead
4,1,Jeremy,Mark,What?,Chapman Homestead
4,1,Mark,Jeremy,"That, the smutty smile. Jeremy, please tell me that nothing's going on there.",Chapman Homestead
4,1,Jeremy,Mark,Nothing is going on there.,Chapman Homestead
4,1,Mark,Jeremy,Let's just say that nothing is going on there.,Chapman Homestead
4,1,Jeremy,Mark,"Yeah. Actually, I did want to tell someone. I mean, it was so cool. She had all this jam-",Chapman Homestead
4,1,Mark,Jeremy,"Oh, my God, you didn't! You fucked her! Jeremy, you need chemical castration, you're out of control! That's Sophie's mother!",Chapman Homestead
4,1,Jeremy,Mark,She's hot.,Chapman Homestead
4,1,Mark,Jeremy,"She's not out of Hollyoaks Jeremy! She probably had a ration book! Oh, you're a piece of work, aren't you! I'm down in the pub putting the hours in with the dad and you're back at the house banging the mum! That is not a good impression.",Chapman Homestead
4,1,Jeremy,Mark,"I don't know, I think I made a pretty good impression.",Chapman Homestead
4,1,Mark,Jeremy,"Jeremy, please, don't smile like that. You're not James Bond. You're disgusting.",Chapman Homestead
4,1,Jeremy,Jeremy,I am James Bond.,Chapman Homestead
4,1,Ian,Mark,"I'm sorry you have to be out here with me watching this. Just me walking about, basically. Penny wanted us out of the house and what Penny wants, Penny gets.",Woods
4,1,Mark,Ian,"No, it's fine. I mean, if I wasn't here I'd just be sitting around with Soph. I can see her any time.",Woods
4,1,Jeremy,Mark,"So come on, Mark, why haven't you told her yet?",Woods
4,1,Mark,Jeremy,"Shh, can he hear?",Woods
4,1,Jeremy,Mark,He can't hear.,Woods
4,1,Jeremy,Ian,"Can you, you big fox-hunting, badger-baiting tweed-shirt bumfuck homophobe? Oh, shit.",Woods
4,1,Ian,Jeremy,Bottle cap. Another one for the collection.,Woods
4,1,Jeremy,Mark,"So come on, are you having second thoughts?",Woods
4,1,Mark,Jeremy,"I don't know, maybe. I mean, she's so nice. So what if I don't really love her. Charles didn't really love Diana and they were all right. Sort of.",Woods
4,1,Ian,Mark,You don't really love Sophie?,Woods
4,1,Mark,Ian,"What, no.",Woods
4,1,Ian,Mark,That's what you said.,Woods
4,1,Mark,Ian,"No, I didn't.",Woods
4,1,Ian,Mark,"Yes, you did.",Woods
4,1,Mark,Ian,"No, no, because of... distortion. There was probably a buzz. There might be an ancient Saxon coin right here.",Woods
4,1,Ian,Mark,"Stop it, Mark. I heard every word.",Woods
4,1,Ian,Jeremy,"And for the record, Jeremy, I may be a homophobe but I'm no badger baiter.",Woods
4,1,Jeremy,Ian,"So, I like your barn, Ian.",Ian's Barn
4,1,Ian,Jeremy,It's full of crap no-one has any use for. Maybe that's why I feel so at home here. Ha.,Ian's Barn
4,1,Ian,Mark,"Mark, if you don't love Sophie, you shouldn't marry her.",Ian's Barn
4,1,Mark,Ian,"Yes, that's what I've actually been thinking. That's what I'm gonna tell her.",Ian's Barn
4,1,Mark,Mark,The good-impression thermometer is reaching absolute zero.,Ian's Barn
4,1,Mark,Ian,"For what it's worth, I'm sorry.",Ian's Barn
4,1,Ian,Mark,"You know what, I'm glad. I'd rather you came clean now than start something that's not right. That actually takes balls.",Ian's Barn
4,1,Mark,Ian,"Well, thank you.",Ian's Barn
4,1,Ian,Mark,"Sometimes, I wish I had the guts to say something. Do something. What would you do if you were trapped in a loveless marriage? If you knew your wife was cheating on you?",Ian's Barn
4,1,Jeremy,Jeremy,Shit!,Ian's Barn
4,1,Jeremy,Ian,"You know what, I'd probably just leave it. Let it slide. So, what's the best bit of metal you've ever detected?",Ian's Barn
4,1,Ian,Jeremy,"I know my wife. And I know who the culprit is, Jeremy.",Ian's Barn
4,1,Jeremy,Jeremy,"Oh my God, that's why he brought us out here. He's gonna kill me. Can you kill someone with a metal detector?",Ian's Barn
4,1,Mark,Ian,"Ian, I just wanna say that I know that people can be very stupid and selfish but really, it's our fast-food culture of instant gratification you should be angry with.",Ian's Barn
4,1,Ian,Mark,"No, Dan. Fucking Dan Walker.",Ian's Barn
4,1,Jeremy,Jeremy,"Oh, thank you, Dan, whoever you are.",Ian's Barn
4,1,Ian,Jeremy,"Penny's probably been doing his curtains all day. Out you lot go, I'm ramming Dan. Oh, yeah, it was Ramadan at his place today, but he's no Muslim.",Ian's Barn
4,1,Jeremy,Ian,Dan. What a filthy-,Ian's Barn
4,1,Ian,Mark,Maybe it's time I did something. Show Dan who the lord of the manor is around here. What do you think?,Ian's Barn
4,1,Mark,Ian,"Er, well maybe we should just-",Ian's Barn
4,1,Jeremy,Ian,"Yeah, let's get Dan. Punish Dan.",Ian's Barn
4,1,Ian,Mark,"There it is, Dan's barn.",Dan's Barn
4,1,Mark,Ian,Or you could just post something negative on the internet or blank him in the Post Office? That would send out a pretty horrible message.,Dan's Barn
4,1,Ian,Mark,"This is the law of the jungle, this is an eye for an eye.",Dan's Barn
4,1,Mark,Ian,And you're sure you're poking the right man in the eye?,Dan's Barn
4,1,Ian,Mark,Light it.,Dan's Barn
4,1,Mark,Mark,"Well, this is not what I expected. You think you'll be playing Simpsons Monopoly and you end up an arsonist. Still, at least it's not me he's trying to incinerate.",Dan's Barn
4,1,Jeremy,Mark,What was all that about? Trying to get him to poke me in the eye? Let him poke Dan in the eye.,Dan's Barn
4,1,Mark,Jeremy,"Right, so instead of you facing up to your responsibilities, poor old Dan's going to wake up with his barn burned, saying goodbye to his no-claims bonus.",Dan's Barn
4,1,Jeremy,Mark,"Look, stop moaning. We're out with a man who owns guns. You're chucking his daughter, and I've screwed his wife. Tonight is going, if a bit weird, extremely fucking well for us.",Dan's Barn
4,1,Mark,Jeremy,"I suppose you're right. Plus, maybe burning stuff is... not normal but less of a big deal out here than it is in a major conurbation.",Dan's Barn
4,1,Jeremy,Mark,"Exactly. I nick your milk, you burn my barn.",Dan's Barn
4,1,Mark,Jeremy,"Like scrumping, for apples.",Dan's Barn
4,1,Ian,Jeremy,That'll teach him to put his dick where it's not wanted.,Dan's Barn
4,1,Jeremy,Ian,"Yeah, take that, barny.",Dan's Barn
4,1,Mark,Mark,"Oh God, I'm a firestarter. A twisted firestarter.",Dan's Barn
4,1,Penny,Sophie,You ready for your big birthday surprise?,Outside
4,1,Sophie,Penny,Yeah.,Outside
4,1,Penny,Mark,Keep up everybody.,Outside
4,1,Jeremy,Jeremy,"I'm a motherfucker, that's literally what I am.",Outside
4,1,Mark,Sophie,Happy birthday. I hope it'll be a memorable day.,Outside
4,1,Mark,Mark,Of course it's gonna be memorable. The day she's humiliated and broken in front of her family.,Outside
4,1,Sophie,Mark,So what happened with the beard? We didn't get a chance to speak.,Outside
4,1,Mark,Sophie,"Oh, that. When I was shaving, I sort of slipped and I tried evening it out but it just got smaller and smaller until I looked like an evil overlord, so I just lost it.",Outside
4,1,Sophie,Mark,"Oh, the new look.",Outside
4,1,Mark,Sophie,I know.,Outside
4,1,Mark,Mark,"Yes, your jurisdiction over my face is hereby rescinded. Shit. But can I really break it to her? Should I? I mean, she's lovely, she's attractive. She does irritate me, but everyone irritates me.",Outside
4,1,Jamie,Jeremy,"So, I was wondering if you'd listen to my track. It's probably shit but you can smoke a joint and it might sound all right.",Outside
4,1,Jeremy,Jamie,"Mmm-hmm, great.",Outside
4,1,Jamie,Jeremy,"So, it must be amazing, London. What's it like down the King's Road?",Outside
4,1,Jeremy,Jamie,"Oh, cool. It's got a Pret, it's got a Virgin Express, it's got a Gap and a massive Cafe Nero.",Outside
4,1,Jamie,Jeremy,Cool.,Outside
4,1,Jeremy,Jeremy,He thinks I'm his way into the music biz. Forget it. Music's full.,Outside
4,1,Penny,Sophie,Ta-da!,Outside
4,1,Sophie,Penny,Nana's cottage?,Outside
4,1,Penny,Sophie,It's yours and Mark's. To do whatever you want with.,Outside
4,1,Sophie,Penny,"Oh, Mum!",Outside
4,1,Mark,Mark,"Oh, my God. Nana probably needs the roof and brickwork looked at but apart from that, this is premium real estate. Quick sale, then a cottage in the Ardennes. Or a flat in Barcelona.",Outside
4,1,Sophie,Mark,"Oh, Mark, Nana's house, and it's all ours!",Outside
4,1,Mark,Sophie,I know!,Outside
4,1,Mark,Mark,"Who cares if I don't know if I properly love her? She could have the flat in Barcelona, I can live in the Ardennes. We'd hardly see each other.",Outside
4,1,Jamie,Jeremy,"So, you must have listened to my track by now, right?",Chapman Homestead
4,1,Jeremy,Jamie,Mmm-hmm.,Chapman Homestead
4,1,Jamie,Jeremy,Yes! What did you like about it?,Chapman Homestead
4,1,Jeremy,Jamie,I like the lyrics.,Chapman Homestead
4,1,Jamie,Jeremy,There aren't any lyrics.,Chapman Homestead
4,1,Penny,Sophie,"Here's Sophie, everybody, here's Sophie.",Chapman Homestead
4,1,Sophie,Penny,"Hello, everybody.",Chapman Homestead
4,1,Ian,Sophie,"I've got the music, hold on, stop. I'll do the music. Happy Birthday, happy birthday... Happy birthday, happy birthday... Happy birthday, happy birthday. Happy birthday, sweetheart.",Chapman Homestead
4,1,Sophie,Ian,"Oh, thanks, Dad. God, this old thing.",Chapman Homestead
4,1,Mark,Sophie,Happy birthday.,Chapman Homestead
4,1,Ian,Mark,"Come on, Mark, you've got to grasp the nettle, mate. I really don't want you to leave it too late.",Chapman Homestead
4,1,Mark,Ian,"Right, it's just, as a matter of fact, I've had a bit of a think and I'm not really sure I want to- I don't think I want to-",Chapman Homestead
4,1,Ian,Mark,Is this because of Nana's cottage?,Chapman Homestead
4,1,Mark,Ian,"God, no, not because of Nana's cottage. Of course not, there are a lot of factors.",Chapman Homestead
4,1,Ian,Mark,Like what?,Chapman Homestead
4,1,Mark,Ian,"Myriad factors, I can't just think off the top of my head.",Chapman Homestead
4,1,Ian,Mark,You either love her or you don't.,Chapman Homestead
4,1,Sophie,Mark,"Hey, nice to see you two getting on. What are you chin-wagging about?",Chapman Homestead
4,1,Mark,Sophie,"Oh, just metal.",Chapman Homestead
4,1,Mark,Mark,And the fact that I don't really love you.,Chapman Homestead
4,1,Penny,Sophie,"So, Dan Walker's barn. Apparently it looks suspicious.",Chapman Homestead
4,1,Sophie,Penny,"Oh, no, poor Dan.",Chapman Homestead
4,1,Ian,Penny,"Boo hoo, poor old Dan.",Chapman Homestead
4,1,Penny,Ian,Maybe you should make that your last glass.,Chapman Homestead
4,1,Ian,Penny,"Poor, poor Dan. Poor old Dan. There's a reason you're so sad for Dan, isn't there? Because you're such good friends with Dan, aren't you, Pen?",Chapman Homestead
4,1,Penny,Ian,"For God's sake, Ian.",Chapman Homestead
4,1,Sophie,Ian,Dad!,Chapman Homestead
4,1,Mark,Ian,Anyone for a game of Risk?,Chapman Homestead
4,1,Ian,Mark,Let's play another game.,Chapman Homestead
4,1,Mark,Ian,Cranium?,Chapman Homestead
4,1,Ian,Mark,"The truth game. Penny doesn't want to play. How about you, Mark?",Chapman Homestead
4,1,Mark,Ian,Me?,Chapman Homestead
4,1,Ian,Mark,Tell us the truth.,Chapman Homestead
4,1,Mark,Ian,"The truth? ""You can't handle the truth!""",Chapman Homestead
4,1,Ian,Mark,Tell everyone. Come clean about you and Sophie.,Chapman Homestead
4,1,Mark,Ian,"Do you know, I fancy a nap. A nice relaxing nap.",Chapman Homestead
4,1,Ian,Mark,Tell them you don't wanna marry her.,Chapman Homestead
4,1,Sophie,Mark,Mark?,Chapman Homestead
4,1,Mark,Ian,That is a terrible thing to say.,Chapman Homestead
