Season,Episode,Speaker,To,Line,Location
3,1,Mugger,Mark,Lend us your fucking phone.,Underpass
3,1,Mark,Mugger,Why?,Underpass
3,1,Mugger,Mark,Well I need to make a call.,Underpass
3,1,Mark,Mugger,Don't you have your own phone?,Underpass
3,1,Mugger,Mark,"Come on, lend us your phone.",Underpass
3,1,Mark,Mugger,"Right, it's just ""neither a lender nor a borrower be"".",Underpass
3,1,Mugger,Mark,Do you think we're some pair of shithouses?,Underpass
3,1,Mark,Mugger,"No, God, no, it's just it's a Blackberry.",Underpass
3,1,Mugger,Mark,"Give us your phone, give us your wallet.",Underpass
3,1,Mugger,Mark,Come on! Before we fucking do you.,Underpass
3,1,Mark,Mark,"Do me? Are they gonna rape me? Or kill me? If they rape and kill me, I hope they kill me first. I sort of win.",Underpass
3,1,Mugger,Mark,Is that it? You got nothing else?,Underpass
3,1,Mark,Mugger,Yes.,Underpass
3,1,Mugger,Mark,What else?,Underpass
3,1,Mark,Mugger,There's my travel card.,Underpass
3,1,Mark,Mark,"That's great, help the muggers, what do you want, approval?",Underpass
3,1,Mugger,Mark,All right. Now piss off.,Underpass
3,1,Mark,Mark,(Oh this really takes the biscuit.),Underpass
3,1,Mugger,Mark,Faster.,Underpass
3,1,Mark,Mark,I thought it was at least the muggers who had to run off. The victim fleas!,Underpass
3,1,Mugger,Mark,Faster!,Underpass
3,1,Mark,Mark,Oh this really leaves a sour taste.,Underpass
3,1,Jeremy,Jeremy,"This'll be OK, I'll just do the threesome tomorrow, then finish with her. Bit ungentlemanly but then, it's a threesome, it's not exactly Romeo and Juliet is it?",Kitchen
3,1,Jeremy,Mark,Hey Mark. You all right?,Kitchen
3,1,Mark,Jeremy,Uh huh.,Kitchen
3,1,Mark,Mark,"No need to tell him what happened, just button up, like the 40s. People saw terrible things in the war, they didn't go on and on about them. They had a cup of tea and invented the NHS instead.",Kitchen
3,1,Jeremy,Mark,...cool mate? If I have a bit of your parsley?,Kitchen
3,1,Mark,Jeremy,"Get away, fuck off! Fuck off my stuff!",Kitchen
3,1,Jeremy,Mark,It's just a bit of parsley!,Kitchen
3,1,Mark,Jeremy,"Look, I- it's just, on the way home I got... these blokes... mugged me.",Kitchen
3,1,Jeremy,Mark,"Oh man, that is unlucky.",Kitchen
3,1,Jeremy,Jeremy,"Of course, they target the frail, they smell the weak.",Kitchen
3,1,Jeremy,Mark,"So, what happened, did they pull a knife?",Kitchen
3,1,Mark,Jeremy,"No, not a knife.",Kitchen
3,1,Jeremy,Mark,"Jesus, a shooter?",Kitchen
3,1,Mark,Jeremy,No they didn't have a... there was two of them. They asked to borrow my phone but they didn't really wanna borrow it.,Kitchen
3,1,Jeremy,Mark,No?,Kitchen
3,1,Mark,Jeremy,No. Then they asked for my wallet.,Kitchen
3,1,Jeremy,Mark,"Uh-huh. So, they asked, and you just gave them your wallet?",Kitchen
3,1,Mark,Jeremy,"Jeremy, I was in the underpass with these two-",Kitchen
3,1,Jeremy,Mark,"Gentlemen who asked for your possessions. Mark, you've gotta toughen up. This is the twenty-first century. You've seen Mad Max haven't you? That's what's going to happen.",Kitchen
3,1,Mark,Jeremy,Mad Max is not necessarily gonna happen.,Kitchen
3,1,Jeremy,Mark,"Oh sure mate, you live in your Hitchhikers' Guide world where you wander round in your dressing gown and have a nice cup of tea.",Kitchen
3,1,Mark,Jeremy,"Yes, well look, anyway, Sophie's coming over so I'm gonna need the cooker.",Kitchen
3,1,Jeremy,Mark,"Right, it's just, I was hoping, you know, it's my big meal, the big night with big Suze.",Kitchen
3,1,Mark,Jeremy,"Right, did you finish with Michelle?",Kitchen
3,1,Jeremy,Mark,"Yeah, kind of. I mean no. She offered me a threesome.",Kitchen
3,1,Mark,Jeremy,But what about... I mean I thought you were dead set on getting back together with big Suze.,Kitchen
3,1,Jeremy,Mark,"Oh I am, Mark, totally. She called again tonight. God, what a great call. You know, it was like the old days, she was laughing like a... maniac!",Kitchen
3,1,Mark,Jeremy,"Right so, what about the threesome? What about Michelle?",Kitchen
3,1,Jeremy,Mark,Oh well I had a bit of a plan about that. I thought I wouldn't tell big Suze about Michelle or the threesome.,Kitchen
3,1,Mark,Jeremy,"Oh right, brilliant.",Kitchen
3,1,Jeremy,Mark,"It's good, isn't it?",Kitchen
3,1,Mark,Jeremy,"Jez, look, are you sure about big Suze? It's just it took you such a long, long time to get over her leaving you. I mean in a way you never totally got over her leaving you.",Kitchen
3,1,Jeremy,Mark,"Well that's just as well then isn't it, because now she's coming back. So shut up.",Kitchen
3,1,Sophie,Mark,"Great fish pie, Mark.",Living Room
3,1,Mark,Sophie,"Thank you, Soph, thanks very much. I may not be an expert but I do my best, and that's all anyone can ask.",Living Room
3,1,Mark,Mark,Just subtly lowering her expectations in the bedroom there.,Living Room
3,1,Mark,Sophie,"So, I was thinking maybe we could work a bit better in the bedroom. I mean it's fine if you don't want to, but-",Living Room
3,1,Sophie,Mark,"Sure, great.",Living Room
3,1,Mark,Mark,"Oh my God, she's a man eater. She's gonna chew me up and spit me out.",Living Room
3,1,Jeremy,Mark,Mark.,Living Room
3,1,Jeremy,Sophie,Hey Soph.,Living Room
3,1,Jeremy,Mark,Where's all the Ikea candles?,Living Room
3,1,Mark,Jeremy,Er...,Living Room
3,1,Jeremy,Mark,"It's Suze, big Suze is here!",Living Room
3,1,Big Suze,Jeremy,Hi Jeremy.,Flat
3,1,Jeremy,Big Suze,"Big Suze, my God you're looking great. Three years, yeah? Three bloody years!",Flat
3,1,Big Suze,Jeremy,"I know, and look at you. God, you've changed so much. Although I think you might be wearing exactly the same clothes as when I last saw you.",Flat
3,1,Jeremy,Big Suze,"Right, what a weird coincidence.",Flat
3,1,Big Suze,Jeremy,We should leave that for Stu.,Flat
3,1,Jeremy,Big Suze,Stu? What's Stu? Who's Stu?,Flat
3,1,Big Suze,Jeremy,"Stu's my man, my hunk of monk.",Flat
3,1,Jeremy,Big Suze,What the hell do you mean by that?,Flat
3,1,Big Suze,Jeremy,"Just that he used to be a monk, that's all. He's just parking up the Golf.",Flat
3,1,Jeremy,Big Suze,"But, your man? Because I thought, you know, we- on the phone, there was all the laughing, I mean, I thought... what was all the laughing for?",Flat
3,1,Big Suze,Jeremy,That was just... laughing.,Flat
3,1,Jeremy,Big Suze,Oh right.,Flat
3,1,Big Suze,Jeremy,"What's the problem, Jez? I thought this was gonna be nice. I'm with Stu, you're with good old Michelle.",Flat
3,1,Jeremy,Jeremy,"Shit, they're still in contact. Think of something.",Flat
3,1,Jeremy,Big Suze,No I'm not.,Flat
3,1,Big Suze,Jeremy,"Oh, right, well she just said-",Flat
3,1,Jeremy,Big Suze,"No that was just a mistake followed by a series of subsequent mistakes which when you look at all together really don't add up to much. Anyway I've done all that now,so there's nothing stopping us...",Flat
3,1,Big Suze,Jeremy,We should let Stu in.,Flat
3,1,Jeremy,Big Suze,"Yeah, should we though?",Flat
3,1,Big Suze,Stu,Hey Stu-pot. This is Jez.,Flat
3,1,Stu,Jeremy,Hey man.,Flat
3,1,Jeremy,Stu,"Hi, I'm her ex.",Flat
3,1,Big Suze,Jeremy,"Oh Jez, don't be stupid. We were never really...",Flat
3,1,Jeremy,Stu,We lived together for a year and a half.,Flat
3,1,Big Suze,Jeremy,"Well, we kind of did, but in 2002 in that weird flat.",Flat
3,1,Jeremy,Big Suze,The love shack?!,Flat
3,1,Stu,Jeremy,"Listen, can we take a shower?",Flat
3,1,Jeremy,Stu,No.,Flat
3,1,Stu,Jeremy,It was a really sweaty flight.,Flat
3,1,Jeremy,Stu,There isn't that much hot water.,Flat
3,1,Big Suze,Jeremy,"That's fine, we'll share. See you in an hour or so, yeah?",Flat
3,1,Jeremy,Jeremy,"He's a monk, he's gonna have fifteen years of spunk backed up. How am I supposed to compete with that?",Flat
3,1,Sophie,Mark,"Wow, this is a lot of candles. It's actually getting pretty hot in here.",Mark's Room
3,1,Mark,Sophie,"Yeah I tried opening a window but a lot of them blew out, which I suppose actually shows that electric light's actually quite a lot better, although I know that's not a very fashionable thing to say.",Mark's Room
3,1,Mark,Mark,"What am I talking about? Jeremy's sex CD. Better than ""Big Bond Themes"" I guess. Bond wouldn't get mugged. Bollocks, forgot to call and stop the phone. Could go out and do it now, pretend I need a dump. Not very sexy.",Mark's Room
3,1,Sophie,Mark,"So, Mark, time for us to get down to some work.",Mark's Room
3,1,Mark,Sophie,"Oh, oh yeah.",Mark's Room
3,1,Mark,Mark,"Oh yeah this is it, this is really happening. Relax, stop worrying about the muggers and their free calls, I'm getting sexy. Bastards, they're probably going through my address book randomly deleting contacts. That's probably how they get their kicks. Shit, I'm not kissing right. Plus, nothing growing in the pants department. I'm as limp as a charity wristband. Got to stop thinking about the muggers. Be in the moment, Corrigan! Shit, she's snaking up the thigh, but there's nothing at the top of it. Abort! Abort!",Mark's Room
3,1,Mark,Sophie,"So, great. Great, that was great, Soph. Lovely interlude.",Mark's Room
3,1,Sophie,Mark,Right.,Mark's Room
3,1,Mark,Sophie,"But I think we should probably... I mean, this work isn't gonna do itself.",Mark's Room
3,1,Sophie,Mark,The work?,Mark's Room
3,1,Mark,Sophie,Yep. The bloody work!,Mark's Room
3,1,Sophie,Mark,"I don't really care about the work, Mark.",Mark's Room
3,1,Mark,Sophie,"Oh. Oh. Sure, sure you don't, Soph. Right, now where's that broadband cable? I should be able to...",Mark's Room
3,1,Sophie,Mark,Mark. I know it's taken us a while to get here but this feels really right.,Mark's Room
3,1,Mark,Mark,Please don't touch my floppy cock.,Mark's Room
3,1,Mark,Sophie,I want you to be sure.,Mark's Room
3,1,Sophie,Mark,"I am sure, so shall we?",Mark's Room
3,1,Mark,Sophie,"Oh God I want to, it's just these damn reports!",Mark's Room
3,1,Jeremy,Jeremy,"God, how long does a shower take? Still, drinking alone, what's the big deal? Why is it necessarily a bad thing? If you drink a bottle of vodka and there's a bloke sitting next to you, does that somehow make it all right?",Kitchen
3,1,Stu,Jeremy,"I'm really parched, mate, all right if I have a swig of something?",Kitchen
3,1,Jeremy,Stu,Whatever.,Kitchen
3,1,Jeremy,Jeremy,"Jesus, that's what a man should look like. Those arms, they're amazing. Like boughs of sturdy English oak. My God, if you had them wrapped around you, you'd just feel so safe.",Kitchen
3,1,Stu,Jeremy,"Listen, Jeremy, I just wanted to say, you've obviously got some feelings about Suze and the past, and that's cool. So listen man, really nice to meet you and no hard feelings, yeah?",Kitchen
3,1,Jeremy,Stu,Sure.,Kitchen
3,1,Jeremy,Stu,"Ah ha ha, how do you like that, Stu? You... monk.",Kitchen
3,1,Stu,Jeremy,What- what does that even mean?,Kitchen
3,1,Jeremy,Stu,"You know what it means Stu, from how it makes you feel, that's what it means, yeah. Welcome to big school.",Kitchen
3,1,Mark,Mark,"Who needs to be a man when you've got a knife? Good old Mr Patel and his illegal supply of knives. OK, come on then Mark, T-Mobile gave you the numbers the mugger called, ring the numbers. Might be able to get my Blackberry back and not get humiliated by Patrick in IT.",JLB
3,1,Sophie,Mark,"Hey, what are you looking so serious about there, Mr Corrigan?",JLB
3,1,Mark,Sophie,"Oh, just... nothing.",JLB
3,1,Sophie,Mark,Because I was wondering how far a girl like you might go on a second date.,JLB
3,1,Mark,Sophie,"Oh ha ha ha. Well, you know, at least second base.",JLB
3,1,Mark,Mark,"Relax, let it happen.",JLB
3,1,Sophie,Mark,Ooh second base...,JLB
3,1,Mark,Mark,"But nothing's stirring. Uh-oh, she's gonna feel the knife. Can't let her feel the hard knife or the soft cock.",JLB
3,1,Mark,Sophie,"Look, Sophie, this is a hell of a laugh and all, and I love horseplay and light-heartedness and having a great time, but you know, there's codes of conduct and disciplinary procedures, and it just makes me very nervous.",JLB
3,1,Sophie,Mark,"All right Mark, I'm just screwing around. We're no going to get it on in the photocopying room.",JLB
3,1,Mark,Sophie,"Yes, Sophie, I know, really. Let's have fun.",JLB
3,1,Sophie,Mark,Heh heh.,JLB
3,1,Mark,Sophie,"Look, I'm just, you know me, I'm old fashioned. I like courting. Look, can- why don't we go to the pictures?",JLB
3,1,Sophie,Mark,"Sure, should I bring a chaperone?",JLB
3,1,Mark,Sophie,"I like your joke, Sophie, a point well made. A point well made. Later, baby.",JLB
3,1,Mark,Mark,"Urgh, baby. Note to self re. being the Fonz",JLB
3,1,Jeremy,Jeremy,"Threesome, oh yeah, here I come. No need for big Suze ever even to know about...",Michelle's House
3,1,Jeremy,Big Suze,Big Suze!,Michelle's House
3,1,Big Suze,Jeremy,"Hi Jeremy, here for the threesome?",Michelle's House
3,1,Jeremy,Big Suze,"Well, yeah.",Michelle's House
3,1,Jeremy,Jeremy,"Oh my God, I'm gonna have a threesome with big Suze. Michelle's not some sort of macho sexual terrorist, she's brilliant!",Michelle's House
3,1,Michelle,Jeremy,Hey Jez.,Michelle's House
3,1,Jeremy,Michelle,Hi.,Michelle's House
3,1,Jeremy,Big Suze,"So, Suze, brilliant to see you.",Michelle's House
3,1,Big Suze,Jeremy,It's great isn't it? Everyone's a winner. I need somewhere to live and Michelle needs a lodger.,Michelle's House
3,1,Jeremy,Big Suze,You're moving in with Michelle?,Michelle's House
3,1,Michelle,Jeremy,"It's great isn't it? I'd forgotten how sweet she is. Ah, that smile.",Michelle's House
3,1,Jeremy,Michelle,I know.,Michelle's House
3,1,Big Suze,Jeremy,Have an amazing time with the threesome.,Michelle's House
3,1,Jeremy,Michelle,Where's she-?,Michelle's House
3,1,Michelle,Jeremy,"Come on, there's someone in the living room that I'd like to introduce you to. Jeremy, meet Vicky.",Michelle's House
3,1,Jeremy,Vicky,Hi there.,Michelle's House
3,1,Vicky,Michelle,Does he know the ground rules?,Michelle's House
3,1,Jeremy,Vicky,What?,Michelle's House
3,1,Vicky,Michelle,Has he had a shower? Doesn't look like he's showered.,Michelle's House
3,1,Jeremy,Michelle,Why isn't she talking to me?,Michelle's House
3,1,Michelle,Jeremy,"Look, Vicky's just very busy, OK? She's not all that sure about this whole thing and she's doing me a massive favour. She'd just rather not talk to you, OK? Vicky, shall we go and get ready?",Michelle's House
3,1,Vicky,Michelle,I suppose.,Michelle's House
3,1,Michelle,Jeremy,"You know where the bathroom is. You'll find a bottle of antibacterial shower wash by the basin, OK?",Michelle's House
3,1,Jeremy,Jeremy,"I will have had a threesome, I will have had a threesome.",Michelle's House
3,1,Big Suze,Jeremy,"So, Jez, a threesome. That'll be nice. My friend Jen did a threesome once, she said she cried for about an hour afterwards but I'd still definitely like to try it sometime.",Michelle's House
3,1,Jeremy,Big Suze,"Yeah, right. Suze, you don't wanna go back out with me, do you?",Michelle's House
3,1,Big Suze,Jeremy,"Oh, Jez, you're such a nice guy but, I think maybe it wasn't meant to be.",Michelle's House
3,1,Michelle,Jeremy,"Jez, we're ready! Listen, come on, you can skip the shower, just use a flannel! Vicky doesn't wanna miss her train.",Michelle's House
3,1,Jeremy,Jeremy,"This is great, I'm having it large. It's like I'm living in a porno. Except, porn stars probably get lovely sedatives so they feel like they're not really there. Lovely sedatives.",Michelle's House
3,1,Jeremy,Jeremy,"That wasn't depressing, that was great. Big Suze out of my life forever, so what? I'm getting threesomes. Why have I never thought about drinking in the day before? What's more fun than a couple of nice cold beerskis? What's depressing about that? Nothing. You can't be depressed when you're pissed, it's not possible.",Supermarket
3,1,Mark,Jeremy,"Jeremy, I've got a lead. This kid says he can get my phone back. I've gotta meet him at Chicken Corner. I need back up.",Supermarket
3,1,Jeremy,Mark,I'm on it.,Supermarket
3,1,Mark,Jeremy,"Jez, where are you?",Supermarket
3,1,Jeremy,Mark,I'm at the supermarket.,Supermarket
3,1,Mark,Jeremy,Are you drunk?,Supermarket
3,1,Jeremy,Mark,"Yep, I'm doing the big shop and I'm doing it brilliantly.",Supermarket
3,1,Mark,Jeremy,"Jez, you're not just buying chocolate, crisps and booze, are you?",Supermarket
3,1,Jeremy,Mark,No. I also have dips.,Supermarket
3,1,Jeremy,Jeremy,I'll say I ate the dips.,Supermarket
3,1,Mark,Jeremy,"I just hope, Jez, the drinking, it hasn't become a problem.",Supermarket
3,1,Jeremy,Mark,"Of course not. Shut up, don't knock the drinking. It was while I was drinking that I came up with my plan about Stu.",Supermarket
3,1,Mark,Jeremy,What's your plan?,Supermarket
3,1,Jeremy,Mark,I'm gonna hit him.,Supermarket
3,1,Mark,Jeremy,"That's not really a plan, as such.",Supermarket
3,1,Jeremy,Mark,"Of course it's a plan, it's a fucking brilliant plan. I plan to hit him. What isn't a plan about that? Look, I'll see you in a bit.",Supermarket
3,1,Jeremy,Jeremy,"God I must look so cool to her. Like Pete Doherty or Bukowski. Yeah, that's right honey, I'm a street-fighting man. God, she's probably getting wet just looking at me.",Supermarket
3,1,Jeremy,Others,"Hold your horses, honey. I've got coupons for the Pringles.",Supermarket
3,1,Mark,Mugger's Mate,"So, thanks for coming. I mean, obviously your mate... I'm not, I don't approve of what he's done, but there's no reason why we can't be civil.",Chicken Corner
3,1,Mugger's Mate,Mark,Yeah sure.,Chicken Corner
3,1,Mark,Mugger's Mate,"So, what I'm after... what I'm demanding... is my Blackberry back.",Chicken Corner
3,1,Mugger's Mate,Mark,Yeah I might be able to help you.,Chicken Corner
3,1,Mark,Mugger's Mate,"Oh, well, that would be fantastic, because it actually belongs to my office.",Chicken Corner
3,1,Mugger's Mate,Mark,It's gonna cost you fifty quid though mate.,Chicken Corner
3,1,Mark,Mugger's Mate,No.,Chicken Corner
3,1,Mugger's Mate,Mark,"All right, see you later.",Chicken Corner
3,1,Mark,Mugger's Mate,Yes.,Chicken Corner
3,1,Mugger's Mate,Mark,"All right, OK great, cool.",Chicken Corner
3,1,Mark,Mugger's Mate,"I mean, I think, I have to say, this is a bit rich, but I guess, maybe there's certain administrative costs for you to bear and so on, so...",Chicken Corner
3,1,Mugger's Mate,Mark,"Sixty, it's gone up to sixty now mate.",Chicken Corner
3,1,Mark,Mugger's Mate,Really?,Chicken Corner
3,1,Mugger's Mate,Mark,Yeah.,Chicken Corner
3,1,Mark,Mugger's Mate,Cause obviously this dynamic could go on indefinitely. I mean is sixty... will that really be it?,Chicken Corner
3,1,Mugger's Mate,Mark,"Definitely. All right cheers. Oh listen, one more thing, will you ask for it again, but like a lady, in a lady's voice?",Chicken Corner
3,1,Mark,Mugger's Mate,I'm sorry?,Chicken Corner
3,1,Mugger's Mate,Mark,Ask for your Blackberry like a lady.,Chicken Corner
3,1,Mark,Mugger's Mate,"No, I really think-",Chicken Corner
3,1,Mugger's Mate,Mark,OK mate-,Chicken Corner
3,1,Mark,Mugger's Mate,Can I have my Blackberry back?,Chicken Corner
3,1,Mugger's Mate,Mark,Please.,Chicken Corner
3,1,Mark,Mugger's Mate,"Can I have my Blackberry back, please?",Chicken Corner
3,1,Mugger's Mate,Mark,"All right listen mate, I'll call you when I've got it, yeah?",Chicken Corner
3,1,Mark,Mugger's Mate,"But he hasn't got my... oh, no of course he'll have my number from when I called him.",Chicken Corner
3,1,Jeremy,Mark,Yes and I think he'll definitely be calling!,Chicken Corner
3,1,Jeremy,Jeremy,"Yeah, come on Stu, you stupid monk. Come on buddy, I watched you go in. You've gotta come out. They don't have beds in churches. I don't think, do they? Maybe they do, for the vicars and...",Stu's Church
3,1,Stu,Jeremy,"Jeremy? Shit man, are you OK?",Stu's Church
3,1,Jeremy,Stu,Yeah I'm fine.,Stu's Church
3,1,Jeremy,Jeremy,Probably missed the moment to smack him now.,Stu's Church
3,1,Jeremy,Stu,How are you?,Stu's Church
3,1,Stu,Jeremy,Do you wanna... I'm just heading back in for evensong. Are you OK mate? You look like you could do with a...,Stu's Church
3,1,Jeremy,Stu,Yeah that might be nice actually.,Stu's Church
3,1,Jeremy,Jeremy,"Oh, the hug, I'm finally getting the hug. He smells good. Those big arms. I just feel so safe.",Stu's Church
3,1,Mark,Mark,"Oh Jesus, I've got to get a hard-on soon or we're finished. Maybe I was too quick to delete those spam emails about erection enhancement. One of them might just be from a misunderstood scientific genius. Oh my- is that-? Is it-? God it is, it's him, the bloody mugger! Should I run? Can't run, must maintain social veneer. Oh God, please don't hit me. Please don't hit me, not here.",Cinema
3,1,Mugger,Mark,"Hey, do I know you?",Cinema
3,1,Mark,Mugger,"What? Me? No, no I don't think so.",Cinema
3,1,Mugger,Mark,I'm sure I know you from somewhere.,Cinema
3,1,Mark,Mugger,"I don't think so, you're probably thinking I look a bit like one of the shadow cabinet.",Cinema
3,1,Mugger,Mark,Didn't you give me a driving lesson when Carl was in the Canaries?,Cinema
3,1,Mark,Mugger,"No, definitely not. ""Not I"", said the walrus.",Cinema
3,1,Sophie,Mark,"I'm surprised he's even taking his test, he doesn't look seventeen.",Cinema
3,1,Mark,Mark,She must never know what a pathetic man I am. Never.,Cinema
3,1,Jeremy,Jeremy,"I like it here, feels calm, almost spiritual. I feel different.",Stu's Church
3,1,Jeremy,Stu,This is a good song.,Stu's Church
3,1,Stu,Jeremy,Yeah. Suze came down to check it out actually.,Stu's Church
3,1,Big Suze,Jeremy,"Hi Jez, isn't it nice down here? Look at all these lovely normal people.",Stu's Church
3,1,Jeremy,Jeremy,"Oh she's beautiful, like an angel. Oh right, I get it, it's all a big love club down the church, except I'm not invited. The only clubs I'm invited to are horrible sex parties and friends reunited dos at TGI Fridays. Well, fuck you!",Stu's Church
3,1,Stu,Jeremy,Ow!,Stu's Church
3,1,Jeremy,Stu,"That's right Stu, God didn't protect you from my big fist. Yeah, you big lump of monk.",Stu's Church
3,1,Mark,Mark,"What kind of person am I, sitting watching a film in the company of a man who robbed me? If Dad knew he'd call me a big Jessie in his extremely unfunny gay voice.",Cinema
3,1,Sophie,Mark,I wish that guy in the baseball cap would shut up.,Cinema
3,1,Mark,Sophie,It's annoying isn't it?,Cinema
3,1,Mark,Mark,Am I just gonna sit here and have my evening ruined by some arsehole? Just like when I put my parka on backwards for a joke and Terrence Woo taped the hood over my face and everyone laughed. Well I'm not gonna take it any more! I'm not gonna fucking take it any more!,Cinema
3,1,Mugger,Mark,What the-?!,Cinema
3,1,Mark,Mugger,Maybe that'll teach you not to rustle your bloody popcorn.,Cinema
3,1,Mark,Sophie,He was really rustling. That's unacceptable.,Cinema
3,1,Sophie,Mark,"I can't believe you just did that, it was only the trailers, too.",Cinema
3,1,Mark,Sophie,I just really love those Orange ads.,Cinema
3,1,Sophie,Mark,"I just didn't expect that sort of thing from you, that's all.",Cinema
3,1,Mark,Sophie,Well I guess sometimes people can surprise you.,Cinema
3,1,Sophie,Mark,You really whacked him.,Cinema
3,1,Mark,Mark,"God, she loves violence. They probably all do really. They say they want you to talk about your feelings but really they just want you to beat and gouge your rivals. Hey, there's the stirring, the unstoppable rise. It's like globalisation, it's inevitable. Hark at its stately progress. This is it, the eagle has landed.",Cinema
3,1,Sophie,Mark,"Mark, what's that in your pocket?",Cinema
3,1,Mark,Sophie,"Ha ha. Captain Corrigan ready to receive his orders, sir!",Cinema
3,1,Sophie,Mark,"No, not that. The other thing.",Cinema
3,1,Mark,Sophie,"Oh that, that's just a little friend of mine called Mr Cutty Knife - in case I have to chop down a rival alpha male.",Cinema
3,1,Sophie,Mark,"Mark are you-? You carry a knife, what the fuck?",Cinema
3,1,Mark,Mark,"Oh right, so they like hitting but there's some massive taboo about stabbing.",Cinema
3,1,Mark,Sophie,"No, Soph, it's not a knife really, it's for horses hooves, whittling. Look, all right, I mean, it's just... I'd like to learn kickboxing to protect myself, I just don't have the time. So basically what this is, is just a rather efficient time-saving device.",Cinema
3,1,Jeremy,Jeremy,"Good old Michelle, cold but comforting. Kind of like a friendly Dalek.",Michelle's House
3,1,Jeremy,Michelle,"I think that guy's got a problem. He's like some kind of David Koresh, Archbishop Tutu-style religious maniac, you know?",Michelle's House
3,1,Michelle,Jeremy,"Right, you're all done. OK, ready for some dirty play time? Carry on the sex odyssey?",Michelle's House
3,1,Jeremy,Michelle,"But, we've already done that.",Michelle's House
3,1,Michelle,Jeremy,"Oh we did yours, Jez. Now it's time for mine.",Michelle's House
3,1,Jeremy,Jeremy,"Oh God, no.",Michelle's House
3,1,Jeremy,Michelle,"I mean, I don't feel very well. Can't we do it some other time?",Michelle's House
3,1,Michelle,Jeremy,"Jez, we had a deal.",Michelle's House
3,1,Jeremy,Michelle,But I really... I really don't think I want to.,Michelle's House
3,1,Michelle,Jeremy,Me think the lady doth protest too much.,Michelle's House
3,1,Jeremy,Jeremy,"It was a sort of deal I suppose. Don't want to get a reputation as a deal-welcher. Might stop me getting a mortgage. Maybe it'll be better if I imagine it's Stu. Yeah, just imagine it's lovely Stu.",Michelle's House
3,2,Mark,Mark,"This is the life. A modern man. Might have roast beef and The Culture later, then take the Funday Times for a shit.",Coffee Shop
3,2,Sophie,Mark,"God, oh dear.",Coffee Shop
3,2,Mark,Sophie,Another horrible bit?,Coffee Shop
3,2,Sophie,Mark,Yeah.,Coffee Shop
3,2,Mark,Mark,"Look at me, I've got a girlfriend, a proper girlfriend reading a bestseller about child abuse. I go out and have croissants. I'm just a normal, functioning member of the human race, and there's no way anyone can prove otherwise.",Coffee Shop
3,2,Super Hans,Jeremy,So where do you know rich bitch from then?,The Mitre
3,2,Jeremy,Super Hans,She's not a rich- Merry's a very good friend of mine and Mark's from uni.,The Mitre
3,2,Jeremy,Super Hans,Super Hans!,The Mitre
3,2,Super Hans,Jeremy,"Oh, what? Oh, 'cause it's a computer, you think it's made of spiders' webs and magic? It's just a metal box, Jez; they're indestructible.",The Mitre
