Season,Episode,Speaker,To,Line,Location
9,1,Mark,Jeremy,"Yeah, that's probably a good way to think of it.",Super Hans' Flat
9,1,Jeremy,Mark,"Don't even need to leave the tub. Drink from the tap, and when I need to, just push the bag down, bang, the bog's right there. Just kneel and piss directly down the plughole. It's my system.",Super Hans' Flat
9,1,Mark,Jeremy,"Ah, OK, that's a good system.",Super Hans' Flat
9,1,Jeremy,Mark,And you haven't even seen the kitchen. I love it.,Super Hans' Flat
9,1,Mark,Jeremy,Clever. You've got a great set-up here.,Super Hans' Flat
9,1,Mark,Mark,"Hmm, toilet toast.",Super Hans' Flat
9,1,Super Hans,Jeremy,"Jez, I need to...",Super Hans' Flat
9,1,Jeremy,Super Hans,"Oh, right, yeah, no problem, wicked. Will it be a longy or a shorty? No worries, you decide. Take your time.",Super Hans' Flat
9,1,Jeremy,Mark,"That is the one small downside, but it's cool.",Super Hans' Flat
9,1,Mark,Jeremy,"Right, well, you probably want to turn in. Once Super Hans has finished his disgusting business. I'll see you around.",Super Hans' Flat
9,1,Jeremy,Jeremy,"There he goes, my other half, my better half, 'er indoors.",Super Hans' Flat
9,1,Jeremy,Mark,"Mark, we need to talk, there's something I need to say to you.",Super Hans' Flat
9,1,Mark,Mark,"Finally, let the apologathon commence.",Super Hans' Flat
9,1,Super Hans,Jeremy,"No, it's going to be a longy.",Super Hans' Flat
9,1,Jeremy,Mark,But maybe not here.,Super Hans' Flat
9,1,Jeremy,Jeremy,"""Sorry Mark"", ""I'm sorry."" So simple, and yet it feels like if I say it, I might actually die. OK, no need for an apology now, I'm back in. We'll just pick up where we left off.",Apollo House
9,1,Mark,Jeremy,"Jez, this is Jerry. Jerry, Jez.",Hall
9,1,Jeremy,Mark,Jerry?,Hall
9,1,Mark,Jeremy,Jerry's a colleague from the bank.,Hall
9,1,Jeremy,Mark,The bank?,Hall
9,1,Mark,Jeremy,"I work at a bank now, Johnson got me in.",Hall
9,1,Jeremy,Mark,Johnson?,Hall
9,1,Mark,Jeremy,"Yep, and he's off the sauce.",Hall
9,1,Jerry,Mark,"Um, unless you count tomato sauce.",Hall
9,1,Mark,Jerry,"Yes, he certainly likes a lot of tomato sauce on his chips. Jerry moved in a few weeks back.",Hall
9,1,Jerry,Jeremy,"Yeah, I've just split from my ex. She was a miner from Moldova, a gold miner.",Hall
9,1,Jerry,Mark,So me and Mark are the Rebound Brothers. Boing!,Hall
9,1,Mark,Jerry,Boing.,Hall
9,1,Jeremy,Jeremy,"The El Dude Brothers trump the Rebound Brothers, you total fucking arsehole.",Hall
9,1,Jerry,Jeremy,"I'm the new, improved you. Ha ha ha ha ha ha.",Hall
9,1,Jeremy,Jerry,Ha ha ha ha ha ha.,Hall
9,1,Mark,Jerry,Ha ha ha ha ha ha.,Hall
9,1,Jeremy,Mark,"He's using my mug, Mark.",Hall
9,1,Mark,Jeremy,"They're all my mugs, Jez. Jerry's a William Morris fan, we both are. ""Have nothing in your room that you do not believe to be beautiful or know to be useful.""",Hall
9,1,Jeremy,Jeremy,"I don't know why, but I hate Jerry.",Hall
9,1,Jeremy,Mark,"Hey, that's my duvet!",Hall
9,1,Mark,Jeremy,"I don't think so. So, what was it you wanted to say? I've got work in the morning so I'd quite like to get to bed.",Hall
9,1,Mark,Mark,"Watch him grovel live, while I swirl a brandy and hold a bread stick like a big cigar.",Kitchen
9,1,Jeremy,Jeremy,"I'm out, Jerry's in, apology redundant.",Kitchen
9,1,Jeremy,Mark,Pretty sure that is my duvet.,Kitchen
9,1,Mark,Jeremy,That's it?,Kitchen
9,1,Jeremy,Mark,That's it.,Kitchen
9,1,Mark,Jeremy,You don't perhaps wish to play the classic board game Sorry?,Kitchen
9,1,Jeremy,Mark,No. I'll give you a twatting at Operation if you like.,Kitchen
9,1,Mark,Jeremy,"Or we could hunt for YouTube clips of the Ronnie Corbett sitcom ""Sorry!"" while we ate some (bit much) sorrel soup.",Kitchen
9,1,Jeremy,Mark,"Look, Mark, I know what you're getting at, but the fact is, that day with Dobby I had a... a medical brain attack. I've got a note from the doctor, somewhere. If I could find the bloody thing.",Kitchen
9,1,Mark,Jeremy,"Right. You're not to blame for anything? Well, fine. Goodnight. I'll see you around, no doubt.",Kitchen
9,1,Jeremy,Jeremy,"Fine, I'll go, but before I do, I'm reclaiming the Falklands.",Kitchen
9,1,Mark,Jeremy,What are you doing?,Hall
9,1,Jeremy,Mark,"Taking my duvet, if that's cool.",Hall
9,1,Mark,Jeremy,"No, it's not cool, Jerry needs it, it's not yours.",Hall
9,1,Jeremy,Mark,"Fuck Jerry, it's mine.",Hall
9,1,Mark,Jeremy,"Jeremy, this isn't normal. It is, it's all totally normal!",Hall
9,1,Mark,Mark,"There he goes, duvet cape man off to his toilet kitchen.",Hall
9,1,Jeremy,Jeremy,"Another night in the bath. I really don't think you could call my life a failure. Look at that, I've got a sleeping bag and a duvet. If this was the olden days, I'd be a billionaire.",Super Hans' Flat
9,1,Super Hans,Jeremy,"Jez, I'm fucked, Molly found a wrap of coke in me pocket.",Super Hans' Flat
9,1,Jeremy,Super Hans,"Oh man, so you're in the shit.",Super Hans' Flat
9,1,Super Hans,Jeremy,"Yeah. Well, no, I had to say it was yours, so, you're in the shit. Will you take the hit for me, mate? Please. She'll break it off if she finds out I've been coking.",Super Hans' Flat
9,1,Molly,Jeremy,"Jeremy, is it true?",Super Hans' Flat
9,1,Jeremy,Molly,"The coke? Yes, yes, it's mine. I brought some coke to the stag, and er, even though Hans asked me not to, and er, but he refused to have any.",Super Hans' Flat
9,1,Super Hans,Molly,"Yeah. He was like, ""come on!"" And I was like, ""no, no"".",Super Hans' Flat
9,1,Molly,Jeremy,Why was it in his pocket?,Super Hans' Flat
9,1,Jeremy,Molly,Because he took it off me.,Super Hans' Flat
9,1,Molly,Super Hans,Why?,Super Hans' Flat
9,1,Super Hans,Molly,"Why, because he was trying to spike people and drug little kids, and I was like ""no way, dude.""",Super Hans' Flat
9,1,Molly,Jeremy,Jez!,Super Hans' Flat
9,1,Jeremy,Molly,"Uh, yeah, yeah, I'm a spiker, it's just one of my things.",Super Hans' Flat
9,1,Super Hans,Molly,"Yeah, he was like, ""let's spike these shitheads"", and I was just like ""no way"". I couldn't see that happen, spiking.",Super Hans' Flat
9,1,Jeremy,Molly,"I guess I'm just a terrible, terrible shithead.",Super Hans' Flat
9,1,Molly,Jeremy,"Look, we've put up with a lot with you staying here.",Super Hans' Flat
9,1,Super Hans,Molly,Yeah.,Super Hans' Flat
9,1,Molly,Jeremy,But I think if we want the lifestyle we want...,Super Hans' Flat
9,1,Super Hans,Jeremy,"Yeah, look, sorry, Jez, but you're a bad influence, and I think you need to leave.",Super Hans' Flat
9,1,Jeremy,Super Hans,"Can't I stay one more night? After everything I've done for you? Not just in the past, but like really recently.",Super Hans' Flat
9,1,Super Hans,Jeremy,"I'm sorry, Jez, but you broke, you broke our trust. You're a liar, and a pervert, and a scumbag, and I never want to see you again.",Super Hans' Flat
9,1,Mark,Mark,"Finally working at a bank, and banks have turned into phone shops. But it is still a bank. I'm the Wolf of Wall Street. Look out, Boots, I'm going to buy a hundred meal deals and eat them off a prossie in the nude.",Met City Bank
9,1,Johnson,Mark,"Hey, hey, hey, Marco. How you going, good buddy?",Met City Bank
9,1,Mark,Johnson,"Yeah, great, actually, old pal.",Met City Bank
9,1,Johnson,Mark,"Oh, really? I thought you might be feeling like a guy who's just walked into a high-class restaurant with a sausage dog on the end of his dick.",Met City Bank
9,1,Mark,Johnson,"Uh, no?",Met City Bank
9,1,Johnson,Mark,"I got something up on my visual display unit this morning, Mark. I thought it was a high-definition photo of some dog shit. Then I took a closer look, and I realised it was actually your sales record.",Met City Bank
9,1,Mark,Johnson,Oh. Right.,Met City Bank
9,1,Johnson,Mark,"I pulled strings to get you in, Mark. If you look like a sausage dog fucker, then I look like a sausage dog fucker, do you get me?",Met City Bank
9,1,Mark,Mark,Got to get my dick out of the dog.,Met City Bank
9,1,Jerry,Mark,Someone didn't get enough tomato sauce on his bacon butty.,Met City Bank
9,1,Mark,Jerry,"Ha, yeah, he certainly needs a little more sauce.",Met City Bank
9,1,Mark,Mark,"Ugh, just repeating the joke. I need to elaborate on the conceit, but too worried about redundancy.",Met City Bank
9,1,Jerry,Mark,"Hello, how hard can I shaft you today?",Met City Bank
9,1,Mark,Mark,"Jerry's sales record shits on mine. I need to sell a loan. Fuck, where's a good old-fashioned gullible idiot when you need one?",Met City Bank
9,1,Jeremy,Mark,Mark?,Met City Bank
9,1,Jeremy,Mark,"I felt a bit bad about the other night, so I got you a biscuit. I mean, they call them cookies, but I know you prefer me to call it a biscuit.",Met City Bank
9,1,Mark,Jeremy,"Uh-huh. The good thing is that to get, say, three thousand pounds, you'd pay just twenty-one percent APR.",Met City Bank
9,1,Jeremy,Mark,Is that good?,Met City Bank
9,1,Mark,Jeremy,"It's pretty good, yeah. And you'd only need to repay two percent of the capital a month.",Met City Bank
9,1,Mark,Mark,If you want the loan to last a hundred and eighty-four years.,Met City Bank
9,1,Jeremy,Mark,"Three grand, free?",Met City Bank
9,1,Mark,Jeremy,It's not quite free.,Met City Bank
9,1,Jeremy,Mark,But I get it without having to give you anything?,Met City Bank
9,1,Mark,Jeremy,Yes.,Met City Bank
9,1,Jeremy,Mark,"So basically, it is free, really.",Met City Bank
9,1,Mark,Jeremy,"Yes, you've winkled me out. It is basically free. And the interesting thing about you is that you'd actually qualify as an F6.",Met City Bank
9,1,Jeremy,Mark,That sounds good.,Met City Bank
9,1,Mark,Jeremy,It's a credit rating especially for people like you.,Met City Bank
9,1,Mark,Mark,The terminally ill and criminals who might flee to Thailand.,Met City Bank
9,1,Jeremy,Mark,"Ooh, I've got a credit rating.",Met City Bank
9,1,Mark,Jeremy,"Yes, you have, Jez. You have. And to qualify for this loan, all you need is a reference from a landlord or a former landlord.",Met City Bank
9,1,Mark,Mark,Would you like to play capitalism?,Met City Bank
9,1,Jeremy,Mark,"Great. And now I'm all signed up, could we have a chat about living arrangements? Yeah, I've moved out of Hans'. So yeah, I'm considering something really exciting, a night in one of the Royal Parks. Unless...",Met City Bank
9,1,Mark,Mark,"Homeless Jeremy. No, harden the heart, I'm moving on.",Met City Bank
9,1,Mark,Jeremy,"Look, Jez, you wouldn't want to live with me and Jerry. We're stick-in-the-muds who like nothing better than watching Civilisation with Kenneth Clark whilst eating artichokes and sea bream.",Met City Bank
9,1,Jeremy,Mark,"No, great, good. I'll be fine in the park till the loan comes through. Anyway, thanks.",Met City Bank
9,1,Mark,Mark,There goes the first beat of the butterfly wing that starts the next financial meltdown.,Met City Bank
9,1,Mark,Jerry,"Six forty-five. There's a lot of evening, isn't there? Without the goggle box.",Living Room
9,1,Jerry,Mark,"Maybe we should treat ourselves, get back to the William Morris documentary.",Living Room
9,1,Mark,Jerry,"Um, yeah, brilliant.",Living Room
9,1,Mark,Mark,"Ugh, more William Morris. Wallpaper and workers' rights. God, this is like the Dark Ages. Centuries and centuries with nothing to look forward to except the slim possibility a Viking might break down the door and rape me.",Living Room
9,1,Mark,Mark,"Crush, crush the candy. So relentless, so satisfying yet unsatisfying. Like Cleopatra, Candy Crush makes hungry where most she satisfies. Crushing candy, quoting Shakespeare, hiding in a toilet of my own home. This is the confused high point of Western civilisation.",Bathroom
9,1,Jerry,Mark,"Are you OK in there, Mark?",Bathroom
9,1,Mark,Jerry,"Oh, fine, thanks, Jerry. Shouldn't be too much longer now.",Bathroom
9,1,Jerry,Mark,"Take your time, mate, I've paused it.",Bathroom
9,1,Mark,Mark,"Argh! Thought I'd killed twenty minutes of Morris, but no!",Bathroom
9,1,Jeremy,Mark,"Oh, hello, Mark. Got time for a chat?",Hall
9,1,Mark,Jeremy,Uh-,Hall
9,1,Mark,Mark,could just shut the door?,Hall
9,1,Mark,Jeremy,Maybe you'd better come in for a minute.,Hall
9,1,Mark,Mark,"Has he read the loan small print? Yeah right, he doesn't read the large print. But he might protect me temporarily from Morris.",Hall
9,1,Jeremy,Jeremy,"Look out, Mark, my brain's got something in it, and you don't know what something.",Kitchen
9,1,Mark,Jeremy,"Quite like to get back to my reading, so...",Kitchen
9,1,Jeremy,Mark,"Yes, so, Mark, did you know that every time you play Candy Crush on your phone you sent out a Facebook invitation?",Kitchen
9,1,Mark,Mark,"Fucking Facebook! Zuckerberg's fucked me again, that arsehole.",Kitchen
9,1,Mark,Jeremy,I have absolutely no idea what you're talking about.,Kitchen
9,1,Jeremy,Mark,I don't think you know your settings very well. You're pumping out invites every time you play.,Kitchen
9,1,Mark,Jeremy,Perhaps I was hacked.,Kitchen
9,1,Jeremy,Mark,That happens a lot.,Kitchen
9,1,Mark,Jeremy,It could.,Kitchen
9,1,Jeremy,Mark,"Mm, it just tends to happen to people who have just sent pictures of their cock on Twitter. They're all hacked.",Kitchen
9,1,Mark,Jeremy,"Well, I can't think of any other explanation.",Kitchen
9,1,Jeremy,Mark,"Look, the problem for you is I'm your friend. I know you, Mark. I know you like to pretend that you're this stuffed shirt who reads incredibly boring books about dead people killing each other with bayonets and typhoid, but I know the truth. I've watched Grand Designs with you. That smile when some eco-glass gets delayed on its way from Antwerp and the nice couple gets pushed over budget. That's the real you.",Kitchen
9,1,Mark,Mark,"It wasn't Antwerp, it was Freiburg.",Kitchen
9,1,Jeremy,Mark,"You're this pathetic human who likes Twirls and Downton and Bond and burgers, so don't come the big guy with me, because it won't fucking wash.",Kitchen
9,1,Jerry,Mark,"Mark, the embroidery is over. It's back onto the gold, Rossetti and the seizures.",Living Room
9,1,Mark,Mark,"I do want Octopussy and a Twirl, but I'm not giving him the satisfaction.",Kitchen
9,1,Mark,Jeremy,Shall we?,Kitchen
9,1,Jeremy,Mark,After you.,Kitchen
9,1,Mark,Jeremy,I'm interested.,Kitchen
9,1,Jerry,Jeremy,"Well, if you are going to stick around, you might want to get a book out.",Living Room
9,1,Jeremy,Jerry,"Yeah, well, I haven't got Mr. Nice with me.",Living Room
9,1,Mark,Jeremy,You're reading Mr. Nice again?,Living Room
9,1,Jeremy,Mark,"There's a hell of a lot to it. And when I read it I'm usually extremely high, which makes it better, but also means that I've forgotten most of it, which is actually great because then it never gets boring.",Living Room
9,1,Jeremy,Jeremy,"Come on, nerd, raise the drawbridge. King Jeremy's coming back to his castle.",Living Room
9,1,Jeremy,Mark,Lovely and warm in here.,Living Room
9,1,Mark,Mark,"Oh God, he's going for the thermostat.",Living Room
9,1,Jeremy,Jerry,"I take it you're a twenty-three degree guy, Terry.",Living Room
9,1,Jerry,Jeremy,Jerry.,Living Room
9,1,Jeremy,Jerry,Whatever.,Living Room
9,1,Jerry,Jeremy,"Yes, I am.",Living Room
9,1,Jeremy,Jerry,"Mm, must be awkward for Mark. He's a real twenty-one degree-er.",Living Room
9,1,Mark,Mark,The Aldi Poirot with his CBBC magnifying glass.,Living Room
9,1,Jeremy,Jerry,"Twenty-three versus twenty-one, it's like Israel versus Palestine, isn't it? The endless beef. There's really no possible compromise.",Living Room
9,1,Jerry,Jeremy,Mark and I often settle on twenty-two.,Living Room
9,1,Jeremy,Jerry,"Twenty-two, yeah good, that's good. Both one degree uncomfortable.",Living Room
9,1,Mark,Jerry,"Right, who wants a nice cup of the Kenco?",Living Room
9,1,Jeremy,Mark,"Jerry said he doesn't want coffee. He said he'd make his own later. He said, like he was joking, that your coffee tastes like horse piss. But I don't think he was really joking.",Kitchen
9,1,Mark,Jeremy,"Try a bit harder, Jeremy.",Kitchen
9,1,Jeremy,Mark,And then he hit me.,Kitchen
9,1,Mark,Jeremy,He did not hit you.,Kitchen
9,1,Jeremy,Mark,"Look, Mark, you need to face facts. Jerry's a wanker. Kick him out and kick me back in.",Kitchen
9,1,Mark,Jeremy,No.,Kitchen
9,1,Jeremy,Mark,Why not?,Kitchen
9,1,Mark,Jeremy,No reason.,Kitchen
9,1,Jeremy,Mark,Is this the Dobby thing?,Kitchen
9,1,Mark,Jeremy,No.,Kitchen
9,1,Jeremy,Mark,But is it?,Kitchen
9,1,Mark,Jeremy,Of course it's the fucking Dobby thing.,Kitchen
9,1,Jeremy,Mark,I knew it!,Kitchen
9,1,Mark,Jeremy,You tried to profess your love to my girlfriend who I was trying to propose to. You fucked up my life!,Kitchen
9,1,Jeremy,Mark,"So, what do you want me to do?",Kitchen
9,1,Mark,Jeremy,I want you to apologise!,Kitchen
9,1,Jeremy,Mark,"Fine! Obviously, I think we're both very sorry about what happened.",Kitchen
9,1,Mark,Jeremy,No dice.,Kitchen
9,1,Jeremy,Mark,"I'm really, really sorry, Mark.",Kitchen
9,1,Mark,Jeremy,"Say it properly, Jeremy!",Kitchen
9,1,Jeremy,Mark,I'm sorry.,Kitchen
9,1,Mark,Jeremy,Nope.,Kitchen
9,1,Jeremy,Mark,"All right, fine. I admit I shouldn't have come on your picnic.",Kitchen
9,1,Mark,Jeremy,And?,Kitchen
9,1,Jeremy,Mark,"What? Look, I'm sorry, all right?",Kitchen
9,1,Mark,Mark,Finally!,Kitchen
9,1,Jeremy,Mark,"And if you like, I'll lay it on with a trowel and tell you how I like you, I value you...",Kitchen
9,1,Mark,Mark,"Oh, Jesus, he's going to say he loves me.",Kitchen
9,1,Jeremy,Mark,And even-,Kitchen
9,1,Mark,Jeremy,Apology accepted.,Kitchen
9,1,Jeremy,Mark,"Well, thank you.",Kitchen
9,1,Jerry,Mark,"Come on, Mark! We're into Kelmscott Manor and the Icelandic landscape!",Living Room
9,1,Mark,Jeremy,"Maybe I do sometimes wonder about Jerry, but I've made my bed, so I've just got to-",Kitchen
9,1,Jeremy,Mark,"Well, maybe I can help with that.",Kitchen
9,1,Mark,Mark,What's he doing?,Kitchen
9,1,Jerry,Mark,"Mark, look, if you're really not into the William Morris doc, why don't we change gear?",Kitchen
9,1,Mark,Jerry,The Sopranos?,Kitchen
9,1,Jerry,Mark,Ruskin.,Kitchen
9,1,Mark,Jerry,Oh. John Ruskin.,Kitchen
9,1,Jerry,Mark,"Art patron, draftsman, watercolourist, and philanthropist.",Kitchen
9,1,Jeremy,Mark,"Yeah, listen, I'm afraid I have an announcement to make. I've discovered that in order to keep himself interested with all this garbage he pretends to like, Jerry drugs his head off.",Kitchen
9,1,Jerry,Jeremy,Don't be pathetic.,Kitchen
9,1,Jeremy,Jerry,I saw you put something in your pocket. I didn't like what I saw.,Kitchen
9,1,Jeremy,Mark,"Coke, Mark. Jerry is a cokehead who loves to take coke.",Kitchen
9,1,Jerry,Jeremy,"No, you put that in there.",Kitchen
9,1,Jeremy,Jerry,"I took it out, which is a very, very different thing.",Kitchen
9,1,Jerry,Jeremy,"No, you put it in earlier. You put it in at an earlier time.",Kitchen
9,1,Jeremy,Jerry,"Oh, what a terrible thing to accuse me of.",Kitchen
9,1,Jerry,Mark,"Come on, Mark. Tell him to knack off and we'll get down to some Ruskin and a-readin'.",Kitchen
9,1,Mark,Jerry,"The thing is, Jerry, I'm not sure I could live with a drug head.",Kitchen
9,1,Jerry,Mark,"This is... ridiculous, it's laughable. Why are you trying to get rid of me, Mark? You don't believe him.",Kitchen
9,1,Mark,Jerry,Maybe I'm not quite as interested in William Morris as I thought I was when you first started to go on about him.,Kitchen
9,1,Jerry,Mark,Why didn't you just say?,Kitchen
9,1,Mark,Jerry,"I can't just say things, Jerry.",Kitchen
9,1,Jerry,Mark,What if I don't want to go?,Kitchen
9,1,Mark,Jerry,"Well, we can't go back now. The atmosphere is soured. We have no choice.",Kitchen
9,1,Jerry,Mark,"No, I can live in a sour atmosphere.",Kitchen
9,1,Mark,Jerry,"Well, I can't.",Kitchen
9,1,Jeremy,Jeremy,"Yes, you bloody can.",Kitchen
9,1,Jerry,Mark,"Tough. I'm going to go to my bedroom now, and I will be coming and going as I please.",Kitchen
9,1,Jeremy,Mark,What about going Litvinenko?,Living Room
9,1,Mark,Jeremy,Kill him? With polonium?,Living Room
9,1,Jeremy,Mark,"Not full Litvinenko. Just a little bit of something debilitating in his pasta each night. Grind him down, weaken him, till he's all pathetic and you can just scoop him up like a sick whippet and dump him.",Living Room
9,1,Mark,Jeremy,Um...,Living Room
9,1,Jeremy,Mark,You might quite like tending him as he grows weaker and weaker.,Living Room
9,1,Mark,Jeremy,"Here's your tea, Jerry. God, you must get better soon.",Living Room
9,1,Jeremy,Mark,"Oh, do sit up, Jerry, while I spoon you some more of this slightly silvery porridge. Should I keep my voice down?",Living Room
9,1,Mark,Jeremy,"No, he's an irritatingly sound sleeper. Earplugs and eye mask, the full blot.",Living Room
9,1,Jeremy,Mark,"Well, we could start by just moving his stuff out.",Living Room
9,1,Mark,Jeremy,"No, no, we couldn't. Could we?",Living Room
9,1,Jeremy,Mark,"OK, we're nearly there. Last two.",Jez's Room
9,1,Mark,Jeremy,This doesn't feel good.,Hall
9,1,Jeremy,Mark,"It's fine, Mark. It's like a prank.",Hall
9,1,Super Hans,Mark,Oi oi. How's the ethnic cleansing going?,Apollo House
9,1,Mark,Jeremy,Hans?,Hall
9,1,Jeremy,Mark,I thought it might be a good idea to have some backup.,Hall
9,1,Super Hans,Mark,I owe Jez. He took a bullet for me.,Hall
9,1,Super Hans,Jeremy,"You, you're a pure chrome dildo. Solid.",Hall
9,1,Mark,Jeremy,"OK, everything's out. What now?",Hall
9,1,Jeremy,Mark,We could tie him to a hot air balloon. Then he would drift away out of the window.,Jez's Room
9,1,Mark,Jeremy,Um...,Hall
9,1,Jeremy,Mark,You like that? The hot air balloon?,Jez's Room
9,1,Jeremy,Super Hans,"Or punch him, Hans?",Jez's Room
9,1,Super Hans,Jeremy,"What you looking at me for? You punch him. Maybe you could sit on him, intimidate him, yeah? Fart on his face.",Hall
