,neg,neu,pos,compound,sentence,episode,speaker,length
35,0.0,1.0,0.0,0.0,"Blair on guitar, Bono on vocals, Clinton on sax?",1,Jeremy,9
36,0.0,0.449,0.551,0.5994,"Yeah, that is definitely gonna happen.",1,Super Hans,6
37,0.0,0.435,0.565,0.5994,"Hi, guys, Super Hans.",1,Mark,4
38,0.0,1.0,0.0,0.0,You're wearing- why are you wearing that?,1,Jeremy,7
39,0.0,1.0,0.0,0.0,Sophie bought it for me and I decided to wear it home.,1,Mark,12
40,0.445,0.555,0.0,-0.3412,"It's not funny, Mark.",1,Jeremy,4
41,0.376,0.624,0.0,-0.3412,It's not funny at all.,1,Jeremy,5
42,0.0,1.0,0.0,0.0,"Take it off, take it off right now.",1,Jeremy,8
43,0.0,1.0,0.0,0.0,Just take it off.,1,Jeremy,4
44,0.0,1.0,0.0,0.0,We'll talk about why after you've taken it off.,1,Jeremy,9
45,0.307,0.693,0.0,-0.4767,What's wrong with us wearing the same clothes?,1,Mark,8
46,0.385,0.615,0.0,-0.3612,Are you embarrassed that we're-,1,Mark,5
47,0.0,1.0,0.0,0.0,"We're not clashing, we're matching.",1,Mark,5
48,0.0,1.0,0.0,0.0,That's the opposite of clashing.,1,Mark,5
49,0.0,1.0,0.0,0.0,"It's exactly the fucking same as clashing, all right?",1,Jeremy,9
50,0.0,1.0,0.0,0.0,Just take it off.,1,Jeremy,4
51,0.0,1.0,0.0,0.0,I'm wearing it in.,1,Mark,4
52,0.0,0.816,0.184,0.2023,"If you're taking this down to the wire, fine.",1,Jeremy,9
53,0.0,0.229,0.771,0.7739,"I blink, you win, OK?",1,Jeremy,5
54,0.128,0.444,0.428,0.5719,"Sorry, but we'd better get going.",1,Mark,6
55,0.0,0.759,0.241,0.6526,"Look, it was really nice of Sophie inviting me but I've actually got loads of really important stuff I need to do this weekend.",1,Jeremy,24
56,0.081,0.919,0.0,-0.1511,"Jeremy, a carton of Mars Bar milk, a small bag of marijuana and a pirated DVD of Anchorman is not ""important stuff"".",1,Mark,22
57,0.0,1.0,0.0,0.0,She really wants you to come.,1,Mark,6
58,0.0,1.0,0.0,0.0,You're sort of part of the family now.,1,Mark,8
59,0.355,0.645,0.0,-0.296,But what about your doubts?,1,Jeremy,5
60,0.0,0.789,0.211,0.4939,"Look, I picked up ""Music Of The Royal Tournament"" for only £2.99 Pretty tasty.",1,Mark,14
61,0.081,0.919,0.0,-0.296,Or are you just gonna bury your doubts until they erupt as a massive stroke and I have to carry you around on my back for thirty years?,1,Jeremy,28
62,0.127,0.873,0.0,-0.1531,"Look, I know I might have mentioned some doubts, but that was pub talk.",1,Mark,14
63,0.0,1.0,0.0,0.0,You can't bring up pub talk in the cold light of day.,1,Mark,12
64,0.0,0.815,0.185,0.3612,"You know how I get after the pub, like when I ordered the Abdominizer.",1,Mark,14
65,0.167,0.722,0.11,-0.128,"Besides, she's good for me, Jez, she's dragging me into the 21st century, with its meaningless logos and ironic veneration of tyrants.",1,Mark,22
66,0.0,0.33,0.67,0.7269,"It's all good, my friend.",1,Mark,5
67,0.0,0.556,0.444,0.5859,"Gotta make a good impression, hit my key features.",1,Mark,9
68,0.0,1.0,0.0,0.0,"I'm dependable, but not afraid of the occasional premium lager.",1,Mark,10
69,0.0,0.603,0.397,0.5095,"So, welcome to the Chapman homestead.",1,Ian,6
70,0.0,0.423,0.577,0.6249,Great to meet you.,1,Ian,4
71,0.0,1.0,0.0,0.0,You look different from your photo.,1,Penny,6
72,0.0,1.0,0.0,0.0,Is the beard new?,1,Penny,4
73,0.0,1.0,0.0,0.0,I thought it would give him a bit of edge.,1,Sophie,10
74,0.0,1.0,0.0,0.0,"We're thinking of going short with the hair soon, too.",1,Sophie,10
75,0.0,0.412,0.588,0.6908,"Makes you look handsome, like a policeman.",1,Penny,7
76,0.0,0.556,0.444,0.4927,You're obviously very attractive too.,1,Mark,5
77,0.15,0.551,0.299,0.4404,Am I going to tell her she's got lovely tits?,1,Mark,10
78,0.0,1.0,0.0,0.0,"So, how do you think I'm doing so far?",1,Mark,9
79,0.0,0.357,0.643,0.6597,"Relax, Mark, they like you.",1,Sophie,5
80,0.0,1.0,0.0,0.0,"Of course, she would say that.",1,Mark,6
81,0.0,1.0,0.0,0.0,"How do you think it's going, Jez?",1,Mark,7
82,0.0,0.396,0.604,0.7269,"Pretty good, seven out of ten.",1,Jeremy,6
83,0.0,1.0,0.0,0.0,Just keep hitting those key features.,1,Jeremy,6
84,0.0,1.0,0.0,0.0,The women are gonna make marriage mincemeat out of him.,1,Jeremy,10
85,0.0,0.737,0.263,0.3612,He's like a wedding burger and they're the buns.,1,Jeremy,9
86,0.0,0.323,0.677,0.6361,"So I loved ""Outrageous"".",1,Jamie,4
87,0.0,0.625,0.375,0.34,Soph played it to me.,1,Jamie,5
88,0.0,1.0,0.0,0.0,You ever been to the Big Chill?,1,Jamie,7
89,0.0,0.694,0.306,0.296,"Yeah, I went the year before last.",1,Jamie,7
90,0.0,1.0,0.0,0.0,But it was a bit much.,1,Jamie,6
91,0.0,0.749,0.251,0.7227,"Well, I took four cans with me, then this guy from security came up, and he said he was from security, but I don't think he really was from security.",1,Jamie,30
92,0.0,1.0,0.0,0.0,"Anyway, then Dad came and picked me up.",1,Jamie,8
93,0.0,0.348,0.652,0.6841,"OK, that's an interesting story.",1,Jeremy,5
94,0.0,0.594,0.406,0.6249,"Great, I'm sitting at the children's table.",1,Jeremy,7
95,0.0,1.0,0.0,0.0,I'm with the kids.,1,Jeremy,4
96,0.128,0.872,0.0,-0.4215,"I'm not part of the family at all, I'm the rubber toy brought along for the weirdo to chew on.",1,Jeremy,20
97,0.259,0.741,0.0,-0.2732,"Everybody behind me, keep your guns low.",1,Ian,7
98,0.247,0.619,0.134,-0.2732,The first fiancé challenge and I've got a gun.,1,Mark,9
99,0.0,0.627,0.373,0.7983,"It's OK, it's perfectly normal, this is the country, this is what farmers do.",1,Mark,14
100,0.0,1.0,0.0,0.0,"They go around shooting crows and trespassers and eventually, because of the EU, themselves.",1,Mark,14
101,0.0,1.0,0.0,0.0,"...then I went to Warwick, but I left after a term.",1,Jamie,11
102,0.0,1.0,0.0,0.0,They were all a bunch of fakers.,1,Jamie,7
103,0.0,0.777,0.223,0.3182,"I still got the bag from the Freshers' Fair, though.",1,Jamie,10
104,0.0,0.86,0.14,0.0772,"I'll show it to you later, if you want.",1,Jamie,9
105,0.375,0.625,0.0,-0.34,"Mm-hmm, Jamie, where's your gun?",1,Jeremy,5
106,0.0,1.0,0.0,0.0,"Oh, do you not believe in-?",1,Mark,6
107,0.0,1.0,0.0,0.0,"Don't ask, don't tell.",1,Mark,4
108,0.104,0.896,0.0,-0.296,"No, of course he's not allowed 'cause he's Mark Chapman in the making and I'm very much a 21st century Lennon.",1,Jeremy,21
109,0.0,1.0,0.0,0.0,"So, I'm Jamie's bum boy, is that it?",1,Jeremy,8
110,0.0,1.0,0.0,0.0,"I'm going home, Mark.",1,Jeremy,4
111,0.0,0.36,0.64,0.7269,"Jeremy, please, I need to make a good impression.",1,Mark,9
112,0.0,0.584,0.416,0.431,Jamie's not such a bad guy.,1,Mark,6
113,0.0,1.0,0.0,0.0,And what if I don't?,1,Jeremy,5
114,0.324,0.676,0.0,-0.34,Are you going to shoot me?,1,Jeremy,6
115,0.0,0.775,0.225,0.2584,Of course I'm not going to shoot you.,1,Mark,8
116,0.378,0.472,0.15,-0.4404,"If you shoot me, I'll shoot you straight back.",1,Jeremy,9
117,0.0,1.0,0.0,0.0,You do realise that?,1,Jeremy,4
118,0.0,0.506,0.494,0.4466,"OK, here we go.",1,Ian,4
119,0.0,1.0,0.0,0.0,"Remember, tight against the shoulder.",1,Ian,5
120,0.0,1.0,0.0,0.0,"I got one, I got one!",1,Mark,6
121,0.395,0.263,0.342,-0.1531,"Congratulations, you've killed a sentient being.",1,Jeremy,6
122,0.0,0.819,0.181,0.1406,"Well done, Mark, but you only winged it.",1,Ian,8
123,0.0,1.0,0.0,0.0,"Oh, is that not-?",1,Mark,4
124,0.0,1.0,0.0,0.0,"Nope, you've gotta finish it off.",1,Ian,6
125,0.353,0.321,0.326,-0.0423,"No, don't shoot it.",1,Ian,4
126,0.0,1.0,0.0,0.0,"Don't stamp on it, Jesus.",1,Ian,5
127,0.316,0.408,0.276,-0.1027,"Yes, wring its neck, it's suffering.",1,Ian,6
128,0.0,0.51,0.49,0.5859,This is the ultimate good impression test.,1,Mark,7
129,0.0,0.736,0.264,0.7269,"If I can do this, I'll never have to carve a chicken or discuss spark plugs or prove I love his daughter.",1,Mark,22
130,0.187,0.71,0.103,-0.3182,"Now, be careful you don't- oh, Mark, you've pulled its bloody head off.",1,Ian,13
131,0.0,1.0,0.0,0.0,There's blood all over me.,1,Mark,5
132,0.0,0.755,0.245,0.0772,"Teas, coffees for the huntsmen.",1,Sophie,5
133,0.234,0.319,0.447,0.25,"No teas for the beast-master, thanks.",1,Jeremy,6
134,0.0,1.0,0.0,0.0,He feasts on the blood of his prey.,1,Jeremy,8
135,0.0,0.826,0.174,0.4497,"It's got a bit of a head on, but I'm sure you'll see to that in a hurry.",1,Ian,18
136,0.0,1.0,0.0,0.0,"Oh, Dad, don't go one about it.",1,Sophie,7
137,0.117,0.391,0.492,0.5904,"OK, well I'll leave you two together.",1,Sophie,7
138,0.0,0.833,0.167,0.4215,Sophie and Penny thought it might be nice if you and I had an evening together.,1,Ian,16
139,0.0,0.423,0.577,0.6249,"Oh, great, a whole evening.",1,Mark,5
140,0.0,1.0,0.0,0.0,I'm taking Jamie to Guildford.,1,Sophie,5
141,0.0,0.862,0.138,0.34,There's this gig in a pub and he thinks maybe they'll let him play at the end.,1,Sophie,17
142,0.0,1.0,0.0,0.0,"Who knows, maybe they will.",1,Sophie,5
143,0.0,0.577,0.423,0.4466,"OK, see you boys later.",1,Sophie,5
144,0.744,0.256,0.0,-0.7003,"Oh shit, oh no.",1,Mark,4
145,0.0,0.721,0.279,0.4767,I have very little to say to my closest friends.,1,Mark,10
146,0.277,0.723,0.0,-0.6808,What the hell am I gonna say to a fully grown man for a whole night?,1,Mark,16
147,0.0,1.0,0.0,0.0,You're the man who's going to marry my Sophie?,1,Ian,9
148,0.0,1.0,0.0,0.0,That's me all right.,1,Mark,4
149,0.0,0.417,0.583,0.6369,And you love her?,1,Ian,4
150,0.0,0.426,0.574,0.4019,"Yes, I do, sir.",1,Mark,4
151,0.0,1.0,0.0,0.0,"This isn't Tennessee, Mark.",1,Mark,4
152,0.0,0.556,0.444,0.4939,Because that's all I care about.,1,Ian,6
153,0.105,0.797,0.098,-0.0352,"Because if there's one little crack of doubt, after thirty years... well, never get older, that's all I'm saying.",1,Ian,19
154,0.0,0.37,0.63,0.6249,"Right, yeah, that's good advice.",1,Mark,5
155,0.0,0.656,0.344,0.2732,"Oh, God, here we go.",1,Mark,5
156,0.0,1.0,0.0,0.0,He's got no-one else to talk to but the sheep and the trees.,1,Mark,13
157,0.0,1.0,0.0,0.0,This is what happens if you live too far from proper franchised coffee outlets.,1,Mark,14
158,0.0,0.488,0.512,0.6369,"You need the love, Mark.",1,Ian,5
159,0.0,1.0,0.0,0.0,"Because the physical stuff, that goes, inevitably.",1,Ian,7
160,0.0,0.465,0.535,0.8481,"Well, that's good, 'cause me and Soph, it's, you know... love.",1,Mark,11
161,0.2,0.6,0.2,-0.0,"Or my fear of loneliness and her strong desire to get pregnant by almost anyone, so long as it happens this year.",1,Mark,22
162,0.333,0.667,0.0,-0.25,"Oh, alone with the mum.",1,Jeremy,5
163,0.0,1.0,0.0,0.0,She doesn't know I'm not wearing any pants.,1,Jeremy,8
164,0.0,0.623,0.377,0.6418,"Jez, I'm so delighted about you and Jamie.",1,Penny,8
165,0.247,0.753,0.0,-0.3875,He hasn't had a proper friend since he was thirteen.,1,Penny,10
166,0.0,1.0,0.0,0.0,"I mean, we only watched the Lion King and his Fatboy Slim DVD.",1,Jeremy,13
167,0.0,1.0,0.0,0.0,"Listen, I've been thinking, what with Ian's mum passed away, we've got the Volvo and the Subaru.",1,Penny,17
168,0.0,1.0,0.0,0.0,Maybe you could have her old Golf.,1,Penny,7
169,0.0,1.0,0.0,0.0,"You could come and see us, and Jamie.",1,Penny,8
170,0.265,0.735,0.0,-0.5023,"I mean, obviously loads of strings but just ignore the strings.",1,Jeremy,11
171,0.0,1.0,0.0,0.0,"So, whatcha making, Mrs. C?",1,Jeremy,5
172,0.355,0.645,0.0,-0.296,Just some Blair resignation jam.,1,Penny,5
173,0.0,0.577,0.423,0.296,"Oh, right, Blair, yeah.",1,Jeremy,4
174,0.0,0.661,0.339,0.5563,"I theme my jams, it makes them more fun.",1,Penny,9
175,0.0,0.545,0.455,0.3612,Do you like jam?,1,Penny,4
176,0.0,0.455,0.545,0.8126,"Yes, sometimes I feel like I could do with a friend out here.",1,Penny,13
177,0.0,0.33,0.67,0.7269,It's good to have a friend.,1,Jeremy,6
178,0.0,1.0,0.0,0.0,Have a proper taste.,1,Penny,4
179,0.492,0.508,0.0,-0.4404,Do I suck the finger?,1,Jeremy,5
180,0.0,1.0,0.0,0.0,"I mean, I've got a girlfriend.",1,Jeremy,6
181,0.0,1.0,0.0,0.0,Try the Diana Memorial strawberry.,1,Penny,5
182,0.0,0.506,0.494,0.4466,"OK, I'm finger sucking.",1,Jeremy,4
183,0.0,1.0,0.0,0.0,Maybe this is totally normal.,1,Jeremy,5
184,0.0,1.0,0.0,0.0,Maybe this is what they do in the country.,1,Jeremy,9
185,0.0,0.615,0.385,0.3612,"You like it, don't you?",1,Penny,5
186,0.0,0.278,0.722,0.6369,"Yes, I do like it.",1,Jeremy,5
187,0.254,0.508,0.237,-0.0516,Maybe she just likes having her finger sucked.,1,Jeremy,8
188,0.0,1.0,0.0,0.0,"I mean, I don't mind, but eventually it's going to get cloying.",1,Jeremy,12
189,0.0,1.0,0.0,0.0,I expect you've noticed Ian's a little older than me.,1,Penny,10
190,0.115,0.71,0.175,0.2709,He used to enjoy doing lots of things that he doesn't like doing any more.,1,Penny,15
191,0.286,0.13,0.584,0.3182,"No, yeah, I'm sure.",1,Jeremy,4
192,0.0,1.0,0.0,0.0,"So, there you are.",1,Penny,4
193,0.0,1.0,0.0,0.0,And you're a man.,1,Penny,4
194,0.0,1.0,0.0,0.0,"So, what are you gonna do about that?",1,Penny,8
195,0.0,0.705,0.295,0.4466,"OK, it's not gonna be just the jam.",1,Jeremy,8
196,0.0,1.0,0.0,0.0,So what am I gonna do?,1,Jeremy,6
197,0.0,0.739,0.261,0.5014,"It's almost like a moral decision, but not really, 'cause no one will find out.",1,Jeremy,15
198,0.405,0.595,0.0,-0.5267,"Goodbye beard, hello familiar, stupid face.",1,Mark,6
199,0.0,1.0,0.0,0.0,So how did it go down the pub?,1,Jeremy,8
200,0.0,0.172,0.828,0.5859,Make a good impression?,1,Jeremy,4
201,0.174,0.826,0.0,-0.5216,But it got me thinking about Sophie and the wedding and how I probably don't properly love her.,1,Mark,18
202,0.0,1.0,0.0,0.0,"I think I'm gonna call it off, Jez.",1,Mark,8
203,0.0,1.0,0.0,0.0,Could go for a high five.,1,Jeremy,6
204,0.0,1.0,0.0,0.0,Probably not the most appropriate time.,1,Jeremy,6
205,0.0,1.0,0.0,0.0,"So, is that why, the beard?",1,Jeremy,6
206,0.0,0.588,0.412,0.4215,I thought you liked the beard.,1,Jeremy,6
207,0.147,0.632,0.221,0.1779,"Well I had to pretend that, even to myself.",1,Mark,9
208,0.147,0.853,0.0,-0.2263,"I mean, what sort of man would grow an unwanted beard to order?",1,Mark,13
209,0.0,1.0,0.0,0.0,"So, when are you gonna call it off?",1,Jeremy,8
210,0.0,0.587,0.413,0.2755,"I don't know, it's difficult.",1,Mark,5
211,0.0,0.556,0.444,0.6808,"I mean, ideally, it would be somewhere with nice surroundings.",1,Mark,10
212,0.0,1.0,0.0,0.0,"Somewhere with flowers, coffee and sedatives, medical assistance.",1,Mark,8
213,0.28,0.72,0.0,-0.3252,"Maybe with music, but not too jaunty.",1,Mark,7
214,0.0,1.0,0.0,0.0,So where are you planning to find this magical musical break-up hospital?,1,Jeremy,12
215,0.0,1.0,0.0,0.0,"That'll be Sophie, looking for nookie.",1,Mark,6
216,0.167,0.833,0.0,-0.1027,"I can't see her now, pretend to be asleep.",1,Mark,9
217,0.0,1.0,0.0,0.0,Why don't you just finish it now?,1,Jeremy,7
218,0.0,1.0,0.0,0.0,I can't do it now.,1,Mark,5
219,0.0,0.614,0.386,0.4847,"You don't just declare war, Jeremy.",1,Mark,6
220,0.0,1.0,0.0,0.0,"You prime the press, you square the UN, you make up your reasons.",1,Mark,13
221,0.0,1.0,0.0,0.0,"I heard you snoring, but you're not asleep.",1,Penny,8
222,0.0,1.0,0.0,0.0,I was showing Jeremy some techniques.,1,Mark,6
223,0.0,0.777,0.223,0.3182,I'm sure Jeremy's got plenty of his own techniques.,1,Penny,9
224,0.0,0.728,0.272,0.7739,"I just wanted to check you were back OK Mark, and say how lovely it is to have you both here.",1,Penny,21
225,0.338,0.308,0.354,0.0258,"Please, tell me no.",1,Mark,4
226,0.0,0.545,0.455,0.3612,"That, the smutty smile.",1,Mark,4
227,0.0,0.777,0.223,0.3182,"Jeremy, please tell me that nothing's going on there.",1,Mark,9
228,0.0,1.0,0.0,0.0,Nothing is going on there.,1,Jeremy,5
229,0.0,1.0,0.0,0.0,Let's just say that nothing is going on there.,1,Mark,9
230,0.0,0.794,0.206,0.0772,"Actually, I did want to tell someone.",1,Jeremy,7
231,0.0,0.572,0.428,0.4572,"I mean, it was so cool.",1,Jeremy,6
232,0.0,1.0,0.0,0.0,She had all this jam-,1,Jeremy,5
233,0.0,0.626,0.374,0.3382,"Oh, my God, you didn't!",1,Mark,5
234,0.0,1.0,0.0,0.0,"Jeremy, you need chemical castration, you're out of control!",1,Mark,9
235,0.0,1.0,0.0,0.0,She's not out of Hollyoaks Jeremy!,1,Mark,6
236,0.0,1.0,0.0,0.0,She probably had a ration book!,1,Mark,6
237,0.0,1.0,0.0,0.0,"Oh, you're a piece of work, aren't you!",1,Mark,8
238,0.0,1.0,0.0,0.0,I'm down in the pub putting the hours in with the dad and you're back at the house banging the mum!,1,Mark,21
239,0.576,0.424,0.0,-0.4717,That is not a good impression.,1,Mark,6
240,0.0,0.333,0.667,0.7906,"I don't know, I think I made a pretty good impression.",1,Jeremy,11
241,0.443,0.315,0.242,-0.2311,"Jeremy, please, don't smile like that.",1,Mark,6
242,0.0,1.0,0.0,0.0,You're not James Bond.,1,Mark,4
243,0.0,1.0,0.0,0.0,I am James Bond.,1,Jeremy,4
244,0.106,0.894,0.0,-0.0772,I'm sorry you have to be out here with me watching this.,1,Ian,12
245,0.0,1.0,0.0,0.0,"Just me walking about, basically.",1,Ian,5
246,0.0,1.0,0.0,0.0,"Penny wanted us out of the house and what Penny wants, Penny gets.",1,Ian,13
247,0.0,1.0,0.0,0.0,"I mean, if I wasn't here I'd just be sitting around with Soph.",1,Mark,13
248,0.0,1.0,0.0,0.0,I can see her any time.,1,Mark,6
249,0.0,1.0,0.0,0.0,"So come on, Mark, why haven't you told her yet?",1,Jeremy,10
250,0.0,1.0,0.0,0.0,"Shh, can he hear?",1,Mark,4
251,0.0,1.0,0.0,0.0,"Can you, you big fox-hunting, badger-baiting tweed-shirt bumfuck homophobe?",1,Jeremy,9
252,0.0,1.0,0.0,0.0,Another one for the collection.,1,Ian,5
253,0.0,1.0,0.0,0.0,"So come on, are you having second thoughts?",1,Jeremy,8
254,0.0,1.0,0.0,0.0,"I don't know, maybe.",1,Mark,4
255,0.0,0.453,0.547,0.5598,"I mean, she's so nice.",1,Mark,5
256,0.374,0.626,0.0,-0.5551,So what if I don't really love her.,1,Mark,8
257,0.285,0.715,0.0,-0.5551,Charles didn't really love Diana and they were all right.,1,Mark,10
258,0.473,0.527,0.0,-0.5551,You don't really love Sophie?,1,Ian,5
259,0.0,1.0,0.0,0.0,That's what you said.,1,Ian,4
260,0.595,0.405,0.0,-0.5267,"No, no, because of... distortion.",1,Mark,5
261,0.0,1.0,0.0,0.0,There was probably a buzz.,1,Mark,5
262,0.0,1.0,0.0,0.0,There might be an ancient Saxon coin right here.,1,Mark,9
263,0.0,1.0,0.0,0.0,I heard every word.,1,Ian,4
264,0.189,0.811,0.0,-0.4215,"And for the record, Jeremy, I may be a homophobe but I'm no badger baiter.",1,Ian,15
265,0.0,0.589,0.411,0.4201,"So, I like your barn, Ian.",1,Jeremy,6
266,0.245,0.755,0.0,-0.3818,It's full of crap no-one has any use for.,1,Ian,9
267,0.0,1.0,0.0,0.0,Maybe that's why I feel so at home here.,1,Ian,9
268,0.272,0.728,0.0,-0.5216,"Mark, if you don't love Sophie, you shouldn't marry her.",1,Ian,10
269,0.0,0.69,0.31,0.4019,"Yes, that's what I've actually been thinking.",1,Mark,7
270,0.0,1.0,0.0,0.0,That's what I'm gonna tell her.,1,Mark,6
271,0.0,0.769,0.231,0.2023,The good-impression thermometer is reaching absolute zero.,1,Mark,7
272,0.181,0.556,0.264,0.1531,"For what it's worth, I'm sorry.",1,Mark,6
273,0.0,0.571,0.429,0.4588,"You know what, I'm glad.",1,Ian,5
274,0.0,0.803,0.197,0.4019,I'd rather you came clean now than start something that's not right.,1,Ian,12
275,0.0,1.0,0.0,0.0,That actually takes balls.,1,Ian,4
276,0.0,0.722,0.278,0.4019,"Sometimes, I wish I had the guts to say something.",1,Ian,10
277,0.254,0.746,0.0,-0.5267,What would you do if you were trapped in a loveless marriage?,1,Ian,12
278,0.31,0.69,0.0,-0.5574,If you knew your wife was cheating on you?,1,Ian,9
279,0.146,0.854,0.0,-0.0516,"You know what, I'd probably just leave it.",1,Jeremy,8
280,0.0,0.668,0.332,0.6666,"So, what's the best bit of metal you've ever detected?",1,Jeremy,10
281,0.0,1.0,0.0,0.0,I know my wife.,1,Ian,4
282,0.0,1.0,0.0,0.0,"And I know who the culprit is, Jeremy.",1,Ian,8
283,0.0,0.811,0.189,0.2732,"Oh my God, that's why he brought us out here.",1,Jeremy,10
284,0.61,0.39,0.0,-0.6908,He's gonna kill me.,1,Jeremy,4
285,0.439,0.561,0.0,-0.6908,Can you kill someone with a metal detector?,1,Jeremy,8
286,0.247,0.66,0.093,-0.6786,"Ian, I just wanna say that I know that people can be very stupid and selfish but really, it's our fast-food culture of instant gratification you should be angry with.",1,Mark,30
287,0.0,0.706,0.294,0.3612,"Oh, thank you, Dan, whoever you are.",1,Jeremy,7
288,0.0,1.0,0.0,0.0,Penny's probably been doing his curtains all day.,1,Ian,8
289,0.0,1.0,0.0,0.0,"Out you lot go, I'm ramming Dan.",1,Ian,7
290,0.182,0.714,0.104,-0.296,"Oh, yeah, it was Ramadan at his place today, but he's no Muslim.",1,Ian,13
291,0.0,1.0,0.0,0.0,Maybe it's time I did something.,1,Ian,6
292,0.0,1.0,0.0,0.0,Show Dan who the lord of the manor is around here.,1,Ian,11
293,0.0,1.0,0.0,0.0,What do you think?,1,Ian,4
294,0.0,0.704,0.296,0.2732,"Er, well maybe we should just-",1,Mark,6
295,0.0,0.577,0.423,0.296,"Yeah, let's get Dan.",1,Jeremy,4
296,0.0,1.0,0.0,0.0,"There it is, Dan's barn.",1,Ian,5
297,0.188,0.812,0.0,-0.5719,Or you could just post something negative on the internet or blank him in the Post Office?,1,Mark,17
298,0.299,0.427,0.274,-0.0772,That would send out a pretty horrible message.,1,Mark,8
299,0.0,1.0,0.0,0.0,"This is the law of the jungle, this is an eye for an eye.",1,Ian,14
300,0.0,0.813,0.187,0.3182,And you're sure you're poking the right man in the eye?,1,Mark,11
301,0.0,0.704,0.296,0.2732,"Well, this is not what I expected.",1,Mark,7
302,0.0,0.87,0.13,0.2023,You think you'll be playing Simpsons Monopoly and you end up an arsonist.,1,Mark,13
303,0.0,1.0,0.0,0.0,"Still, at least it's not me he's trying to incinerate.",1,Mark,10
304,0.0,1.0,0.0,0.0,What was all that about?,1,Jeremy,5
305,0.0,1.0,0.0,0.0,Trying to get him to poke me in the eye?,1,Jeremy,10
306,0.0,1.0,0.0,0.0,Let him poke Dan in the eye.,1,Jeremy,7
307,0.098,0.791,0.111,0.1027,"Right, so instead of you facing up to your responsibilities, poor old Dan's going to wake up with his barn burned, saying goodbye to his no-claims bonus.",1,Mark,27
308,0.0,1.0,0.0,0.0,We're out with a man who owns guns.,1,Jeremy,8
309,0.286,0.714,0.0,-0.4939,"You're chucking his daughter, and I've screwed his wife.",1,Jeremy,9
310,0.127,0.673,0.2,0.2433,"Tonight is going, if a bit weird, extremely fucking well for us.",1,Jeremy,12
311,0.0,1.0,0.0,0.0,I suppose you're right.,1,Mark,4
