,neg,neu,pos,compound,sentence,episode,speaker,length
34,0.0,1.0,0.0,0.0,Thought you could feast on this lot.,1,Super Hans,7
35,0.0,1.0,0.0,0.0,"What is it, sex stuff, booze, drug gear?",1,Jeremy,8
36,0.0,1.0,0.0,0.0,Why'd you bring that in here?,1,Jeremy,6
37,0.0,0.811,0.189,0.2732,"Well, you two are on some baby tip, ain't ya?",1,Super Hans,10
38,0.0,1.0,0.0,0.0,One of you is the father of Sophie's Jerry Springer baby.,1,Super Hans,11
39,0.0,1.0,0.0,0.0,We're not doing baby.,1,Mark,4
40,0.0,1.0,0.0,0.0,There'll be plenty of time for the baby later.,1,Jeremy,9
41,0.0,1.0,0.0,0.0,The baby's too big.,1,Mark,4
42,0.0,0.783,0.217,0.3612,"You can't look at it, Hans, it's like the sun.",1,Mark,10
43,0.0,0.577,0.423,0.296,"Yeah, that's the policy.",1,Jeremy,4
44,0.0,1.0,0.0,0.0,"What's in there, anyway?",1,Jeremy,4
45,0.653,0.099,0.248,-0.4767,"No, no, no thank you.",1,Mark,5
46,0.0,1.0,0.0,0.0,"Put it under the bed, Jeremy.",1,Mark,6
47,0.0,0.438,0.562,0.6289,"OK, yeah, it's going under there.",1,Jeremy,6
48,0.0,1.0,0.0,0.0,"Right, it's under there now.",1,Jeremy,5
49,0.0,0.58,0.42,0.4404,It'll be safe under there.,1,Jeremy,5
50,0.0,0.577,0.423,0.4466,"OK, keys, change, wallet, phone.",1,Mark,5
51,0.0,1.0,0.0,0.0,"Jesus, you are something else.",1,Jeremy,5
52,0.0,0.545,0.455,0.3612,Thank you very much.,1,Mark,4
53,0.317,0.385,0.298,-0.0516,He took the insult as a compliment.,1,Jeremy,7
54,0.404,0.337,0.258,-0.3182,"Shit, he could become invulnerable.",1,Jeremy,5
55,0.0,1.0,0.0,0.0,"I'm just going to take off my flatmate hat and put on my much larger, new JLB manager's hat.",1,Mark,19
56,0.0,1.0,0.0,0.0,Have you not sorted this yet?,1,Jeremy,6
57,0.0,0.818,0.182,0.4404,"Hi, Colin, listen, buddy, could you do me a favour and take a punt on a grunt?",1,Mark,17
58,0.0,0.645,0.355,0.296,"Yeah, farmyard fodder, a day player.",1,Mark,6
59,0.584,0.177,0.239,-0.4404,"No overheads, no holiday, no contract.",1,Mark,6
60,0.344,0.656,0.0,-0.2732,"Cut and shut, a phone pig.",1,Mark,6
61,0.0,0.278,0.722,0.6369,"Exactly, cool, bro, thanks.",1,Mark,4
62,0.0,1.0,0.0,0.0,"You're not going to lord it over me, are you, Mark?",1,Jeremy,11
63,0.0,0.843,0.157,0.3041,Maybe I could make him wear a little coloured hat like they do with chimpanzees.,1,Mark,15
64,0.0,0.69,0.31,0.2023,A cone with a propeller on top.,1,Mark,7
65,0.0,1.0,0.0,0.0,I might tell him it's a first day tradition.,1,Mark,9
66,0.0,0.568,0.432,0.5859,"Wow, she is one hot tamale.",1,Jeremy,6
67,0.0,1.0,0.0,0.0,Did you hear the boiler in the night?,1,Mark,8
68,0.0,1.0,0.0,0.0,"Whatever, I sleep naked, head out of the window, so when I wake up it's just me and the universe.",1,Jeremy,20
69,0.0,1.0,0.0,0.0,Your bed's on the other side of the room.,1,Mark,9
70,0.0,1.0,0.0,0.0,"The maestro, magically made her think of me naked.",1,Jeremy,9
71,0.375,0.625,0.0,-0.4588,"He didn't even clock her, tragic.",1,Jeremy,6
72,0.0,1.0,0.0,0.0,Think she spotted it.,1,Mark,4
73,0.0,0.316,0.684,0.7579,"Just, yeah, that's right, sweetheart.",1,Mark,5
74,0.216,0.784,0.0,-0.296,"So this is it, Jeremy, the field of screams.",1,Mark,9
75,0.0,1.0,0.0,0.0,"Colin will be in in ten, but I think this'll be your... area.",1,Mark,13
76,0.0,1.0,0.0,0.0,"What, all of it?",1,Jeremy,4
77,0.0,1.0,0.0,0.0,"Whoa, it's tippy, I've got a tippy chair.",1,Jeremy,8
78,0.0,0.784,0.216,0.296,"Yeah, so you'll just be following the cold-calling script.",1,Mark,9
79,0.0,0.644,0.356,0.4144,"So I'll be, like, an actor?",1,Jeremy,6
80,0.0,0.706,0.294,0.6124,"Exactly, Jeremy, you'll be just like an actor, like Al Pacino or Jeremy Irons.",1,Mark,14
81,0.0,0.791,0.209,0.5423,"Just tell everyone you call up ""hello, you've been specially selected as eligible for our exclusive introductory interest rate.""",1,Mark,19
82,0.138,0.503,0.358,0.3612,"Well, no, not everyone, 'cause if it's exclusive, then... Oh my God.",1,Jeremy,12
83,0.0,1.0,0.0,0.0,It's wheels within wheels.,1,Jeremy,4
84,0.0,1.0,0.0,0.0,I've been invited inside with the bean counters and the water boarders.,1,Jeremy,12
85,0.0,1.0,0.0,0.0,At some point he's going to find out what goes in sausages.,1,Mark,12
86,0.0,1.0,0.0,0.0,"Out with the artificial limb, the salary man keyboard.",1,Mark,9
87,0.394,0.606,0.0,-0.5994,"In with the dominator, the Death Star.",1,Mark,7
88,0.0,0.732,0.268,0.296,"Yeah, Dobby, I'll summon her in later.",1,Mark,7
89,0.278,0.722,0.0,-0.4019,"Er, Dobby, I seem to be having a server problem.",1,Mark,10
90,0.0,1.0,0.0,0.0,Could you have a fiddle?,1,Mark,5
91,0.31,0.69,0.0,-0.4019,I think the problem is in my pants.,1,Mark,8
92,0.0,1.0,0.0,0.0,Not too busy to check in with your boss.,1,Mark,9
93,0.0,1.0,0.0,0.0,"You're not me boss, Mark.",1,Jeff,5
94,0.355,0.645,0.0,-0.296,Stop calling yourself me boss.,1,Jeff,5
95,0.0,1.0,0.0,0.0,I'm head of a team that contains people of your level.,1,Mark,11
96,0.092,0.458,0.45,0.6908,"I'm certainly your superior, let's leave it at that.",1,Mark,9
97,0.0,0.759,0.241,0.5423,"I'm on your remuneration committee, so fingers crossed for that bonus, Jeff.",1,Mark,12
98,0.148,0.268,0.584,0.7579,"What's funnier, zero bonus or, like, a humiliating £103?",1,Mark,9
99,0.0,0.484,0.516,0.4927,Both are very funny.,1,Mark,4
100,0.0,0.527,0.473,0.8717,"Hey, man, can't stop, just to say, it's all going super great down there.",1,Jeremy,14
101,0.171,0.829,0.0,-0.5423,"You're not leaving, Jeremy, you've got to stay until at least five or it makes me look bad.",1,Mark,18
102,0.0,0.706,0.294,0.3612,"I've made like, four sales, I'm zinging.",1,Jeremy,7
103,0.0,0.795,0.205,0.2023,Colin's put me the top of the leaderboard.,1,Jeremy,8
104,0.0,1.0,0.0,0.0,I'm in line for Pizza Hut vouchers.,1,Jeremy,7
105,0.0,1.0,0.0,0.0,You're king of the farmyard?,1,Mark,5
106,0.0,0.68,0.32,0.5106,You're in line for the free garlic bread?,1,Mark,8
107,0.0,0.656,0.344,0.2732,"Oh, God, look at you.",1,Jeremy,5
108,0.706,0.294,0.0,-0.5859,"It's a fire alarm, Jeremy.",1,Mark,5
109,0.509,0.283,0.208,-0.4939,"Oh, yeah, right, like there's a fire.",1,Jeremy,7
110,0.0,0.775,0.225,0.2584,"There's never a fire, Mark, it just doesn't happen.",1,Jeremy,9
111,0.0,1.0,0.0,0.0,"I mean, maybe in a film but-",1,Jeremy,7
112,0.0,0.747,0.253,0.2584,"So what, there's never been a fire, anywhere?",1,Mark,8
113,0.0,1.0,0.0,0.0,"Not in an office, in England.",1,Jeremy,6
114,0.205,0.598,0.197,-0.0258,"Ooh, fire, please don't burn me or my possessions.",1,Jeremy,9
115,0.0,0.656,0.344,0.2716,I'm so important and flammable.,1,Jeremy,5
116,0.0,1.0,0.0,0.0,Is this a test?,1,Mark,4
117,0.524,0.476,0.0,-0.296,"No, not a test.",1,Others,4
118,0.38,0.62,0.0,-0.7089,"Come on, Mark, fucking hell, get your elbows in.",1,Jeremy,9
119,0.0,1.0,0.0,0.0,It's all gone Backdraft.,1,Jeremy,4
120,0.111,0.784,0.105,-0.0387,"There's a rumour in that huddle of third-floor Daleks that it's a test, but the phone pigs are sure there was a fire in the farmyard kitchen.",1,Dobby,27
121,0.0,1.0,0.0,0.0,The maintenance man's pulling his pud in the Portakabin.,1,Jeff,9
122,0.0,1.0,0.0,0.0,"Come on, you're management, Corrigan, get it sorted.",1,Jeff,8
123,0.0,0.513,0.487,0.4215,"Right, chance would be a fine thing.",1,Mark,7
124,0.0,1.0,0.0,0.0,"That's a thing that people say, isn't it?",1,Mark,8
125,0.0,1.0,0.0,0.0,"Apparently the reset code needs to be authorised from Frankfurt, if you can believe it.",1,Gerrard,15
126,0.0,1.0,0.0,0.0,"Mark, can't you reset it?",1,Lisa,5
127,0.0,0.494,0.506,0.4753,"Chance would be a fine thing, Lisa!",1,Mark,7
128,0.0,1.0,0.0,0.0,"I know what we should do, coffee run.",1,Jeff,8
129,0.0,1.0,0.0,0.0,"Corrigan, two hundred lattes.",1,Jeff,4
130,0.0,0.441,0.559,0.4215,Chance would be a fine thing.,1,Mark,6
131,0.0,0.526,0.474,0.2023,"A fine thing, indeed.",1,Mark,4
132,0.0,1.0,0.0,0.0,"Hmm, saying that too often now.",1,Mark,6
133,0.0,1.0,0.0,0.0,"We'll, we'll have it all sorted, as soon as, quick as.",1,Mark,11
134,0.0,0.303,0.697,0.5574,"Oh, thank God, Johnson.",1,Mark,4
135,0.0,0.796,0.204,0.6249,The great helmsman can march us to a grain depot and we can bed down for the night.,1,Mark,18
136,0.0,1.0,0.0,0.0,"So, listen up, I just got in from Aberdeen.",1,Johnson,9
137,0.037,0.867,0.096,0.4404,"And I wanna warn you that you're probably gonna be hearing a lot of rumours, but I can reassure you that Steffan Strauss and the rest in Frankfurt are doing everything they can.",1,Johnson,33
138,0.0,0.69,0.31,0.4019,Talks are ongoing and... everything's looking promising.,1,Johnson,7
139,0.0,1.0,0.0,0.0,But I need to inform you that you're all officially unemployed.,1,Johnson,11
140,0.293,0.707,0.0,-0.3595,"But no, I've just started being a boss!",1,Mark,8
141,0.0,1.0,0.0,0.0,"What about my Danish sofa, what about my keyboard?",1,Mark,9
142,0.0,1.0,0.0,0.0,I didn't get to show Dad a business card.,1,Mark,9
143,0.0,1.0,0.0,0.0,The doors are locked.,1,Johnson,4
144,0.224,0.51,0.265,0.1027,JLB Credit UK is no longer existent.,1,Johnson,7
145,0.0,0.615,0.385,0.3612,"Thank you and goodnight, England.",1,Johnson,5
146,0.0,1.0,0.0,0.0,"Alan, Alan, where do management go?",1,Mark,6
147,0.0,1.0,0.0,0.0,"Alan, let me in, Alan!",1,Mark,5
148,0.0,1.0,0.0,0.0,The last Beemer out of Saigon.,1,Mark,6
149,0.0,0.737,0.263,0.3612,I'm at the mercy of the Vietnamese peasants.,1,Mark,8
150,0.0,0.723,0.277,0.3182,Please don't put me in a bamboo cage.,1,Mark,8
151,0.178,0.467,0.355,0.4404,"Wow, so everything's just gone tits up.",1,Jeremy,7
152,0.314,0.686,0.0,-0.4939,"I mean, how mad is that, headfuck or what?",1,Jeremy,9
153,0.0,0.649,0.351,0.4019,"Yes, Jeremy, it is indeed a headfuck.",1,Mark,7
154,0.0,1.0,0.0,0.0,"Exactly, Pete was just saying a bunch might go down the Crown.",1,Jeremy,12
155,0.0,1.0,0.0,0.0,"You know, down to the Crown, where everyone goes on a Friday?",1,Jeremy,12
156,0.0,0.532,0.468,0.5267,"Oh, right, yeah, yeah, down the Crown.",1,Mark,7
157,0.0,0.533,0.467,0.7906,"Great, one morning and he fits in better than me.",1,Mark,10
158,0.0,0.513,0.487,0.5859,"Gone, all the lovely power.",1,Mark,5
159,0.0,0.84,0.16,0.2732,"Argh, might as well delete my spreadsheet of her coffee break times.",1,Mark,12
160,0.0,1.0,0.0,0.0,"I cannot believe this, I can't.",1,Jeremy,6
161,0.466,0.534,0.0,-0.5413,"They've really screwed us, man.",1,Jeremy,5
162,0.314,0.686,0.0,-0.4939,"They've screwed me, they've diddled you, at most.",1,Mark,8
163,0.258,0.581,0.161,-0.3593,"It's like JLB never existed, poof, just poof, gone, so sad.",1,Jeremy,11
164,0.286,0.714,0.0,-0.3412,That can't be good for our baby.,1,Jeremy,7
165,0.216,0.784,0.0,-0.296,"It's not our baby, can you stop saying that?",1,Mark,9
166,0.286,0.714,0.0,-0.34,"You should give her a warning look, Mark.",1,Jeremy,8
167,0.286,0.714,0.0,-0.34,Let's try and give her a warning look.,1,Jeremy,8
168,0.0,0.732,0.268,0.4466,"Is it OK, do you think, to get involved?",1,Mark,9
169,0.0,1.0,0.0,0.0,I guess a bit of one of us is on board.,1,Mark,11
170,0.0,0.783,0.217,0.3612,The baby is a bit like our embassy on her territory.,1,Mark,11
171,0.0,1.0,0.0,0.0,"Let's not have a little pisshead, Mark.",1,Jeremy,7
172,0.257,0.743,0.0,-0.5859,"Urgh, the first of many pub visits the baby's going to ruin.",1,Mark,12
173,0.0,1.0,0.0,0.0,"Hi, we were just wondering...",1,Jeremy,5
174,0.0,1.0,0.0,0.0,I've had one small glass.,1,Sophie,5
175,0.127,0.76,0.114,-0.0598,"Well, we both know that's not true, so let's start with the facts, shall we, and-",1,Mark,16
176,0.0,1.0,0.0,0.0,"Oh, we thought that was-",1,Jeremy,5
177,0.0,1.0,0.0,0.0,"One small spritzer, half a unit, should I have got written permission?",1,Sophie,12
178,0.063,0.664,0.273,0.6908,"Written permission, listen to her, she's exaggerating for comic effect, and it certainly has put me well and truly in my place.",1,Mark,22
179,0.0,0.593,0.407,0.6705,You love me and you want to move to Norway?,1,Mark,10
180,0.0,0.58,0.42,0.4404,Pete heard we're in profit.,1,Dobby,5
181,0.0,0.807,0.193,0.6486,"The German outfit is the one tanking, but Strauss is closing up the UK to save the mother ship.",1,Dobby,19
182,0.0,0.488,0.512,0.4939,"Jesus, you're kidding, is that true?",1,Mark,6
183,0.286,0.638,0.076,-0.7845,"Dunno, it might be one of those rumours you get after disasters, like, did you know no one with an Apple Mac died on 9/11?",1,Dobby,25
184,0.0,1.0,0.0,0.0,But we can't let them split up the team.,1,Mark,9
185,0.0,1.0,0.0,0.0,"I mean, you and me and, and, you know, Lisa.",1,Mark,10
186,0.0,1.0,0.0,0.0,It would be a tragedy...,1,Mark,5
187,0.0,1.0,0.0,0.0,if I couldn't see you any more.,1,Mark,7
188,0.464,0.536,0.0,-0.3818,We've gotta fight back.,1,Mark,4
189,0.0,0.705,0.295,0.636,"Hear, hear, it's too beautiful a thing to let just go poof!",1,Jeremy,12
190,0.0,0.789,0.211,0.4466,"OK, gotta build a JLB life raft, haul Dobby out of the water.",1,Mark,13
191,0.0,1.0,0.0,0.0,Now let's get you out of those wet clothes.,1,Mark,9
192,0.0,1.0,0.0,0.0,"So I was thinking, JLB Survivors' Campaign Group.",1,Mark,8
193,0.0,0.472,0.528,0.6808,"Right, yeah, a grassroots campaign to get justice.",1,Jeremy,8
194,0.0,0.814,0.186,0.1531,"Grassroots, yeah, but with me as the chair.",1,Mark,8
195,0.0,1.0,0.0,0.0,"Or president, president or chair.",1,Mark,5
196,0.0,1.0,0.0,0.0,Which do you reckon?,1,Mark,4
197,0.076,0.924,0.0,-0.0191,"Doesn't matter, we'll campaign, and I'll write a blog and I'll write to my MP.",1,Mark,15
198,0.167,0.833,0.0,-0.4588,I might go on The One Show and I've got an idea for a rather savage satirical cartoon.,1,Mark,18
199,0.0,0.727,0.273,0.4588,We could do a benefit night and I might do a skit.,1,Mark,12
200,0.0,1.0,0.0,0.0,"You, in a skit, in front of people?",1,Jeremy,8
201,0.0,0.645,0.355,0.5106,It just think it would be fun.,1,Mark,7
202,0.0,1.0,0.0,0.0,I might do a skit with Dobby.,1,Mark,7
203,0.0,0.905,0.095,0.296,"Oh, right, I get it, yeah, the swish of the curtain, the smell of the greasepaint, the rub job in the dressing room.",1,Jeremy,23
204,0.358,0.642,0.0,-0.6003,"Oi, oi, 3:40 pm, back home, slightly pissed.",1,Super Hans,8
205,0.245,0.691,0.064,-0.8316,"Guess what, we both went to work and it was brilliant, but then the whole company got shut down and it was mad shit, we're both out of a job.",1,Jeremy,30
206,0.0,0.792,0.208,0.2732,"Oh, well, more work for the men with ven.",1,Super Hans,9
207,0.318,0.682,0.0,-0.4215,"Recession, supper time for the vanners, dude.",1,Super Hans,7
208,0.231,0.769,0.0,-0.5574,"All these big beasts going belly up, we're just vanning their shit out.",1,Super Hans,13
209,0.0,1.0,0.0,0.0,I might give my contact a bell.,1,Super Hans,7
210,0.236,0.764,0.0,-0.5719,See what bits of the JLB corpse there are to chow down on.,1,Super Hans,13
211,0.161,0.575,0.264,0.2263,"Hans, please, this is hard for us.",1,Jeremy,7
212,0.474,0.526,0.0,-0.5574,I feel that something's died inside...,1,Jeremy,6
213,0.195,0.805,0.0,-0.1779,Such a weird day for all of us JLBers.,1,Jeremy,9
214,0.0,1.0,0.0,0.0,"I mean, the whole thing's gone.",1,Jeremy,6
215,0.259,0.471,0.271,0.0258,Can you please stop doing that?,1,Mark,6
216,0.492,0.508,0.0,-0.5956,"Why, I'm really, really depressed.",1,Jeremy,5
217,0.531,0.469,0.0,-0.7003,"No, I'm sorry, you're not allowed to be depressed.",1,Mark,9
218,0.56,0.44,0.0,-0.6249,Because you're freeloading on my trauma.,1,Mark,6
219,0.868,0.132,0.0,-0.765,You're a grief thief.,1,Mark,4
220,0.0,1.0,0.0,0.0,"Bollocks, I really felt I was finding my niche.",1,Jeremy,9
221,0.0,1.0,0.0,0.0,You can't find your niche between 9 and 11,1,Mark,9
222,0.0,1.0,0.0,0.0,Since when did you set the niche-finding times?,1,Jeremy,8
223,0.0,0.802,0.198,0.5719,"Look, the only reason you're romanticising this job is that you'll never get do it again.",1,Mark,16
224,0.0,0.674,0.326,0.4404,"Oi, oi, oi, oi, Byatt, Drabble, relax.",1,Super Hans,7
225,0.0,1.0,0.0,0.0,Come and have a look at this.,1,Super Hans,7
226,0.0,1.0,0.0,0.0,"Jesus, look at it.",1,Mark,4
227,0.0,1.0,0.0,0.0,I wonder who the Prime Minister will be when I've finished the repayments.,1,Mark,13
228,0.27,0.73,0.0,-0.5719,The depression is here and my new sofa is a white elephant.,1,Mark,12
229,0.0,1.0,0.0,0.0,It's a creamy elephant.,1,Jeremy,4
230,0.0,0.723,0.277,0.3182,Please don't call it the creamy elephant.,1,Mark,7
231,0.398,0.602,0.0,-0.5106,I think I'm going to be sick.,1,Mark,7
232,0.161,0.839,0.0,-0.3182,"If you're at a loose end, I might need a couple of guys, do a job, cash-in-hand.",1,Super Hans,17
233,0.0,0.8,0.2,0.3612,"Oh, the high quality upholstery is like a knife in my back.",1,Mark,12
234,0.0,1.0,0.0,0.0,"All we need is another guy, hmm?",1,Super Hans,7
235,0.0,1.0,0.0,0.0,"Any guy, with hands, and arms, and legs, who might be around to just jump in the van and earn a few quid.",1,Super Hans,23
236,0.0,1.0,0.0,0.0,"Hmm, a guy, a guy who needs a bit of cash, a guy, a guy, a guy.",1,Jeremy,17
237,0.0,1.0,0.0,0.0,"Where can we find just a regular guy, any guy?",1,Jeremy,10
238,0.0,1.0,0.0,0.0,"I'm trying to think, but I can't think.",1,Jeremy,8
239,0.0,1.0,0.0,0.0,How did this happen?,1,Mark,4
240,0.206,0.571,0.223,0.0772,"I woke up Branson, end the day humping shit cash-in-hand for Super Hans.",1,Mark,13
241,0.0,1.0,0.0,0.0,"Uh, where do I go?",1,Mark,5
242,0.603,0.397,0.0,-0.8225,"You're riding bitch, on the bitch rack.",1,Super Hans,7
243,0.0,0.656,0.344,0.2732,"God, Hans is my boss.",1,Mark,5
244,0.0,1.0,0.0,0.0,Jeremy's probably my line manager.,1,Mark,5
245,0.643,0.357,0.0,-0.3818,Sorry for the delay.,1,Mark,4
246,0.0,0.904,0.096,0.1531,"While I was waiting for the food, I actually sketched out a potential invite for the JLB Survivors' fundraiser.",1,Mark,19
247,0.0,1.0,0.0,0.0,This is just a satirical sideswipe at the corporate culture.,1,Mark,10
248,0.0,1.0,0.0,0.0,"""If you stroke my down, I shall become more purr-full than you can possibly imagine.""",1,Jeremy,15
249,0.0,1.0,0.0,0.0,"Isn't down for a duck, not a cat?",1,Jeremy,8
250,0.0,0.829,0.171,0.2144,"Yes, but it's got to be cat because of purr-full?",1,Mark,10
251,0.0,1.0,0.0,0.0,"But, ""if you stroke my down...""",1,Jeremy,6
252,0.0,0.722,0.278,0.4019,"I mean it's definitely got to be a duck, because-",1,Jeremy,10
253,0.089,0.76,0.152,0.3256,"People will be laughing so hard they won't be thinking about what it does or doesn't mean, Jeremy.",1,Mark,18
254,0.0,1.0,0.0,0.0,Where's my fucking nuggets?,1,Super Hans,4
255,0.0,1.0,0.0,0.0,I've dropped about six social classes since this morning.,1,Mark,9
256,0.0,1.0,0.0,0.0,And where's my onion rings?,1,Jeremy,5
257,0.0,1.0,0.0,0.0,"This is, this, this, this is-",1,Mark,6
258,0.386,0.614,0.0,-0.6597,"You fucked this order right up, haven't you?",1,Super Hans,8
259,0.0,1.0,0.0,0.0,"Right, I'm having your chicken wrap.",1,Super Hans,6
260,0.0,1.0,0.0,0.0,"Jez, you can have his chips.",1,Super Hans,6
261,0.143,0.857,0.0,-0.0422,You... can have this... little bit of matter.,1,Super Hans,8
262,0.0,0.899,0.101,0.4215,"Argh, for once in my life I've done enough physical labour to merit a high-carb meal and all I'm left with is an indeterminate puck of gristle.",1,Mark,27
263,0.0,1.0,0.0,0.0,Boss of the JLB survivors.,1,Mark,5
264,0.0,0.816,0.184,0.4019,"Yes, probably a lot of organisations got started to bag pussy for their leaders.",1,Mark,14
265,0.0,1.0,0.0,0.0,"Charles Manson and his family, Henry VIII and the Church of England.",1,Mark,12
266,0.0,1.0,0.0,0.0,I've been doing vodka shots with the phone pigs.,1,Jeremy,9
267,0.0,0.687,0.313,0.6249,"It's great to see all the old faces, isn't it?",1,Jeremy,10
268,0.108,0.776,0.116,0.0516,"Yes, Jeremy, I invited everyone, even Steffan Strauss from Frankfurt, though I doubt he'll be showing his face, not after my cartoon.",1,Mark,22
269,0.0,1.0,0.0,0.0,"You saw the cartoon, Soph?",1,Mark,5
270,0.0,0.545,0.455,0.3612,Did you like it?,1,Mark,4
271,0.0,0.667,0.333,0.3612,What did you like about it?,1,Mark,6
272,0.0,0.759,0.241,0.228,"It was a sort of joke, wasn't it?",1,Sophie,8
273,0.0,0.645,0.355,0.296,"Yeah, that's right, Soph, exactly.",1,Mark,5
274,0.0,0.674,0.326,0.7003,"Yeah, I'm not gonna squeeze too much praise out of that dry old stone.",1,Mark,14
275,0.0,0.725,0.275,0.2263,Probably went straight over her head.,1,Mark,6
276,0.0,0.818,0.182,0.25,Did you get a chance to have a look at my speech?,1,Mark,12
277,0.0,0.4,0.6,0.7184,"Oh, yeah, amazing, Martin Luther Corrigan.",1,Dobby,6
278,0.0,0.67,0.33,0.7506,"And do you think I should call head office avaricious profit cannibals, or mendacious bonus junkies?",1,Mark,16
279,0.0,0.704,0.296,0.2732,"Well, you're the boss, you decide.",1,Dobby,6
280,0.0,1.0,0.0,0.0,"Exactly, I'm the boss, I am the boss again.",1,Mark,9
281,0.0,0.698,0.302,0.6369,"I'd better go, make sure Skunky Pete knows how to crank up the volume.",1,Dobby,14
282,0.0,1.0,0.0,0.0,Tell him to turn it up to eleven!,1,Mark,8
283,0.0,0.577,0.423,0.296,That's a Spinal Tap joke.,1,Mark,5
284,0.198,0.566,0.236,0.1027,"Look at them all, nervous now, that's natural.",1,Mark,8
285,0.0,1.0,0.0,0.0,"This is how Frost felt before the first ""That Was The Week"", or ""Through The Keyhole"".",1,Mark,16
286,0.0,1.0,0.0,0.0,"How do I look, do I look all right?",1,Mark,9
287,0.0,0.379,0.621,0.8481,"Great, you're going to be great, man.",1,Jeremy,7
288,0.0,0.408,0.592,0.4404,"Thanks, I just need-",1,Mark,4
289,0.0,0.761,0.239,0.296,"Yeah, I'm having a mini wobble on the moustache.",1,Mark,9
290,0.0,1.0,0.0,0.0,What do you think?,1,Mark,4
291,0.0,1.0,0.0,0.0,"I just feel, I'm not trying to associate JLB HQ with the Nazis, that would be reductive.",1,Mark,17
292,0.0,0.726,0.274,0.5267,I just want to hint at certain similarities in terms of the unquestioning approach both power structures want their underlings to adopt.,1,Mark,22
293,0.0,1.0,0.0,0.0,Do you think people will get that?,1,Mark,7
294,0.0,1.0,0.0,0.0,"Maybe an Erich Honecker, a Bismarck, something a little more tasty?",1,Mark,11
295,0.0,1.0,0.0,0.0,"Mark, you've got to get the shit-munchers onside.",1,Jeremy,8
296,0.0,1.0,0.0,0.0,Adolf is a guaranteed hooter.,1,Jeremy,5
