,neg,neu,pos,compound,sentence,episode,speaker,length
56,0.0,1.0,0.0,0.0,"Mm, I've said body, she'll be thinking about my body.",1,Jeremy,10
57,0.0,1.0,0.0,0.0,"Scuse me there, mate.",1,Others,4
58,0.0,1.0,0.0,0.0,I heard of The Strokes before you.,1,Super Hans,7
59,0.0,0.556,0.444,0.34,"Ha, it did degenerate.",1,Mark,4
60,0.0,1.0,0.0,0.0,I knew it would.,1,Jeremy,4
61,0.0,0.257,0.743,0.6996,"I want Molly, I love Molly!",1,Super Hans,6
62,0.0,1.0,0.0,0.0,"She's not here, Hans.",1,Jeremy,4
63,0.0,1.0,0.0,0.0,"All right, you're home now, let's get you on the futon.",1,Mark,11
64,0.571,0.429,0.0,-0.6115,I fucking hate the futon.,1,Super Hans,5
65,0.208,0.644,0.147,-0.1689,"But they're indestructible, so we are stuck with them.",1,Jeremy,9
66,0.0,0.804,0.196,0.5994,"You're living here with Super Hans and his fiancée, the three of you in their tiny flat?",1,Mark,17
67,0.0,1.0,0.0,0.0,So where do you...?,1,Mark,4
68,0.0,0.494,0.506,0.6249,"It's a great space, extremely versatile.",1,Jeremy,6
69,0.0,1.0,0.0,0.0,This is your room?,1,Mark,4
70,0.0,0.631,0.369,0.6249,The humidity is actually great for my chest.,1,Jeremy,8
71,0.069,0.931,0.0,-0.0286,"I mean, it's not number one Hyde Park Palace, but it suits me down to the ground.",1,Jeremy,17
72,0.333,0.667,0.0,-0.6115,This is the most pathetic sight known to man.,1,Mark,9
73,0.0,1.0,0.0,0.0,I think of it as a sunken bed.,1,Jeremy,8
74,0.0,0.579,0.421,0.6249,"Yeah, that's probably a good way to think of it.",1,Mark,10
75,0.167,0.833,0.0,-0.0516,Don't even need to leave the tub.,1,Jeremy,7
76,0.0,1.0,0.0,0.0,"Drink from the tap, and when I need to, just push the bag down, bang, the bog's right there.",1,Jeremy,19
77,0.278,0.722,0.0,-0.4019,Just kneel and piss directly down the plughole.,1,Jeremy,8
78,0.0,0.34,0.66,0.7034,"Ah, OK, that's a good system.",1,Mark,6
79,0.0,1.0,0.0,0.0,And you haven't even seen the kitchen.,1,Jeremy,7
80,0.0,0.494,0.506,0.6249,You've got a great set-up here.,1,Mark,6
81,0.0,1.0,0.0,0.0,"Jez, I need to...",1,Super Hans,4
82,0.664,0.16,0.176,-0.7269,"Oh, right, yeah, no problem, wicked.",1,Jeremy,6
83,0.0,1.0,0.0,0.0,Will it be a longy or a shorty?,1,Jeremy,8
84,0.714,0.286,0.0,-0.6124,"No worries, you decide.",1,Jeremy,4
85,0.131,0.611,0.258,0.3506,"That is the one small downside, but it's cool.",1,Jeremy,9
86,0.0,0.638,0.362,0.34,"Right, well, you probably want to turn in.",1,Mark,8
87,0.256,0.451,0.293,0.128,Once Super Hans has finished his disgusting business.,1,Mark,8
88,0.0,1.0,0.0,0.0,I'll see you around.,1,Mark,4
89,0.0,0.775,0.225,0.4404,"There he goes, my other half, my better half, 'er indoors.",1,Jeremy,11
90,0.0,1.0,0.0,0.0,"Mark, we need to talk, there's something I need to say to you.",1,Jeremy,13
91,0.0,1.0,0.0,0.0,"Finally, let the apologathon commence.",1,Mark,5
92,0.306,0.694,0.0,-0.296,"No, it's going to be a longy.",1,Super Hans,7
93,0.0,1.0,0.0,0.0,But maybe not here.,1,Jeremy,4
94,0.302,0.698,0.0,-0.0772,"""Sorry Mark"", ""I'm sorry.""",1,Jeremy,4
95,0.224,0.632,0.144,-0.34,"So simple, and yet it feels like if I say it, I might actually die.",1,Jeremy,15
96,0.165,0.525,0.31,0.2342,"OK, no need for an apology now, I'm back in.",1,Jeremy,10
97,0.0,1.0,0.0,0.0,We'll just pick up where we left off.,1,Jeremy,8
98,0.0,1.0,0.0,0.0,"Jez, this is Jerry.",1,Mark,4
99,0.0,1.0,0.0,0.0,Jerry's a colleague from the bank.,1,Mark,6
100,0.0,1.0,0.0,0.0,"I work at a bank now, Johnson got me in.",1,Mark,10
101,0.0,0.694,0.306,0.296,"Yep, and he's off the sauce.",1,Mark,6
102,0.0,1.0,0.0,0.0,"Um, unless you count tomato sauce.",1,Jerry,6
103,0.0,0.503,0.497,0.7845,"Yes, he certainly likes a lot of tomato sauce on his chips.",1,Mark,12
104,0.0,1.0,0.0,0.0,Jerry moved in a few weeks back.,1,Mark,7
105,0.0,0.732,0.268,0.296,"Yeah, I've just split from my ex.",1,Jerry,7
106,0.0,1.0,0.0,0.0,"She was a miner from Moldova, a gold miner.",1,Jerry,9
107,0.0,1.0,0.0,0.0,So me and Mark are the Rebound Brothers.,1,Jerry,8
108,0.0,1.0,0.0,0.0,"The El Dude Brothers trump the Rebound Brothers, you total fucking arsehole.",1,Jeremy,12
109,0.0,0.563,0.437,0.4767,"I'm the new, improved you.",1,Jerry,5
110,0.0,0.0,1.0,0.9081,Ha ha ha ha ha ha.,1,Jerry,6
111,0.0,0.0,1.0,0.9081,Ha ha ha ha ha ha.,1,Jeremy,6
112,0.0,0.0,1.0,0.9081,Ha ha ha ha ha ha.,1,Mark,6
113,0.0,1.0,0.0,0.0,"He's using my mug, Mark.",1,Jeremy,5
114,0.0,1.0,0.0,0.0,"They're all my mugs, Jez.",1,Mark,5
115,0.0,0.723,0.277,0.3182,"Jerry's a William Morris fan, we both are.",1,Mark,8
116,0.0,0.813,0.187,0.5994,"""Have nothing in your room that you do not believe to be beautiful or know to be useful.""",1,Mark,18
117,0.502,0.498,0.0,-0.7227,"I don't know why, but I hate Jerry.",1,Jeremy,8
118,0.0,1.0,0.0,0.0,"Hey, that's my duvet!",1,Jeremy,4
119,0.0,1.0,0.0,0.0,I don't think so.,1,Mark,4
120,0.0,1.0,0.0,0.0,"So, what was it you wanted to say?",1,Mark,8
121,0.0,0.81,0.19,0.469,I've got work in the morning so I'd quite like to get to bed.,1,Mark,14
122,0.0,0.839,0.161,0.3612,"Watch him grovel live, while I swirl a brandy and hold a bread stick like a big cigar.",1,Mark,18
123,0.0,0.806,0.194,0.0516,"I'm out, Jerry's in, apology redundant.",1,Jeremy,6
124,0.0,0.421,0.579,0.6705,Pretty sure that is my duvet.,1,Jeremy,6
125,0.255,0.573,0.172,-0.0408,You don't perhaps wish to play the classic board game Sorry?,1,Mark,11
126,0.0,0.762,0.238,0.3612,I'll give you a twatting at Operation if you like.,1,Jeremy,10
127,0.0,1.0,0.0,0.0,"Or we could hunt for YouTube clips of the Ronnie Corbett sitcom ""Sorry!""",1,Mark,13
128,0.0,1.0,0.0,0.0,while we ate some (bit much) sorrel soup.,1,Mark,8
129,0.179,0.821,0.0,-0.631,"Look, Mark, I know what you're getting at, but the fact is, that day with Dobby I had a... a medical brain attack.",1,Jeremy,23
130,0.0,1.0,0.0,0.0,"I've got a note from the doctor, somewhere.",1,Jeremy,8
131,0.367,0.633,0.0,-0.4404,If I could find the bloody thing.,1,Jeremy,7
132,0.0,0.711,0.289,0.2584,You're not to blame for anything?,1,Mark,6
133,0.54,0.46,0.0,-0.5719,"I'll see you around, no doubt.",1,Mark,6
134,0.0,0.865,0.135,0.1027,"Fine, I'll go, but before I do, I'm reclaiming the Falklands.",1,Jeremy,11
135,0.0,1.0,0.0,0.0,What are you doing?,1,Mark,4
136,0.0,0.685,0.315,0.3182,"Taking my duvet, if that's cool.",1,Jeremy,6
137,0.342,0.658,0.0,-0.4874,"No, it's not cool, Jerry needs it, it's not yours.",1,Mark,10
138,0.538,0.462,0.0,-0.5423,"Fuck Jerry, it's mine.",1,Jeremy,4
139,0.0,1.0,0.0,0.0,"Jeremy, this isn't normal.",1,Mark,4
140,0.0,1.0,0.0,0.0,"It is, it's all totally normal!",1,Mark,6
141,0.0,1.0,0.0,0.0,"There he goes, duvet cape man off to his toilet kitchen.",1,Mark,11
142,0.0,1.0,0.0,0.0,Another night in the bath.,1,Jeremy,5
143,0.292,0.708,0.0,-0.5106,I really don't think you could call my life a failure.,1,Jeremy,11
144,0.0,1.0,0.0,0.0,"Look at that, I've got a sleeping bag and a duvet.",1,Jeremy,11
145,0.0,1.0,0.0,0.0,"If this was the olden days, I'd be a billionaire.",1,Jeremy,10
146,0.306,0.694,0.0,-0.6597,"Jez, I'm fucked, Molly found a wrap of coke in me pocket.",1,Super Hans,12
147,0.0,0.6,0.4,0.6124,"Oh man, so you're in the shit.",1,Jeremy,7
148,0.12,0.546,0.333,0.5994,"Well, no, I had to say it was yours, so, you're in the shit.",1,Super Hans,14
149,0.0,1.0,0.0,0.0,"Will you take the hit for me, mate?",1,Super Hans,8
150,0.0,1.0,0.0,0.0,She'll break it off if she finds out I've been coking.,1,Super Hans,11
151,0.0,0.517,0.483,0.4215,"Jeremy, is it true?",1,Molly,4
152,0.0,0.27,0.73,0.6597,"Yes, yes, it's mine.",1,Jeremy,4
153,0.113,0.887,0.0,-0.4215,"I brought some coke to the stag, and er, even though Hans asked me not to, and er, but he refused to have any.",1,Jeremy,24
154,0.0,0.589,0.411,0.4199,"He was like, ""come on!""",1,Super Hans,5
155,0.0,0.615,0.385,0.3612,"And I was like, ""no, no"".",1,Super Hans,6
156,0.0,1.0,0.0,0.0,Why was it in his pocket?,1,Molly,6
157,0.0,1.0,0.0,0.0,Because he took it off me.,1,Jeremy,6
158,0.106,0.773,0.121,0.0772,"Why, because he was trying to spike people and drug little kids, and I was like ""no way, dude.""",1,Super Hans,19
159,0.0,0.672,0.328,0.5267,"Uh, yeah, yeah, I'm a spiker, it's just one of my things.",1,Jeremy,12
160,0.113,0.515,0.371,0.6124,"Yeah, he was like, ""let's spike these shitheads"", and I was just like ""no way"".",1,Super Hans,15
161,0.0,1.0,0.0,0.0,"I couldn't see that happen, spiking.",1,Super Hans,6
162,0.774,0.226,0.0,-0.8834,"I guess I'm just a terrible, terrible shithead.",1,Jeremy,8
163,0.0,1.0,0.0,0.0,"Look, we've put up with a lot with you staying here.",1,Molly,11
164,0.0,0.86,0.14,0.0772,But I think if we want the lifestyle we want...,1,Molly,10
165,0.383,0.532,0.085,-0.6808,"Yeah, look, sorry, Jez, but you're a bad influence, and I think you need to leave.",1,Super Hans,16
166,0.0,1.0,0.0,0.0,Can't I stay one more night?,1,Jeremy,6
167,0.0,1.0,0.0,0.0,After everything I've done for you?,1,Jeremy,6
168,0.0,0.711,0.289,0.5023,"Not just in the past, but like really recently.",1,Jeremy,9
169,0.45,0.316,0.234,-0.4767,"I'm sorry, Jez, but you broke, you broke our trust.",1,Super Hans,10
170,0.572,0.428,0.0,-0.9005,"You're a liar, and a pervert, and a scumbag, and I never want to see you again.",1,Super Hans,17
171,0.0,1.0,0.0,0.0,"Finally working at a bank, and banks have turned into phone shops.",1,Mark,12
172,0.0,1.0,0.0,0.0,But it is still a bank.,1,Mark,6
173,0.0,1.0,0.0,0.0,I'm the Wolf of Wall Street.,1,Mark,6
174,0.0,1.0,0.0,0.0,"Look out, Boots, I'm going to buy a hundred meal deals and eat them off a prossie in the nude.",1,Mark,20
175,0.0,1.0,0.0,0.0,"Hey, hey, hey, Marco.",1,Johnson,4
176,0.0,0.58,0.42,0.4404,"How you going, good buddy?",1,Johnson,5
177,0.0,0.323,0.677,0.743,"Yeah, great, actually, old pal.",1,Mark,5
178,0.125,0.722,0.152,-0.0772,I thought you might be feeling like a guy who's just walked into a high-class restaurant with a sausage dog on the end of his dick.,1,Johnson,26
179,0.0,1.0,0.0,0.0,"I got something up on my visual display unit this morning, Mark.",1,Johnson,12
180,0.31,0.69,0.0,-0.5574,I thought it was a high-definition photo of some dog shit.,1,Johnson,11
181,0.0,1.0,0.0,0.0,"Then I took a closer look, and I realised it was actually your sales record.",1,Johnson,15
182,0.0,1.0,0.0,0.0,"I pulled strings to get you in, Mark.",1,Johnson,8
183,0.323,0.489,0.188,-0.6808,"If you look like a sausage dog fucker, then I look like a sausage dog fucker, do you get me?",1,Johnson,20
184,0.292,0.708,0.0,-0.5106,Got to get my dick out of the dog.,1,Mark,9
185,0.0,1.0,0.0,0.0,Someone didn't get enough tomato sauce on his bacon butty.,1,Jerry,10
186,0.0,0.417,0.583,0.7184,"Ha, yeah, he certainly needs a little more sauce.",1,Mark,9
187,0.35,0.375,0.275,-0.1531,"Ugh, just repeating the joke.",1,Mark,5
188,0.219,0.781,0.0,-0.4215,"I need to elaborate on the conceit, but too worried about redundancy.",1,Mark,12
189,0.189,0.811,0.0,-0.1027,"Hello, how hard can I shaft you today?",1,Jerry,8
190,0.383,0.617,0.0,-0.4767,Jerry's sales record shits on mine.,1,Mark,6
191,0.0,1.0,0.0,0.0,I need to sell a loan.,1,Mark,6
192,0.511,0.33,0.159,-0.7506,"Fuck, where's a good old-fashioned gullible idiot when you need one?",1,Mark,11
193,0.259,0.741,0.0,-0.5423,"I felt a bit bad about the other night, so I got you a biscuit.",1,Jeremy,15
194,0.0,1.0,0.0,0.0,"I mean, they call them cookies, but I know you prefer me to call it a biscuit.",1,Jeremy,17
195,0.073,0.777,0.15,0.3612,"The good thing is that to get, say, three thousand pounds, you'd pay just twenty-one percent APR.",1,Mark,17
196,0.0,0.108,0.892,0.8074,"It's pretty good, yeah.",1,Mark,4
197,0.0,1.0,0.0,0.0,And you'd only need to repay two percent of the capital a month.,1,Mark,13
198,0.0,0.885,0.115,0.0772,If you want the loan to last a hundred and eighty-four years.,1,Mark,12
199,0.493,0.507,0.0,-0.4439,It's not quite free.,1,Mark,4
200,0.0,1.0,0.0,0.0,But I get it without having to give you anything?,1,Jeremy,10
201,0.0,0.602,0.398,0.5106,"So basically, it is free, really.",1,Jeremy,6
202,0.0,0.597,0.403,0.4019,"Yes, you've winkled me out.",1,Mark,5
203,0.0,0.476,0.524,0.5106,It is basically free.,1,Mark,4
204,0.0,0.828,0.172,0.4019,And the interesting thing about you is that you'd actually qualify as an F6.,1,Mark,14
205,0.0,0.528,0.472,0.6557,It's a credit rating especially for people like you.,1,Mark,9
206,0.448,0.552,0.0,-0.7579,The terminally ill and criminals who might flee to Thailand.,1,Mark,10
207,0.0,0.606,0.394,0.3818,"Ooh, I've got a credit rating.",1,Jeremy,6
208,0.0,0.526,0.474,0.4019,"Yes, you have, Jez.",1,Mark,4
209,0.0,1.0,0.0,0.0,"And to qualify for this loan, all you need is a reference from a landlord or a former landlord.",1,Mark,19
210,0.0,0.449,0.551,0.5994,Would you like to play capitalism?,1,Mark,6
211,0.0,1.0,0.0,0.0,"And now I'm all signed up, could we have a chat about living arrangements?",1,Jeremy,14
212,0.0,0.694,0.306,0.296,"Yeah, I've moved out of Hans'.",1,Jeremy,6
213,0.0,0.667,0.333,0.7172,"So yeah, I'm considering something really exciting, a night in one of the Royal Parks.",1,Jeremy,15
214,0.268,0.732,0.0,-0.296,"No, harden the heart, I'm moving on.",1,Mark,7
215,0.109,0.891,0.0,-0.0572,"Look, Jez, you wouldn't want to live with me and Jerry.",1,Mark,11
216,0.115,0.765,0.12,0.0243,We're stick-in-the-muds who like nothing better than watching Civilisation with Kenneth Clark whilst eating artichokes and sea bream.,1,Mark,18
217,0.0,0.847,0.153,0.2023,I'll be fine in the park till the loan comes through.,1,Jeremy,11
218,0.0,1.0,0.0,0.0,There goes the first beat of the butterfly wing that starts the next financial meltdown.,1,Mark,15
219,0.0,1.0,0.0,0.0,"There's a lot of evening, isn't there?",1,Mark,7
220,0.0,1.0,0.0,0.0,Without the goggle box.,1,Mark,4
221,0.0,0.803,0.197,0.4019,"Maybe we should treat ourselves, get back to the William Morris documentary.",1,Jerry,12
222,0.483,0.517,0.0,-0.4215,"Ugh, more William Morris.",1,Mark,4
223,0.0,1.0,0.0,0.0,Wallpaper and workers' rights.,1,Mark,4
224,0.0,0.521,0.479,0.5574,"God, this is like the Dark Ages.",1,Mark,7
225,0.183,0.817,0.0,-0.6908,Centuries and centuries with nothing to look forward to except the slim possibility a Viking might break down the door and rape me.,1,Mark,23
226,0.615,0.385,0.0,-0.296,"Crush, crush the candy.",1,Mark,4
227,0.0,0.413,0.587,0.6897,"So relentless, so satisfying yet unsatisfying.",1,Mark,6
228,0.113,0.494,0.393,0.6096,"Like Cleopatra, Candy Crush makes hungry where most she satisfies.",1,Mark,10
229,0.343,0.657,0.0,-0.5719,"Crushing candy, quoting Shakespeare, hiding in a toilet of my own home.",1,Mark,12
230,0.223,0.777,0.0,-0.3182,This is the confused high point of Western civilisation.,1,Mark,9
231,0.0,0.63,0.37,0.4466,"Are you OK in there, Mark?",1,Jerry,6
232,0.0,0.299,0.701,0.5719,"Oh, fine, thanks, Jerry.",1,Mark,4
233,0.0,1.0,0.0,0.0,Shouldn't be too much longer now.,1,Mark,6
234,0.0,1.0,0.0,0.0,"Take your time, mate, I've paused it.",1,Jerry,7
235,0.455,0.545,0.0,-0.7043,"Thought I'd killed twenty minutes of Morris, but no!",1,Mark,9
236,0.0,1.0,0.0,0.0,Got time for a chat?,1,Jeremy,5
237,0.0,1.0,0.0,0.0,could just shut the door?,1,Mark,5
238,0.0,0.674,0.326,0.4404,Maybe you'd better come in for a minute.,1,Mark,8
239,0.0,1.0,0.0,0.0,Has he read the loan small print?,1,Mark,7
240,0.0,0.761,0.239,0.296,"Yeah right, he doesn't read the large print.",1,Mark,8
241,0.0,0.729,0.271,0.3818,But he might protect me temporarily from Morris.,1,Mark,8
242,0.0,1.0,0.0,0.0,"Look out, Mark, my brain's got something in it, and you don't know what something.",1,Jeremy,15
243,0.0,0.741,0.259,0.4201,"Quite like to get back to my reading, so...",1,Mark,9
244,0.065,0.729,0.206,0.5423,"Yes, so, Mark, did you know that every time you play Candy Crush on your phone you sent out a Facebook invitation?",1,Jeremy,22
245,0.468,0.532,0.0,-0.6597,"Zuckerberg's fucked me again, that arsehole.",1,Mark,6
246,0.263,0.737,0.0,-0.3597,I have absolutely no idea what you're talking about.,1,Mark,9
247,0.0,0.745,0.255,0.3384,I don't think you know your settings very well.,1,Jeremy,9
248,0.0,0.745,0.255,0.34,You're pumping out invites every time you play.,1,Jeremy,8
249,0.574,0.426,0.0,-0.4019,Perhaps I was hacked.,1,Mark,4
250,0.0,1.0,0.0,0.0,That happens a lot.,1,Jeremy,4
251,0.086,0.914,0.0,-0.1531,"Mm, it just tends to happen to people who have just sent pictures of their cock on Twitter.",1,Jeremy,18
252,0.0,0.741,0.259,0.2732,"Well, I can't think of any other explanation.",1,Mark,8
253,0.209,0.543,0.248,0.128,"Look, the problem for you is I'm your friend.",1,Jeremy,9
254,0.0,1.0,0.0,0.0,"I know you, Mark.",1,Jeremy,4
255,0.232,0.638,0.13,-0.3912,"I know you like to pretend that you're this stuffed shirt who reads incredibly boring books about dead people killing each other with bayonets and typhoid, but I know the truth.",1,Jeremy,31
256,0.0,0.625,0.375,0.4588,I've watched Grand Designs with you.,1,Jeremy,6
257,0.079,0.702,0.219,0.5267,That smile when some eco-glass gets delayed on its way from Antwerp and the nice couple gets pushed over budget.,1,Jeremy,20
258,0.0,1.0,0.0,0.0,That's the real you.,1,Jeremy,4
259,0.0,1.0,0.0,0.0,"It wasn't Antwerp, it was Freiburg.",1,Mark,6
260,0.121,0.787,0.092,-0.2263,"You're this pathetic human who likes Twirls and Downton and Bond and burgers, so don't come the big guy with me, because it won't fucking wash.",1,Jeremy,26
261,0.0,1.0,0.0,0.0,"Mark, the embroidery is over.",1,Jerry,5
262,0.0,1.0,0.0,0.0,"It's back onto the gold, Rossetti and the seizures.",1,Jerry,9
263,0.154,0.544,0.302,0.3498,"I do want Octopussy and a Twirl, but I'm not giving him the satisfaction.",1,Mark,14
264,0.0,0.793,0.207,0.34,"Well, if you are going to stick around, you might want to get a book out.",1,Jerry,16
265,0.2,0.43,0.37,0.2425,"Yeah, well, I haven't got Mr. Nice with me.",1,Jeremy,9
266,0.0,0.588,0.412,0.4215,You're reading Mr. Nice again?,1,Mark,5
267,0.479,0.521,0.0,-0.6808,There's a hell of a lot to it.,1,Jeremy,8
268,0.06,0.685,0.255,0.8268,"And when I read it I'm usually extremely high, which makes it better, but also means that I've forgotten most of it, which is actually great because then it never gets boring.",1,Jeremy,32
269,0.306,0.694,0.0,-0.296,"Come on, nerd, raise the drawbridge.",1,Jeremy,6
270,0.0,1.0,0.0,0.0,King Jeremy's coming back to his castle.,1,Jeremy,7
271,0.0,0.345,0.655,0.6908,Lovely and warm in here.,1,Jeremy,5
272,0.0,0.741,0.259,0.2732,"Oh God, he's going for the thermostat.",1,Mark,7
273,0.0,1.0,0.0,0.0,"I take it you're a twenty-three degree guy, Terry.",1,Jeremy,9
274,0.242,0.758,0.0,-0.1531,"Mm, must be awkward for Mark.",1,Jeremy,6
275,0.0,1.0,0.0,0.0,He's a real twenty-one degree-er.,1,Jeremy,5
276,0.0,1.0,0.0,0.0,The Aldi Poirot with his CBBC magnifying glass.,1,Mark,8
277,0.0,0.783,0.217,0.3612,"Twenty-three versus twenty-one, it's like Israel versus Palestine, isn't it?",1,Jeremy,10
278,0.384,0.616,0.0,-0.3597,There's really no possible compromise.,1,Jeremy,5
279,0.0,1.0,0.0,0.0,Mark and I often settle on twenty-two.,1,Jerry,7
280,0.0,0.2,0.8,0.7906,"Twenty-two, yeah good, that's good.",1,Jeremy,5
281,0.464,0.536,0.0,-0.3818,Both one degree uncomfortable.,1,Jeremy,4
282,0.0,0.714,0.286,0.4215,"Right, who wants a nice cup of the Kenco?",1,Mark,9
283,0.196,0.804,0.0,-0.0572,Jerry said he doesn't want coffee.,1,Jeremy,6
284,0.0,1.0,0.0,0.0,He said he'd make his own later.,1,Jeremy,7
285,0.145,0.484,0.371,0.4939,"He said, like he was joking, that your coffee tastes like horse piss.",1,Jeremy,13
286,0.0,0.732,0.268,0.2944,But I don't think he was really joking.,1,Jeremy,8
287,0.0,1.0,0.0,0.0,"Try a bit harder, Jeremy.",1,Mark,5
288,0.0,1.0,0.0,0.0,And then he hit me.,1,Jeremy,5
289,0.0,1.0,0.0,0.0,He did not hit you.,1,Mark,5
290,0.0,1.0,0.0,0.0,"Look, Mark, you need to face facts.",1,Jeremy,7
291,0.0,1.0,0.0,0.0,Kick him out and kick me back in.,1,Jeremy,8
292,0.0,1.0,0.0,0.0,Is this the Dobby thing?,1,Jeremy,5
293,0.0,1.0,0.0,0.0,Of course it's the fucking Dobby thing.,1,Mark,7
