,neg,neu,pos,compound,sentence,episode,speaker,length
96,0.253,0.747,0.0,-0.2584,I mean why didn't we just play Othello?,1,Mark,8
97,0.0,0.543,0.457,0.6369,Oh I'd love to bang her.,1,Mark,6
98,0.0,0.762,0.238,0.3612,"Just buckle down, do your time like Leslie Grantham.",1,Mark,9
99,0.0,1.0,0.0,0.0,"Hey Jez, you're up.",1,Mark,4
100,0.0,1.0,0.0,0.0,I'm making chicken tikka.,1,Mark,4
101,0.0,0.796,0.204,0.6249,"Plus, I've bought us lots of great stuff: Dune on DVD, Bakewell slices, gin and Sara Lee.",1,Mark,14
102,0.0,1.0,0.0,0.0,"Plus, I was thinking, you know that thirty quid you owe me?",1,Mark,12
103,0.0,0.645,0.355,0.296,"Let's call it quits, yeah?",1,Mark,5
104,0.0,1.0,0.0,0.0,"I mean not quits, but you know.",1,Mark,7
105,0.234,0.766,0.0,-0.2812,"I'm just really, really, really, really sorry Jeremy.",1,Mark,8
106,0.0,1.0,0.0,0.0,Cos it was only a balls up.,1,Mark,7
107,0.0,0.735,0.265,0.2023,"I ballsed up, and now we're fine.",1,Mark,7
108,0.0,0.848,0.152,0.3612,This'll be ready in a minute and we can eat it in front of Hitler's Henchmen.,1,Mark,15
109,0.0,1.0,0.0,0.0,Maybe he doesn't mind.,1,Mark,4
110,0.0,1.0,0.0,0.0,Maybe nobody minds about things as much as me.,1,Mark,9
111,0.0,0.824,0.176,0.4939,I need to find out for a friend the name of that Chinese doctor she was raving about.,1,Mark,18
112,0.372,0.628,0.0,-0.8519,It was Dr Ying Fu Yip... Wang Shong Pang... Fang Wang Dang Dong Ning Po Ku.,1,Jeremy,16
113,0.0,1.0,0.0,0.0,"I see, I get it.",1,Mark,5
114,0.0,1.0,0.0,0.0,You were lampooning me.,1,Mark,4
115,0.0,1.0,0.0,0.0,It was a simple lampoon.,1,Mark,5
116,0.191,0.609,0.2,0.0258,"Pint of Guinness please, no logo on the foam.",1,Super Hans,9
117,0.355,0.645,0.0,-0.296,No logo on the foam?,1,Jeremy,5
118,0.0,1.0,0.0,0.0,"You don't buy into all that one, do ya?",1,Super Hans,9
119,0.0,1.0,0.0,0.0,"What the old ""Ooh, I've got a clover in me foam.",1,Super Hans,11
120,0.196,0.804,0.0,-0.296,"No, what you're doing there is you're drinking an advert.",1,Super Hans,10
121,0.0,1.0,0.0,0.0,"So, you got our track?",1,Super Hans,5
122,0.454,0.546,0.0,-0.4874,"No, I've been thinking, I'm not sure.",1,Jeremy,7
123,0.545,0.455,0.0,-0.5574,I think maybe it's shit.,1,Jeremy,5
124,0.419,0.581,0.0,-0.5574,"Hold it cowboy, rewind, what's shit?",1,Super Hans,6
125,0.0,0.652,0.348,0.4939,It's just I found Mark laughing at it.,1,Jeremy,8
126,0.0,1.0,0.0,0.0,"What, so Mr, fucking, Ocean Colour Pants don't get it.",1,Super Hans,10
127,0.0,0.308,0.692,0.5413,Well quelle fucking surprise.,1,Super Hans,4
128,0.0,1.0,0.0,0.0,"Plus, he was doing it in front of Toni.",1,Jeremy,9
129,0.0,1.0,0.0,0.0,"Mate, you gotta get some rewengay.",1,Super Hans,6
130,0.0,0.783,0.217,0.3612,"Listen, the whole industry's run by suits like your mate.",1,Super Hans,10
131,0.0,1.0,0.0,0.0,Do you think that's why we haven't got a deal yet?,1,Jeremy,11
132,0.0,1.0,0.0,0.0,Of course it is.,1,Super Hans,4
133,0.0,1.0,0.0,0.0,"They're all a bunch of Marks, ain't they?",1,Super Hans,8
134,0.1,0.9,0.0,-0.4588,"Sitting behind on their big marble desks, ties done up to eleven, clicking their fingers to the fucking Lighthouse Family, getting their dicks sucked by a big Alsatian dog.",1,Super Hans,29
135,0.559,0.441,0.0,-0.5859,They're all perverts mate.,1,Super Hans,4
136,0.0,1.0,0.0,0.0,All in with each other.,1,Super Hans,5
137,0.0,1.0,0.0,0.0,"It's not who you know, it's who you blow.",1,Super Hans,8
138,0.0,1.0,0.0,0.0,Why shouldn't I go for Toni?,1,Mark,6
139,0.472,0.528,0.0,-0.3976,So she scares me.,1,Mark,4
140,0.18,0.602,0.218,0.128,You can have good relationship with someone that scares you.,1,Mark,10
141,0.0,1.0,0.0,0.0,Look at me and dad.,1,Mark,5
142,0.0,0.314,0.686,0.8286,"Relax, relax, it's OK, you're not a paedo.",1,Mark,8
143,0.0,1.0,0.0,0.0,You're just a normal human being walking past some simple children.,1,Mark,11
144,0.0,0.572,0.428,0.4574,"Hey look, it's clean shirt!",1,Boys,5
145,0.0,1.0,0.0,0.0,What does that mean?,1,Mark,4
146,0.0,0.696,0.304,0.541,How do you get that shirt so clean mate?,1,Boys,9
147,0.0,1.0,0.0,0.0,You can handle it.,1,Mark,4
148,0.0,1.0,0.0,0.0,Use the power of reason.,1,Mark,5
149,0.089,0.911,0.0,-0.1901,"Look, I know it must be difficult being a kid, not a lot of schemes, but you know, I'm not the borough.",1,Mark,22
150,0.0,0.519,0.481,0.2144,I wish I was but.,1,Mark,5
151,0.447,0.236,0.318,-0.2714,Fuck off clean shirt!,1,Boys,4
152,0.0,1.0,0.0,0.0,I'm just a man.,1,Mark,4
153,0.0,1.0,0.0,0.0,Don't kick my bum!,1,Mark,4
154,0.0,1.0,0.0,0.0,"Me and Toni, Toni and me.",1,Mark,6
155,0.0,0.787,0.213,0.4019,When his kooky charm starts to cloy I'll be right there.,1,Mark,11
156,0.515,0.294,0.191,-0.4939,Fuck buddy number two.,1,Mark,4
157,0.148,0.71,0.142,-0.0258,"Yeah right, wait for the crumbs to fall while my nuts slowly shrivel.",1,Mark,13
158,0.0,0.707,0.293,0.4404,"Actually I hope they do shrivel, they're getting disturbingly…",1,Mark,9
159,0.0,0.517,0.483,0.4215,I thought you liked pork.,1,Jeremy,5
160,0.0,1.0,0.0,0.0,What does it mean?,1,Mark,4
161,0.209,0.321,0.471,0.3885,"Look, I'm sorry, OK?",1,Mark,4
162,0.381,0.619,0.0,-0.4019,I'm sorry I humiliated you in front of Toni.,1,Mark,9
163,0.0,1.0,0.0,0.0,"Don't think I can't see you Mark, trying to get a slice of my action because Sophie the office girl won't put out.",1,Jeremy,23
164,0.0,1.0,0.0,0.0,"Oh right, the gloves are off are they?",1,Mark,8
165,0.0,0.613,0.387,0.743,"Well, perhaps it's best you do know what I think of your music.",1,Mark,13
166,0.0,0.561,0.439,0.5709,Well let's have some more truth shall we?,1,Jeremy,8
167,0.0,0.698,0.302,0.3802,"Cause the truth is, you're a posh spaz!",1,Jeremy,8
168,0.0,0.616,0.384,0.7818,"Oh really, well I'd love to know in what way I am a posh spaz.",1,Mark,15
169,0.0,0.857,0.143,0.3612,In the way you're always doing posh spazzy things like tidying up and ironing your socks.,1,Jeremy,16
170,0.0,1.0,0.0,0.0,I do not iron my socks!,1,Mark,6
171,0.0,0.803,0.197,0.4019,I'm going to the party and I'll get her in the end.,1,Mark,12
172,0.0,1.0,0.0,0.0,"I have the power of the brain, the most erotic muscle.",1,Mark,11
173,0.281,0.469,0.25,-0.1027,The longbow beats the crossbow my idiotic friend.,1,Mark,8
174,0.0,1.0,0.0,0.0,"Look, just lay off.",1,Mark,4
175,0.0,1.0,0.0,0.0,"Oh, I get it.",1,Jeremy,4
176,0.0,1.0,0.0,0.0,Are you going to do me in?,1,Jeremy,7
177,0.0,1.0,0.0,0.0,Are you going to punch me Mark?,1,Jeremy,7
178,0.0,1.0,0.0,0.0,Is that what's going to happen?,1,Jeremy,6
179,0.0,0.616,0.384,0.6808,"You just... you... you're lucky I don't... you're just very, very lucky.",1,Mark,12
180,0.0,1.0,0.0,0.0,"You're an animal, Corrigan.",1,Jeremy,4
181,0.297,0.664,0.04,-0.8459,"You have to keep your tie done up to eleven otherwise all this grey, ugly, office envy sludge will just spill out and drown you!",1,Jeremy,25
182,0.589,0.411,0.0,-0.5093,And you've got weird nuts!,1,Jeremy,5
183,0.0,0.933,0.067,0.0772,"If you're going to watch the TV in your dressing gown, you might want to put some pants on.",1,Jeremy,19
184,0.0,0.517,0.483,0.5688,So I'm glad we cleared the air.,1,Mark,7
185,0.0,0.256,0.744,0.7003,"I feel better, much better.",1,Mark,5
186,0.0,0.615,0.385,0.3612,Like a weight has been lifted.,1,Mark,6
187,0.0,1.0,0.0,0.0,That's exactly how I feel.,1,Jeremy,5
188,0.0,1.0,0.0,0.0,"It's the guys, come on in.",1,Toni,6
189,0.0,1.0,0.0,0.0,"Who, what, why, where?",1,Jeremy,4
190,0.0,0.27,0.73,0.6597,Well that's the fun.,1,Toni,4
191,0.0,1.0,0.0,0.0,"I don't know anyone, these are our neighbours.",1,Toni,8
192,0.0,0.598,0.402,0.5719,Did you think I was going to invite my friends?,1,Toni,10
193,0.171,0.741,0.088,-0.4404,"I'll tell you, you find out who your real friends are when you set fire to Hampton Court Maze because you can't take any more of your husband's shit.",1,Toni,29
194,0.0,0.67,0.33,0.6597,"Yeah, well its great to know your neighbours, I mean not just from a home security point of view but also…",1,Mark,21
195,0.157,0.649,0.195,0.1779,"If I laugh at everything she says, I'm bound to at least get a suck job.",1,Jeremy,16
196,0.341,0.659,0.0,-0.2732,"Maybe I should forget it, leave her to him.",1,Mark,9
197,0.0,1.0,0.0,0.0,Concentrate on the long game.,1,Mark,5
198,0.0,1.0,0.0,0.0,"Work on a six pack by Christmas then make, Why should I?",1,Mark,12
199,0.0,0.741,0.259,0.5411,We really had something going when we were laughing at Jeremy!,1,Mark,11
200,0.0,1.0,0.0,0.0,"Oh too late, they're bonding.",1,Mark,5
201,0.0,1.0,0.0,0.0,It's only a fridge magnet.,1,Toni,5
202,0.0,0.683,0.317,0.5023,I know but it looks just like a fried egg.,1,Jeremy,8
203,0.0,0.849,0.151,0.1531,"Yeah, but if I pull out now, that's the deposit gone.",1,Paula,11
204,0.0,1.0,0.0,0.0,On the other hand...,1,Paula,4
205,0.362,0.638,0.0,-0.5267,"Jesus, how did I get trapped with her?",1,Jeremy,8
206,0.252,0.486,0.262,0.0276,She's definitely the most boring person here.,1,Jeremy,7
207,0.0,0.837,0.163,0.6249,"I mean they look great, they're probably talking about how they're going to make a real life porn movie with a proper story and everything.",1,Jeremy,25
208,0.0,1.0,0.0,0.0,I could do the music.,1,Jeremy,5
209,0.0,1.0,0.0,0.0,So where do you live in the building?,1,Jeremy,8
210,0.0,1.0,0.0,0.0,"Oh I don't live here, I'm Toni's sister.",1,Paula,8
211,0.0,0.672,0.328,0.4466,"Oh, OK, and what do you do?",1,Jeremy,7
212,0.0,1.0,0.0,0.0,I work in the music business.,1,Paula,6
213,0.0,0.406,0.594,0.6581,That's just really amazing!,1,Jeremy,4
214,0.0,1.0,0.0,0.0,"Everyone writes down someone famous, we swap, put them on our foreheads and you work out who we are by asking questions.",1,Toni,22
215,0.0,0.577,0.423,0.707,It's really really funny because you... anyway lets just play.,1,Toni,10
216,0.0,0.645,0.355,0.296,"Heh-heh, yeah this is it.",1,Jeremy,5
217,0.0,0.417,0.583,0.6369,Paula's gonna love this.,1,Jeremy,4
218,0.465,0.535,0.0,-0.7717,"No, no, no Jez, when you're finished just drop your Rizla in the bowl.",1,Toni,14
219,0.0,0.741,0.259,0.2732,"Oh well, could I do mine again then?",1,Jeremy,8
220,0.242,0.758,0.0,-0.1511,"We're not playing for points, mate.",1,Mark,6
221,0.231,0.769,0.0,-0.2732,"Come on, just drop it in old chap.",1,Barry,8
222,0.0,1.0,0.0,0.0,"Go on, this one's mine!",1,Mark,5
223,0.0,0.645,0.355,0.296,"Yeah, how did you know?",1,Mark,5
224,0.0,1.0,0.0,0.0,"Hey Jeremy, have you worked out your...?",1,Toni,7
225,0.0,1.0,0.0,0.0,"Don't even go there, it is literally impossible.",1,Jeremy,8
226,0.0,1.0,0.0,0.0,Turns out I was just someone's secretary!,1,Jeremy,7
227,0.0,1.0,0.0,0.0,"The Home Secretary, Jeremy.",1,Mark,4
228,0.0,1.0,0.0,0.0,You're the Home Secretary.,1,Mark,4
229,0.0,1.0,0.0,0.0,We're just popping next door.,1,Jeremy,5
230,0.0,1.0,0.0,0.0,You're going next door?,1,Mark,4
231,0.0,0.536,0.464,0.3818,The coast is clear.,1,Mark,4
232,0.0,0.509,0.491,0.4389,The coast is clear!,1,Mark,4
233,0.0,1.0,0.0,0.0,I'm taking Paula back to listen to my work.,1,Jeremy,9
234,0.0,0.526,0.474,0.7964,She seems like someone who'd appreciate a good track when she heard it.,1,Jeremy,13
235,0.0,0.698,0.302,0.3802,"Cool, don't do anything I wouldn't do sis!",1,Toni,8
236,0.449,0.551,0.0,-0.7088,Which leaves a hell of a lot of leeway!,1,Toni,9
237,0.0,1.0,0.0,0.0,I am in here.,1,Mark,4
238,0.0,1.0,0.0,0.0,Can I have a word?,1,Mark,5
239,0.0,0.597,0.403,0.4019,"Yes, that's right, I'm going.",1,Jeremy,5
240,0.0,0.536,0.464,0.3818,The coast is clear.,1,Jeremy,4
241,0.0,0.771,0.229,0.631,I don't expect you'll get very far but by all means have a pop at the champ.,1,Jeremy,17
242,0.308,0.49,0.203,-0.3612,"I though I better tell you, Paula, she's... she has cancer.",1,Mark,11
243,0.0,0.633,0.367,0.4404,I just thought I'd better mention it.,1,Mark,7
244,0.0,0.688,0.312,0.2057,You don't wanna drop a clanger.,1,Mark,6
245,0.0,1.0,0.0,0.0,Is it Jamie Oliver?,1,Others,4
246,0.0,0.506,0.494,0.4466,"Look, you're a cockmuncher, OK?",1,Jeremy,5
247,0.0,0.587,0.413,0.5448,"Of course, you can't catch cancer.",1,Jeremy,6
248,0.0,1.0,0.0,0.0,"I mean, I'd have heard.",1,Jeremy,5
249,0.0,0.438,0.562,0.6289,"Yeah OK, I think I've heard enough.",1,Paula,7
250,0.0,1.0,0.0,0.0,Do you really think so?,1,Jeremy,5
251,0.0,0.299,0.701,0.5719,"Yeah, I mean I like it.",1,Paula,6
252,0.0,0.313,0.687,0.6588,I mean... that's great!,1,Jeremy,4
253,0.083,0.917,0.0,-0.1139,"Listen, I'm guessing you didn't invite me round to your room just to listen to some tape.",1,Paula,17
254,0.0,1.0,0.0,0.0,"Of course, it's who you blow.",1,Jeremy,4
255,0.0,1.0,0.0,0.0,I know the rules.,1,Jeremy,4
256,0.0,1.0,0.0,0.0,"Let's get it on, baby.",1,Jeremy,5
257,0.157,0.843,0.0,-0.0772,"Barry, that guy is one serious power tripper.",1,Toni,8
258,0.0,1.0,0.0,0.0,He was all over my Rizla game!,1,Toni,7
259,0.0,0.754,0.246,0.4466,"OK Mark, you asked for it, now you got it.",1,Mark,10
260,0.333,0.667,0.0,-0.5423,"She's looking for a fuck buddy, gotta change gears.",1,Mark,9
261,0.104,0.896,0.0,-0.296,"He just so ""Yah, take the A304"" I mean ""Yes, we can see your hairy chest, and no, we're not impressed.""",1,Toni,21
262,0.0,0.804,0.196,0.296,Yeah so Jeremy tells me you two watched a porno together.,1,Mark,11
263,0.0,1.0,0.0,0.0,"You know, I'd be into…",1,Mark,5
264,0.0,1.0,0.0,0.0,That wasn't a porno.,1,Toni,4
265,0.0,1.0,0.0,0.0,That was The English Patient.,1,Toni,5
266,0.545,0.455,0.0,-0.5574,What an idiotic boob.,1,Mark,4
267,0.0,1.0,0.0,0.0,"He's out, I'm in.",1,Mark,4
268,0.0,1.0,0.0,0.0,"Now, what's my shtick?",1,Mark,4
269,0.0,1.0,0.0,0.0,"You know, the Red Army shot sixteen thousand of their own men at Stalingrad.",1,Mark,14
270,0.167,0.833,0.0,-0.296,"And of course, the majority of the Wehrmacht had no winter clothing.",1,Mark,12
271,0.0,1.0,0.0,0.0,I'm the tank commander now Barry.,1,Mark,6
272,0.0,0.656,0.344,0.2732,Well I know how they feel.,1,Toni,6
273,0.0,1.0,0.0,0.0,"You know, you buy classic but classic keeps changing.",1,Toni,9
274,0.0,1.0,0.0,0.0,"See, by the winter of '42, the whole city was surrounded by the massed 6th army.",1,Mark,16
275,0.0,1.0,0.0,0.0,It was pressing and pressing.,1,Mark,5
276,0.0,1.0,0.0,0.0,The Russians couldn't hold on much longer.,1,Mark,7
277,0.0,1.0,0.0,0.0,Many wanted to submit...,1,Mark,4
278,0.212,0.788,0.0,-0.2235,"Mark, you know I just don't bang anyone, yeah.",1,Toni,9
279,0.333,0.667,0.0,-0.5423,I'm not some kind of next-door fuck jar.,1,Toni,8
280,0.283,0.717,0.0,-0.7579,"No, no, of course not, what I mean is that the German supply lines were stretched, Zhukov countered and the siege was broken.",1,Mark,23
281,0.0,1.0,0.0,0.0,And that's the story of Stalingrad.,1,Mark,6
282,0.0,0.467,0.533,0.6908,"You're a sunshine coach, bringing a last smile to…",1,Jeremy,9
283,0.0,1.0,0.0,0.0,"Urgh, if we've got to do this, do you mind keeping the hat on?",1,Jeremy,14
284,0.0,1.0,0.0,0.0,"We don't have to do anything, Jeremy.",1,Paula,7
285,0.0,1.0,0.0,0.0,I'd just rather not.,1,Jeremy,4
286,0.0,0.876,0.124,0.34,"We could take Polaroids of me, you know, all excited and you could take them away or something.",1,Jeremy,18
287,0.0,0.763,0.237,0.4201,"I am very keen to sort you out, so to speak.",1,Jeremy,11
288,0.0,0.412,0.588,0.431,Not a fuck jar.,1,Mark,4
289,0.359,0.393,0.248,0.0382,"Don't dwell, no need to dwell.",1,Mark,6
290,0.0,0.594,0.406,0.6249,"So your sister, she looks great considering...",1,Mark,7
291,0.0,1.0,0.0,0.0,Considering she doesn't have any dress sense?,1,Toni,7
292,0.468,0.532,0.0,-0.5267,"No, no, you know, the whole thing.",1,Mark,7
293,0.355,0.645,0.0,-0.296,Oh no that's not Paula.,1,Toni,5
294,0.122,0.778,0.1,-0.1027,"No, Paula's doing fine, apart from her idea of a birthday present is a bunch of CD singles.",1,Toni,18
295,0.0,0.538,0.462,0.7184,"And yes, I do know you get them for free.",1,Toni,10
296,0.0,1.0,0.0,0.0,I was thinking someone should run to the offy before it shuts.,1,Barry,12
297,0.0,0.568,0.432,0.5859,I can win on the second front.,1,Mark,7
298,0.0,0.388,0.612,0.6948,This is so perfect.,1,Mark,4
299,0.0,1.0,0.0,0.0,I'm gonna be the knight on horseback with an armful of booze and enough nachos to feed the Mexican army.,1,Mark,20
300,0.0,0.467,0.533,0.6908,Why don't you fuck the fuck off?,1,Mark,7
301,0.346,0.654,0.0,-0.5729,"Just run the gauntlet, the little bastards will...",1,Mark,8
302,0.0,0.656,0.344,0.2732,It's gonna shut as well.,1,Mark,5
303,0.0,0.698,0.302,0.0772,"Uh, excuse me, mate?",1,Mark,4
304,0.197,0.803,0.0,-0.3919,"Sorry to bother you, this is a bit embarrassing really but you couldn't possibly buy me a couple bottles of wine, Pinot Grigio maybe?",1,Mark,24
305,0.0,1.0,0.0,0.0,"Look, it's that paedo!",1,Boys,4
306,0.0,0.741,0.259,0.4201,"But on the song, do you really like it?",1,Jeremy,9
307,0.143,0.612,0.245,0.25,I mean it's hard to get that excited about.,1,Paula,7
308,0.0,0.82,0.18,0.296,"Yeah, I guess you're not in the right frame of mind to...",1,Jeremy,12
309,0.0,1.0,0.0,0.0,"Don't go on about it, Jesus.",1,Jeremy,6
310,0.0,1.0,0.0,0.0,I mean are you going to do any more work on it?,1,Paula,12
311,0.0,1.0,0.0,0.0,How much time has she got?,1,Jeremy,6
312,0.0,1.0,0.0,0.0,"I mean, how long are you planning to stay in your job?",1,Jeremy,12
313,0.0,1.0,0.0,0.0,"You know, as long as I last.",1,Paula,7
314,0.0,1.0,0.0,0.0,"Look, should you be doing that?",1,Jeremy,6
315,0.442,0.558,0.0,-0.6956,"Probably not, but you know, fuck it.",1,Paula,7
