,neg,neu,pos,compound,sentence,episode,speaker,length
135,0.0,1.0,0.0,0.0,I do know what that means.,1,Jeremy,6
136,0.0,1.0,0.0,0.0,He doesn't know what that means.,1,Mark,6
137,0.0,1.0,0.0,0.0,"I've always got the ""Three-oh Walcott"" millions.",1,Jeremy,7
138,0.0,0.766,0.234,0.7215,"Jeremy's planning to sell the headline, ""Three-oh Walcott"" to a tabloid newspaper when Theo Walcott turns thirty, and we've agreed not to argue whether that's a good plan.",1,Mark,28
139,0.0,0.508,0.492,0.4404,It is a good plan.,1,Jeremy,5
140,0.0,1.0,0.0,0.0,"Listen, my mate Alice is seeing a shit-hot therapist.",1,Dobby,9
141,0.0,1.0,0.0,0.0,He's sorted her right out.,1,Dobby,5
142,0.0,1.0,0.0,0.0,"Work, relationships, her OCD about visiting every mainland Holland & Barrett, everything.",1,Dobby,12
143,0.0,0.388,0.612,0.743,"God, I'd love to do therapy.",1,Jeremy,6
144,0.0,1.0,0.0,0.0,"Get someone's hands in my brain, have a root around.",1,Jeremy,10
145,0.0,1.0,0.0,0.0,I just can't afford it.,1,Jeremy,5
146,0.0,1.0,0.0,0.0,"You know what, Jez?",1,Mark,4
147,0.118,0.672,0.21,0.2732,"If you like, I could pay for you to have therapy.",1,Mark,11
148,0.0,1.0,0.0,0.0,"It's not with electric, is it?",1,Jeremy,6
149,0.0,0.729,0.271,0.624,"He's really amazing, and it's only five hundred for an intensive course.",1,Dobby,12
150,0.0,1.0,0.0,0.0,Why don't I give you that?,1,Mark,6
151,0.0,1.0,0.0,0.0,Since you're moving on.,1,Mark,4
152,0.0,1.0,0.0,0.0,What about the stain?,1,Jeremy,4
153,0.0,0.408,0.592,0.4404,It's a goodbye gift.,1,Mark,4
154,0.0,1.0,0.0,0.0,"Dude, I thought you were going to wheedle me for ages about the stain.",1,Jeremy,14
155,0.22,0.78,0.0,-0.4767,Spend it on a nut doctor to work out what's wrong with you.,1,Mark,13
156,0.0,0.323,0.677,0.6369,"I love you, Mark.",1,Jeremy,4
157,0.0,0.545,0.455,0.3612,"I like you, too, Jez.",1,Mark,5
158,0.0,1.0,0.0,0.0,"Oh, Dobs, you saw him last night, and the night before.",1,Mark,11
159,0.0,0.762,0.238,0.3612,It's like you're turning into his personal bum boy.,1,Mark,9
160,0.508,0.492,0.0,-0.4754,"He's really ill, Mark.",1,Dobby,4
161,0.0,1.0,0.0,0.0,"It's just, I was really looking forward to spending the evening with you.",1,Mark,13
162,0.0,1.0,0.0,0.0,I could be there and back in three quarters of an hour.,1,Dobby,12
163,0.437,0.563,0.0,-0.4767,He might have got worse.,1,Dobby,5
164,0.175,0.7,0.125,-0.2484,It looks like there's someone on The Apprentice who I think we're both going to really loathe.,1,Mark,17
165,0.375,0.625,0.0,-0.5574,"I've seen it, he is a shit bag.",1,Jeremy,8
166,0.0,1.0,0.0,0.0,"Look Dobs, sometimes you need to draw a line.",1,Mark,9
167,0.0,1.0,0.0,0.0,You manhandled my phone.,1,Dobby,4
168,0.0,0.516,0.484,0.5709,That's pretty Fifty Shades of fucking Grey.,1,Dobby,7
169,0.0,1.0,0.0,0.0,You know you wanted me to.,1,Mark,6
170,0.293,0.267,0.44,0.0516,"Well, this bloke better be a solid gold twat.",1,Dobby,9
171,0.0,0.758,0.242,0.1513,What do I really want from therapy?,1,Jeremy,7
172,0.225,0.775,0.0,-0.4404,"A harsh, unremitting stare at the bare facts of my actual life.",1,Jeremy,12
173,0.431,0.569,0.0,-0.5848,"Oh, fuck that, he's eating a Twix!",1,Jeremy,7
174,0.0,0.664,0.336,0.1326,I can't take him seriously.,1,Jeremy,5
175,0.328,0.672,0.0,-0.5267,"Sorry, I'm Mr. Smith, wrong house, I'm not coming back, goodbye.",1,Jeremy,11
176,0.0,0.819,0.181,0.4767,Grayson's the kind of guy who'll respect you more if you stand up to him.,1,Super Hans,15
177,0.0,1.0,0.0,0.0,Interview advice from the disordered mind of the crackhead.,1,Mark,9
178,0.295,0.537,0.168,-0.2263,"You should be like, ""no mate, let me stop you there.",1,Super Hans,11
179,0.0,1.0,0.0,0.0,This interview's gone on long enough.,1,Super Hans,6
180,0.419,0.581,0.0,-0.5574,"I need a shit, and a glass of water.",1,Super Hans,9
181,0.0,1.0,0.0,0.0,"I'll be back in five.""",1,Super Hans,5
182,0.16,0.608,0.232,0.3182,"Then march out, stroll around the block, back in, he'll love all that.",1,Super Hans,13
183,0.474,0.526,0.0,-0.5574,A shit and a glass of water?,1,Mark,7
184,0.0,1.0,0.0,0.0,"""I've got a headache, need a baguette.""",1,Super Hans,7
185,0.0,1.0,0.0,0.0,At least I'm the first one in.,1,Mark,7
186,0.0,1.0,0.0,0.0,"""Hi, Robert Grayson, I'm Mark Corrigan"".",1,Mark,6
187,0.0,0.674,0.326,0.4404,"""Hi, Robert Grayson, pleased to meet you.""",1,Mark,7
188,0.0,0.674,0.326,0.4404,"""Hi, Mr. Grayson, pleased to meet you.""",1,Mark,7
189,0.0,0.615,0.385,0.3612,Mr. Grayson's ready for you.,1,Others,5
190,0.0,0.653,0.347,0.4926,"""Hi, Mr. Grayson, pleased to meet you!""",1,Mark,7
191,0.0,0.707,0.293,0.4404,"Hi, I'm Robert Grayson, pleased to meet you.",1,Mark,8
192,0.423,0.577,0.0,-0.296,"No, I'm Robert Grayson.",1,Grayson,4
193,0.0,1.0,0.0,0.0,Are you Robert Grayson?,1,Grayson,4
194,0.302,0.698,0.0,-0.0772,"I-I-I'm sorry, you are.",1,Mark,4
195,0.0,1.0,0.0,0.0,"You are, I'm not.",1,Mark,4
196,0.0,0.787,0.213,0.4019,"Hmm, I have a sudden, overpowering desire for a glass of water, and a baguette.",1,Mark,15
197,0.0,0.55,0.45,0.6239,"Wow, I can't believe I got a second interview!",1,Mark,9
198,0.0,0.882,0.118,0.25,"If I can only remember my own name at the next one, I might be in with a chance.",1,Mark,19
199,0.0,1.0,0.0,0.0,"Hang on, this is prime therapy time.",1,Mark,7
200,0.0,1.0,0.0,0.0,"Oh, I get it, the lady doth eat bhaji too much, methinks.",1,Mark,12
201,0.0,1.0,0.0,0.0,I've seen behind the curtain.,1,Mark,5
202,0.0,1.0,0.0,0.0,"Ahoy there, moral high ground.",1,Mark,5
203,0.176,0.588,0.235,0.2263,"He's wasting fice hundred of my pounds, and it feels fantastic.",1,Mark,11
204,0.0,1.0,0.0,0.0,"Hi, Jez, how was your session?",1,Mark,6
205,0.0,1.0,0.0,0.0,Reckon I'll be cured soon.,1,Jeremy,5
206,0.0,1.0,0.0,0.0,Did they use that phrase?,1,Mark,5
207,0.08,0.92,0.0,-0.0566,"I don't really want to go into it, but we hit upon a lot of key issues.",1,Jeremy,17
208,0.0,1.0,0.0,0.0,Me and Doctor Bhaji.,1,Jeremy,4
209,0.0,0.609,0.391,0.7717,"Well they certainly cost a pretty penny, so I imagine they must know what they're talking about.",1,Mark,17
210,0.0,0.846,0.154,0.25,I guess you won't have had the chance to get anything to eat?,1,Mark,13
211,0.355,0.645,0.0,-0.296,"Oh, er... no, that's right.",1,Jeremy,5
212,0.0,0.606,0.394,0.7579,"I thought so, so, I've got us both a lovely big curry as a treat.",1,Mark,15
213,0.0,1.0,0.0,0.0,"Come on, sit down, tuck in, there's bhajis.",1,Mark,8
214,0.0,1.0,0.0,0.0,Is he fucking me?,1,Jeremy,4
215,0.0,1.0,0.0,0.0,How would he know?,1,Jeremy,4
216,0.0,1.0,0.0,0.0,Unless he drives around in a Jeremy detector van.,1,Jeremy,9
217,0.0,1.0,0.0,0.0,"Chicken tikka masala, balti tiger prawn, vegetable korma.",1,Mark,8
218,0.0,1.0,0.0,0.0,I thought I'd really push the boat out.,1,Mark,8
219,0.0,1.0,0.0,0.0,There's a naan and a half each.,1,Mark,7
220,0.0,1.0,0.0,0.0,"So, are they any particular school, your therapist, Jez?",1,Mark,9
221,0.0,1.0,0.0,0.0,Have some of the lamb pasanda.,1,Mark,6
222,0.0,0.507,0.493,0.5984,"It's incredibly rich, and creamy.",1,Mark,5
223,0.636,0.364,0.0,-0.5423,You're such a bastard.,1,Jeremy,4
224,0.0,0.513,0.487,0.5859,I've bought you a lovely curry.,1,Mark,6
225,0.508,0.492,0.0,-0.4767,What's wrong with that?,1,Mark,4
226,0.0,1.0,0.0,0.0,"You know, don't you?",1,Jeremy,4
227,0.341,0.659,0.0,-0.4767,You know exactly what's wrong with it.,1,Jeremy,7
228,0.0,0.795,0.205,0.2023,"Just say it, and it'll all be fine.",1,Mark,8
229,0.719,0.281,0.0,-0.7698,"No more curry, no more problem.",1,Mark,6
230,0.0,1.0,0.0,0.0,I'm not saying it.,1,Jeremy,4
231,0.0,1.0,0.0,0.0,"All right, I didn't go to the therapist.",1,Jeremy,8
232,0.0,1.0,0.0,0.0,I had onion bhajis instead.,1,Jeremy,5
233,0.375,0.625,0.0,-0.5574,"You're the king, I'm a piece of shit.",1,Jeremy,8
234,0.375,0.489,0.136,-0.6597,I pissed it up the wall just like I piss everything up the wall.,1,Jeremy,14
235,0.0,0.238,0.762,0.7506,"Yes, I am happy now.",1,Mark,5
236,0.0,0.732,0.268,0.6588,"Hey, great news, I got called back for a second interview at Baths, Bathrooms & Fittings!",1,Mark,16
237,0.0,1.0,0.0,0.0,"Last night, a couple of hours after he called.",1,Dobby,9
238,0.647,0.353,0.0,-0.8999,"Fucking hell, Gerrard, there was no need to die.",1,Mark,9
239,0.346,0.385,0.269,-0.1531,"God, I only disliked you a bit.",1,Mark,7
240,0.611,0.389,0.0,-0.575,I didn't want you to... fuck.,1,Mark,6
241,0.383,0.617,0.0,-0.4767,Things took a turn for the worse.,1,Dobby,7
242,0.0,1.0,0.0,0.0,"He got taken to hospital, but it was too late.",1,Dobby,10
243,0.438,0.562,0.0,-0.5994,What- what did he die of?,1,Mark,6
244,0.756,0.244,0.0,-0.7351,He died of flu?,1,Mark,4
245,0.608,0.392,0.0,-0.7351,"Hey Jeremy, Gerrard's died of flu.",1,Mark,6
246,0.0,1.0,0.0,0.0,That is so Gerrard.,1,Jeremy,4
247,0.319,0.44,0.242,-0.1779,"He had a weak immune system, Mark.",1,Dobby,7
248,0.259,0.536,0.205,-0.1531,"He had a weak everything, to be fair, Dobs.",1,Jeremy,9
249,0.462,0.215,0.323,-0.3182,"Oh my goodness, dead.",1,Mark,4
250,0.0,1.0,0.0,0.0,He's never coming back.,1,Mark,4
251,0.0,0.86,0.14,0.0772,"He left a message, do you want to hear it?",1,Dobby,10
252,0.609,0.391,0.0,-0.5667,"Hi Dobs, not feeling great.",1,Gerrard,5
253,0.0,1.0,0.0,0.0,"Um, I just wanted to say hi.",1,Gerrard,7
254,0.0,1.0,0.0,0.0,"But, ah, I guess I'll just say bye.",1,Gerrard,8
255,0.0,0.896,0.104,0.1877,"I can't believe you cancelled his call so we could have a frozen pizza, and watch The Apprentice.",1,Dobby,18
256,0.0,1.0,0.0,0.0,"In a way, though, d-don't you think that's what he would've wanted?",1,Mark,12
257,0.0,0.69,0.31,0.4019,I just wish I could've said goodbye to him.,1,Dobby,9
258,0.0,0.262,0.738,0.6841,I wish he was... OK.,1,Mark,5
259,0.609,0.391,0.0,-0.5667,"Hi Dobs, not feeling great.",1,Gerrard,5
260,0.0,1.0,0.0,0.0,"Um, I just wanted to say hi But, ah, I guess I'll just say bye.",1,Gerrard,15
261,0.466,0.534,0.0,-0.8334,"The reproachful, but still quite irritating voice from beyond the grave.",1,Mark,11
262,0.205,0.574,0.221,0.0516,His sister wants me to help organise the funeral.,1,Dobby,9
263,0.0,1.0,0.0,0.0,Her head's in pieces.,1,Dobby,4
264,0.0,1.0,0.0,0.0,"Their mum and dad are both gone, so...",1,Dobby,8
265,0.0,1.0,0.0,0.0,"Do you know what, Dobs?",1,Mark,5
266,0.182,0.511,0.307,0.4019,We're gonna make this the best darn funeral ever.,1,Mark,9
267,0.0,0.441,0.559,0.5859,"The wake, somewhere lovely.",1,Mark,4
268,0.0,1.0,0.0,0.0,I can get a wake cake.,1,Mark,6
269,0.0,1.0,0.0,0.0,"Ooh, he's gone over the edge there.",1,Jeremy,7
270,0.0,1.0,0.0,0.0,"Every second, every single fleeting moment till we're gone.",1,Mark,9
271,0.0,1.0,0.0,0.0,I'm taking a look at my phone tariff.,1,Mark,8
272,0.248,0.45,0.302,-0.0074,I've got a very strong feeling I'm being fucked in the arse.,1,Mark,12
273,0.0,1.0,0.0,0.0,Third place we've been to.,1,Mark,5
274,0.0,0.783,0.217,0.3612,Feels like she's still seeing more of him than me.,1,Mark,10
275,0.455,0.545,0.0,-0.3612,"Funeral parlour, massage parlour.",1,Mark,4
276,0.0,1.0,0.0,0.0,"Those are the main parlours, aren't they?",1,Mark,7
277,0.0,1.0,0.0,0.0,"Hey guys, this one feel right?",1,Mark,6
278,0.0,1.0,0.0,0.0,"I think so, yeah...",1,Katie,4
279,0.0,1.0,0.0,0.0,I think it does.,1,Katie,4
280,0.0,0.303,0.697,0.7845,"Oh great, that is nice.",1,Mark,5
281,0.155,0.734,0.111,-0.1511,"It looks, if this doesn't sound weird, like his sort of place.",1,Mark,12
282,0.23,0.405,0.365,0.25,"Hmm, definitely does sound weird.",1,Mark,5
283,0.0,1.0,0.0,0.0,Do you know what I mean?,1,Mark,6
284,0.0,0.694,0.306,0.296,"I do know what you mean, yeah.",1,Katie,7
285,0.0,0.561,0.439,0.3291,"Dry, understated, but warm.",1,Dobby,4
286,0.301,0.699,0.0,-0.6486,The guy's really come into his own since he's been dead.,1,Mark,11
287,0.0,0.855,0.145,0.296,"Yeah, and they can get the chapel Katie wanted at the time she wanted.",1,Dobby,14
288,0.0,0.588,0.412,0.6369,B-but is... is that the best time?,1,Mark,7
289,0.0,0.508,0.492,0.4404,Is that a good time?,1,Mark,5
290,0.0,0.492,0.508,0.4754,It's a very popular time.,1,Katie,5
291,0.087,0.913,0.0,-0.296,"It's just, it's stupid really but, I have actually got called back for a second interview, and I wondered, because that's set, whether maybe we should consider-",1,Mark,27
292,0.487,0.513,0.0,-0.2263,Forget I said anything.,1,Mark,4
293,0.23,0.77,0.0,-0.1262,"But never, repeat, never forget Gerrard.",1,Mark,6
294,0.333,0.667,0.0,-0.3612,"Interview then funeral, the ultimate combo.",1,Mark,6
295,0.0,1.0,0.0,0.0,"Minicab waiting, same outfit for both.",1,Mark,6
296,0.0,1.0,0.0,0.0,"Oh, Mark, come on in.",1,Grayson,5
297,0.0,0.789,0.211,0.4466,"OK, so, for the second stage, we thought we'd take a different approach.",1,Grayson,13
298,0.0,1.0,0.0,0.0,"Test your group decision making, and personnel skills.",1,Grayson,8
299,0.0,0.698,0.302,0.0772,Survival of the slickest.,1,Mark,4
300,0.0,1.0,0.0,0.0,So you should all have had time to look at the task.,1,Grayson,12
301,0.0,0.241,0.759,0.743,"Yeah, it's a great task.",1,Others,5
302,0.0,1.0,0.0,0.0,But I think we should really try and think outside the box on this one.,1,Others,15
303,0.309,0.526,0.164,-0.296,Just leave that to hang like the bad fart it is.,1,Mark,11
304,0.0,1.0,0.0,0.0,"If I may, perhaps we should pool our skill sets by subdividing into working groups.",1,Mark,15
305,0.0,1.0,0.0,0.0,"How about you guys look at the logo, and web strategy, while Hugh has a think about the rebrand?",1,Mark,19
306,0.0,1.0,0.0,0.0,Fucking my rival with the dildo of the impossible rebrand.,1,Mark,10
307,0.137,0.714,0.149,0.0516,"And, if you like, I can link us all together, and do the boring stuff.",1,Mark,15
308,0.0,0.565,0.435,0.6597,"He said self-effacingly, as he definitely secured the job.",1,Mark,9
