,neg,neu,pos,compound,sentence,episode,speaker,length
80,0.0,1.0,0.0,0.0,Must remain non-uptight for Sophie.,1,Mark,5
81,0.0,0.612,0.388,0.6908,Even if they make me play trust exercises with their genitals.,1,Mark,11
82,0.0,0.789,0.211,0.4466," OK, so now we move into red, the colour of primal urges.",1,Dance Teacher,12
83,0.0,1.0,0.0,0.0,Mark's such a honky.,1,Jeremy,4
84,0.0,0.649,0.351,0.4019,I'm definitely the alpha-est male here.,1,Jeremy,6
85,0.0,1.0,0.0,0.0,He's probably here for community service.,1,Jeremy,6
86,0.0,0.737,0.263,0.3612,He looks like he's actually getting a bonk on.,1,Jeremy,9
87,0.0,0.69,0.31,0.4019,I'm definitely king of the hippie jungle.,1,Jeremy,7
88,0.0,1.0,0.0,0.0," Now, take a partner.",1,Dance Teacher,4
89,0.0,1.0,0.0,0.0,"And with that partner, let the music take you into your primal self.",1,Dance Teacher,13
90,0.0,1.0,0.0,0.0,She must be a tranny.,1,Jeremy,5
91,0.0,1.0,0.0,0.0,"I'm not really here, it's research.",1,Mark,6
92,0.218,0.198,0.584,0.5707,"No fair, that's my fun!",1,Mark,5
93,0.0,1.0,0.0,0.0,Got to get in there.,1,Mark,5
94,0.0,0.796,0.204,0.3182,"Look, can you please just get out of my way?",1,Mark,10
95,0.0,1.0,0.0,0.0,I came with her.,1,Mark,4
96,0.0,1.0,0.0,0.0,Do you fancy ducking out for a while?,1,Mark,8
97,0.0,1.0,0.0,0.0, We're right in the middle!,1,Sophie,5
98,0.375,0.625,0.0,-0.5574,Is this what my granddad died for?,1,Mark,7
99,0.0,0.488,0.512,0.6369,The freedom to do this?,1,Mark,5
100,0.0,1.0,0.0,0.0," So, how did we all experience the class?",1,Dance Teacher,8
101,0.188,0.699,0.113,-0.34," Well, um I felt a lot of stuff to do with rejection coming up for me tonight.",1,Others,17
102,0.058,0.805,0.137,0.3962,"Um, I was dancing with someone and they made it very clear that they didn't want to be with me.",1,Others,20
103,0.0,1.0,0.0,0.0,Uh and it just brought up a lot of feelings.,1,Others,10
104,0.0,0.867,0.133,0.5106," Yeah, there was a lot of new energy in the room tonight, and some of it was just so Rainbow Rhythms, and some of it was just so not Rainbow Rhythms.",1,Others,31
105,0.0,1.0,0.0,0.0, Why don't you just say who you're talking about?,1,Mark,9
106,0.0,1.0,0.0,0.0,"You're talking about me, aren't you?",1,Mark,6
107,0.0,0.385,0.615,0.5859," Well, yes, all right, I am.",1,Others,6
108,0.087,0.913,0.0,-0.3716,"I'm sorry if I didn't do it right, and I'm sorry if you assume that I eat red meat and don't necessarily think money or Tony Blair are a bad thing, but if there isn't room here for people who stand against everything you believe in, then what sort of a hippie free-for-all is this?",1,Mark,55
109,0.138,0.862,0.0,-0.34,I can't believe yesterday morning I was trying to jerk off to Toni's answerphone message and this morning…,1,Jeremy,18
110,0.0,0.682,0.318,0.4199," Oh, Jesus, thank you for this experience!",1,Nancy,7
111,0.0,1.0,0.0,0.0, Don't move a muscle.,1,Nancy,4
112,0.0,1.0,0.0,0.0,Now we hold this moment for as long as we can in total silence.,1,Nancy,14
113,0.0,1.0,0.0,0.0,"Look, we've discussed this.",1,Mark,4
114,0.103,0.798,0.099,-0.0258,"Early in the morning counts as late at night and we agreed no reggae music late at night, so…",1,Mark,19
115,0.0,1.0,0.0,0.0," Oh, for God's sake, Jeremy.",1,Mark,5
116,0.0,1.0,0.0,0.0,I can't talk to you with that.,1,Mark,7
117,0.0,1.0,0.0,0.0,"Oh for God's sake, Mark, we've both got one, haven't we?",1,Jeremy,11
118,0.0,0.777,0.223,0.3182," Look, Jez, can you please just keep it quiet?",1,Mark,9
119,0.0,1.0,0.0,0.0,Because some of us have jobs to go to.,1,Mark,9
120,0.0,1.0,0.0,0.0," Mark, your job is going to the office.",1,Jeremy,8
121,0.0,1.0,0.0,0.0,My job is having sex.,1,Jeremy,5
122,0.0,1.0,0.0,0.0,That's what I do now.,1,Jeremy,5
123,0.0,1.0,0.0,0.0,That's what I am.,1,Jeremy,4
124,0.206,0.794,0.0,-0.0772," Sorry, Mark, did we wake you?",1,Nancy,6
125,0.157,0.843,0.0,-0.2183,We were both coming so hard we didn't notice the volume.,1,Nancy,11
126,0.0,0.508,0.492,0.4404,Thanks for the explanation.,1,Mark,4
127,0.0,0.506,0.494,0.4466,"OK, so, dance class.",1,Mark,4
128,0.355,0.645,0.0,-0.6597,"Ali-kazoo, ali-kazam, let's find out just how fucked I am.",1,Mark,10
129,0.0,0.506,0.494,0.4466,"OK, here we go.",1,Mark,4
130,0.0,1.0,0.0,0.0,'And last night Mark was a bit weird.',1,Mark,8
131,0.0,1.0,0.0,0.0,'He didn't really get it.',1,Mark,5
132,0.0,0.634,0.366,0.5367,"He came, so that was pretty amazing.'",1,Mark,7
133,0.0,1.0,0.0,0.0,'Had dinner with Jeff later.',1,Mark,5
134,0.293,0.479,0.228,-0.1388,"'Gave him a kiss, but not sure.",1,Mark,7
135,0.0,1.0,0.0,0.0,He can be so pushy.',1,Mark,5
136,0.0,1.0,0.0,0.0,I've got to make a move!,1,Mark,6
137,0.0,1.0,0.0,0.0,Maybe I should try tapping her phone.,1,Mark,7
138,0.0,0.707,0.293,0.4404,Hope they're not doing it in the hall.,1,Mark,8
139,0.0,1.0,0.0,0.0,"There's nothing erotic about a hall, is there?",1,Mark,8
140,0.0,1.0,0.0,0.0,I'm coming in now!,1,Mark,4
141,0.0,1.0,0.0,0.0,This is me coming into my house!,1,Mark,7
142,0.0,1.0,0.0,0.0,I'm seeing her down the Rhythms.,1,Jeremy,6
143,0.0,0.773,0.227,0.4466," Right, OK. Jez, why's the chair- and what's all this strawberry?",1,Mark,10
144,0.0,1.0,0.0,0.0,"Jez, what's happened to my Muller?",1,Mark,6
145,0.306,0.694,0.0,-0.296,"Oh, no, you haven't, have you?",1,Mark,6
146,0.0,1.0,0.0,0.0,You haven't been sexing it up in here with my yoghurt?,1,Mark,11
147,0.0,0.58,0.42,0.4404," Relax, Mark, it's all right.",1,Jeremy,5
148,0.0,0.769,0.231,0.128,We were just feeling very horny.,1,Jeremy,6
149,0.335,0.665,0.0,-0.1316, I don't want to know!,1,Mark,5
150,0.232,0.768,0.0,-0.1316,I don't want to hear about it!,1,Mark,7
151,0.273,0.727,0.0,-0.4805,And I don't want it using up all my yogurt and bloody shower gel?,1,Mark,14
152,0.0,1.0,0.0,0.0," Mark, I'm just in a very erotic relationship right now.",1,Jeremy,10
153,0.0,1.0,0.0,0.0,"I mean, we're systematically breaking down all the taboos that society has.",1,Jeremy,12
154,0.0,0.735,0.265,0.5574,"I mean, is there any romance in any of this at all?",1,Mark,12
155,0.0,0.714,0.286,0.5574, Who needs romance when you're doing it up the bum?,1,Jeremy,10
156,0.121,0.879,0.0,-0.296,"I mean, if you've actually done that, which, by the way, I can see no point whatsoever in myself…",1,Mark,19
157,0.0,0.488,0.512,0.6369,You'd love to try it.,1,Jeremy,5
158,0.0,0.378,0.622,0.5093, I honestly would not!,1,Mark,4
159,0.286,0.714,0.0,-0.34,What is this modern obsession with... that?,1,Mark,7
160,0.119,0.69,0.191,0.2212,"Look, Jez, what I'm trying to say is, so, for better, for worse, the '60s happened, and now sex is, fine.",1,Mark,21
161,0.0,0.842,0.158,0.5423,"But can't we take the best of that, the nice music, the colours, the ""I have dream"", et cetera, but not have to face the... squalor?",1,Mark,26
162,0.0,0.894,0.106,0.0772," Uh, you might want to give that a bit of a rinse, actually, mate.",1,Jeremy,14
163,0.0,1.0,0.0,0.0, Do I really have to do this?,1,Jeremy,7
164,0.0,1.0,0.0,0.0," What are you afraid of, Jeremy?",1,Nancy,6
165,0.383,0.617,0.0,-0.4767," I dunno, it just feels almost... wrong.",1,Jeremy,7
166,0.307,0.693,0.0,-0.4767," We're breaking a taboo, of course it feels wrong.",1,Nancy,9
167,0.0,1.0,0.0,0.0,"We've got boundaries to smash, Jeremy.",1,Nancy,6
168,0.0,0.764,0.236,0.34,"It's our duty to God, Shiva, NASDAQ, whatever you want to call him.",1,Nancy,13
169,0.0,0.723,0.277,0.3182, But are you sure this isn't ...racist?,1,Jeremy,7
170,0.0,1.0,0.0,0.0," Jeremy, I come from America.",1,Nancy,5
171,0.31,0.69,0.0,-0.4019,I've seen the problems race brings up.,1,Nancy,7
172,0.464,0.536,0.0,-0.636,Now fuck me and pretend I'm your mom!,1,Nancy,8
173,0.0,1.0,0.0,0.0, You can't imagine your mom having sex with a black man?,1,Nancy,11
174,0.435,0.217,0.348,-0.2023,"That's pretty racist, Jeremy.",1,Nancy,4
175,0.0,1.0,0.0,0.0," It's not that, it's just Mum?",1,Jeremy,6
176,0.206,0.794,0.0,-0.0772,"I-I'm sorry, Nancy, I can't do it.",1,Jeremy,7
177,0.0,1.0,0.0,0.0,I'm not getting anything.,1,Jeremy,4
178,0.0,0.783,0.217,0.5574,I wonder which of my treasured possessions they'll be putting in each other's anuses tonight.,1,Mark,15
179,0.0,0.597,0.403,0.4019,Got to keep her interested.,1,Jeremy,5
180,0.0,1.0,0.0,0.0,Prove I can keep breaking taboos.,1,Jeremy,6
181,0.394,0.606,0.0,-0.3818,Take a crap on the floor?,1,Jeremy,6
182,0.0,1.0,0.0,0.0," Hi, honey, I managed to make it!",1,Toni,7
183,0.259,0.741,0.0,-0.5423," Tony and I have talked it all through, the whole horrible situation.",1,Toni,12
184,0.0,0.527,0.473,0.6696, You being in love with me!,1,Toni,6
185,0.216,0.784,0.0,-0.296," Now, as we flow into yellow, remember, stop thinking.",1,Dance Teacher,9
186,0.0,1.0,0.0,0.0,Let your body dance you.,1,Dance Teacher,5
187,0.0,1.0,0.0,0.0,Next she'll be telling us to use the Force.,1,Mark,9
188,0.14,0.725,0.135,-0.0258,"If you ask me, Skywalker was bloody lucky to get away with turning off his guidance system.",1,Mark,17
189,0.118,0.642,0.241,0.3182,"No, if I want to act relaxed, it's gonna take all my cunning, skill and concentration.",1,Mark,16
190,0.0,1.0,0.0,0.0,Who's Mr. New Pants?,1,Jeremy,4
191,0.538,0.462,0.0,-0.5423,"Fuck, he's crossing a boundary.",1,Jeremy,5
192,0.216,0.784,0.0,-0.296,"Bollocks, why did we come somewhere with no boundaries?",1,Jeremy,9
193,0.0,1.0,0.0,0.0,This would never happen at the pub.,1,Jeremy,7
194,0.0,1.0,0.0,0.0,"Now, as we move into red, let it all go my super-luminaries.",1,Dance Teacher,12
195,0.0,1.0,0.0,0.0,"Appear to be opening the box while in fact, the lid stays very firmly on.",1,Mark,15
196,0.304,0.396,0.3,-0.0183,"God, it's so easy being a freak, no wonder they're ten a penny.",1,Mark,13
197,0.146,0.854,0.0,-0.0951,I should get extra marks for not feeling a fucking thing.,1,Mark,11
198,0.0,0.727,0.273,0.128," Mark, how are you feeling?",1,Sophie,5
199,0.0,0.828,0.172,0.3612,You looked like you were really getting in touch with something in there.,1,Sophie,13
200,0.0,1.0,0.0,0.0,"Oh, for God's sake!",1,Mark,4
201,0.0,0.798,0.202,0.5106,"Yeah, well, it wasn't really me as such, it was almost as if something was flowing out of me.",1,Mark,19
202,0.0,1.0,0.0,0.0," Mmm, that literally happened to me the first time I went.",1,Nancy,11
203,0.457,0.543,0.0,-0.522,I opened up so much I puked!,1,Nancy,7
204,0.0,0.357,0.643,0.5574, I think that's fantastic.,1,Gwyn,4
205,0.0,0.441,0.559,0.5859,"I mean, that's brilliant, honey.",1,Jeremy,5
206,0.492,0.508,0.0,-0.4404,You're such a bloody trooper.,1,Jeremy,5
207,0.0,0.811,0.189,0.2732, Well that's when I decided to live in the open 24/7.,1,Nancy,11
208,0.0,0.773,0.227,0.6249," I mean, we have a great time together and obviously we both know it's an open relationship.",1,Nancy,17
209,0.0,1.0,0.0,0.0,We're open in our relationship.,1,Jeremy,5
210,0.0,1.0,0.0,0.0, And we're open with other people.,1,Nancy,6
211,0.0,1.0,0.0,0.0," That's what we're all about, right, Jez?",1,Nancy,7
212,0.0,0.128,0.872,0.7003," Sure, Nance, sure, yeah.",1,Jeremy,4
213,0.0,0.088,0.912,0.8834,"Freedom, loyalty, commitment, monogamy.",1,Jeremy,4
214,0.0,1.0,0.0,0.0,"In a sense, that's the final taboo, isn't it?",1,Jeremy,9
215,0.0,0.69,0.31,0.8397," That's funny, you weren't worried about monogamy the other day when you came round and told me you were in love with me.",1,Toni,23
216,0.327,0.584,0.089,-0.6219,"I mean, that was a bit of a- not mistake, or joke, but just... wrong.",1,Jeremy,15
217,0.325,0.675,0.0,-0.5216,"I mean, you can't love two people at once.",1,Jeremy,9
218,0.0,1.0,0.0,0.0, Of course you can.,1,Nancy,4
219,0.173,0.649,0.178,0.0129," No, sure, obviously you can, but you don't.",1,Jeremy,8
220,0.062,0.531,0.407,0.8316,You work out who you like best and then you pretend not to like anyone else.,1,Jeremy,16
221,0.0,1.0,0.0,0.0," What do you think, Soph?",1,Mark,5
222,0.0,0.656,0.344,0.6369,Can you love more than one person at a time?,1,Mark,10
223,0.0,0.613,0.387,0.743," Well, um, I mean, it depends what type of love you're talking about...",1,Sophie,13
224,0.0,0.789,0.211,0.1531,"Yeah, but what does she really think?",1,Mark,7
225,0.0,1.0,0.0,0.0,Probably shouldn't look again today.,1,Mark,5
226,0.192,0.808,0.0,-0.2263,More than once every four hours would be obsessive.,1,Mark,9
227,0.0,0.694,0.306,0.296," Yeah, I know exactly what you mean.",1,Mark,7
228,0.0,1.0,0.0,0.0,"Tell you what, I'm going off to the bog.",1,Mark,9
229,0.177,0.823,0.0,-0.4215,You could literally waste years talking to someone and never get the bottom line.,1,Mark,14
230,0.222,0.491,0.288,0.1717,"OK, still nothing interesting in the outbox.",1,Mark,7
231,0.0,1.0,0.0,0.0,She needs to express her feelings more.,1,Mark,7
232,0.0,1.0,0.0,0.0,"Just, check the inbox.",1,Mark,4
233,0.0,1.0,0.0,0.0,"""Soph, just a thought, do you fancy going punting on Saturday?",1,Mark,11
234,0.0,0.526,0.474,0.5574,Thought it might be a laugh.,1,Mark,6
235,0.0,1.0,0.0,0.0,"Got to get in first, ask her out on a day trip.",1,Mark,12
236,0.0,1.0,0.0,0.0, And we'd be exploring the miracles of flight and human endeavour.,1,Mark,11
237,0.0,1.0,0.0,0.0,"It's a spiritual thing, really.",1,Mark,5
238,0.0,1.0,0.0,0.0," Mark, we are not going to RAF Duxford.",1,Jeremy,8
239,0.081,0.919,0.0,-0.0387," And I'm sorry, but we did vote, so the Todsford stone circle it is.",1,Sophie,14
240,0.0,0.688,0.312,0.6124,"Well, it'll be good to go to a field and look at some stones.",1,Mark,14
241,0.0,1.0,0.0,0.0,We've gone into the crease.,1,Jeremy,5
242,0.0,1.0,0.0,0.0,I can't make out anything in the crease.,1,Jeremy,8
243,0.247,0.753,0.0,-0.3182," Jez, we've been lost for four hours now.",1,Nancy,8
244,0.412,0.588,0.0,-0.5423,"Fuck it, I'm going to Tolsbury.",1,Nancy,6
245,0.0,0.715,0.285,0.3382,We can surprise Gwyn from dance class!,1,Nancy,7
246,0.0,1.0,0.0,0.0,He's got a boathouse there.,1,Nancy,5
247,0.423,0.577,0.0,-0.296,Got to stop this.,1,Jeremy,4
248,0.383,0.617,0.0,-0.4767,"Grab the wheel, cause an accident.",1,Jeremy,6
249,0.0,0.597,0.403,0.4019,There's definitely a taboo against that.,1,Jeremy,6
250,0.0,1.0,0.0,0.0,"Plus, if she got disfigured, she'd be more likely to stick with me.",1,Jeremy,13
251,0.474,0.526,0.0,-0.6597,"But what if I came off worse, lost a limb?",1,Jeremy,10
252,0.0,1.0,0.0,0.0,I'm punching above my weight as it is.,1,Jeremy,8
253,0.0,1.0,0.0,0.0,"Or, listen, if we take a right up ahead, we could make it to this really wicked-looking public weighbridge!",1,Jeremy,19
254,0.0,0.523,0.477,0.8481," This is great, so great to see you guys down here.",1,Gwyn,11
255,0.0,0.581,0.419,0.5574," This place is just fantastic, Gwyn.",1,Nancy,6
256,0.0,1.0,0.0,0.0,We should probably think about heading off.,1,Jeremy,7
257,0.0,1.0,0.0,0.0,"Hey, I tell you what.",1,Gwyn,5
258,0.0,1.0,0.0,0.0,Let's all take a swim.,1,Gwyn,5
259,0.159,0.398,0.442,0.6082," Yeah, nice idea but no stuff, so we'd better be off.",1,Jeremy,12
260,0.0,0.762,0.238,0.3612," On a day like this, what stuff do you need?",1,Gwyn,11
261,0.155,0.709,0.136,-0.0844,"""Sorry, I can't possibly enjoy the fresh water against my skin, I haven't got my stuff.""",1,Gwyn,16
262,0.0,1.0,0.0,0.0," All right, I don't need stuff, either.",1,Jeremy,8
263,0.235,0.494,0.272,0.0772,"Yeah forget stuff, let's have it.",1,Jeremy,6
264,0.306,0.694,0.0,-0.296, Is there no stuff I can borrow?,1,Mark,8
265,0.0,0.661,0.339,0.5563,I really do feel much more comfortable with stuff.,1,Mark,9
266,0.0,0.423,0.577,0.6239," Oh, this is amazing!",1,Sophie,5
267,0.0,1.0,0.0,0.0," Come on, Mark!",1,Jeremy,4
268,0.0,1.0,0.0,0.0, Get the pants off dude and come on in!,1,Gwyn,10
269,0.39,0.61,0.0,-0.296," Heh heh, I might keep them on, actually.",1,Mark,9
270,0.203,0.797,0.0,-0.3716," Oh come on Mark, don't be a party pooper, get 'em off!",1,Jeremy,13
271,0.389,0.611,0.0,-0.2924,"I'm not sure I want to swim, actually.",1,Mark,8
272,0.0,1.0,0.0,0.0,I might just watch.,1,Mark,4
273,0.0,1.0,0.0,0.0," Come on, we've all got 'em off, get 'em off!",1,Jeremy,11
274,0.399,0.601,0.0,-0.2481," Jez Jez, seriously, don't!",1,Mark,5
275,0.0,1.0,0.0,0.0," I'm pulling your pants down, Mark!",1,Jeremy,7
276,0.0,1.0,0.0,0.0,"In my own time, I'll do it.",1,Mark,7
277,0.191,0.409,0.4,0.368,"OK, done the hard part.",1,Mark,5
278,0.0,0.913,0.087,0.25,"They've seen and rated my penis, now it's time to take advantage of the '60s vibe to get it on with Sophie.",1,Mark,22
279,0.0,0.513,0.487,0.5859," This place is amazing, Gwyn.",1,Nancy,6
280,0.0,1.0,0.0,0.0,How can you afford it all?,1,Nancy,6
281,0.0,0.618,0.382,0.4754, I guess I've just been very lucky.,1,Gwyn,8
282,0.0,0.84,0.16,0.2732,Money's an energy and lots of it has always flowed towards me.,1,Gwyn,12
283,0.474,0.526,0.0,-0.5574,Particularly after my parents died.,1,Gwyn,5
284,0.21,0.539,0.25,-0.2936," Yeah well, that might sound funny to you, but it was actually quite a painful time.",1,Gwyn,17
285,0.524,0.476,0.0,-0.296, No I just meant…,1,Jeremy,5
286,0.0,1.0,0.0,0.0,"You're not gonna out-hippie me, you fucking hippie.",1,Jeremy,8
287,0.0,0.326,0.674,0.7351,This place has great energy.,1,Jeremy,5
288,0.0,1.0,0.0,0.0,I remember when I first spent time down here.,1,Gwyn,9
289,0.091,0.909,0.0,-0.25,"I was 14 years old, and I came down here all alone, just with a candle and an old, old copy of Henry Miller.",1,Gwyn,24
290,0.0,0.594,0.406,0.624,And I just had the most amazing wank.,1,Gwyn,8
291,0.0,1.0,0.0,0.0,I mean it really just bust me open.,1,Gwyn,8
292,0.0,1.0,0.0,0.0,I couldn't believe that I had this instrument right there.,1,Gwyn,10
293,0.339,0.661,0.0,-0.4717,"Isn't it amazing, that first big wank?",1,Gwyn,7
294,0.0,1.0,0.0,0.0, I tell you what we used to do down here when we were kids.,1,Gwyn,15
295,0.0,1.0,0.0,0.0,"Spin the bottle, that whole thing.",1,Gwyn,6
296,0.0,1.0,0.0,0.0,Why don't we just fucking go for it?,1,Gwyn,8
297,0.106,0.464,0.43,0.7093," OK, so, whoever's on kisses whoever the bottle stops at.",1,Gwyn,11
298,0.239,0.761,0.0,-0.296,"Say no, ask her to go for a walk.",1,Mark,9
299,0.0,0.672,0.328,0.4466," OK, so, Jez, you're on, and it's…",1,Gwyn,8
300,0.0,0.506,0.494,0.4466," OK, so, what happens?",1,Jeremy,5
301,0.0,1.0,0.0,0.0,"If you can't handle it, spin again.",1,Gwyn,7
302,0.0,1.0,0.0,0.0," Oh, I can handle it.",1,Jeremy,5
303,0.179,0.821,0.0,-0.2411,"I just wasn't sure about, Mark, where you stand on... taboos.",1,Jeremy,11
304,0.0,0.488,0.512,0.6369," Me too, I love breaking them.",1,Mark,6
305,0.0,1.0,0.0,0.0,I can't believe this is happening.,1,Mark,6
306,0.0,1.0,0.0,0.0,He doesn't even floss.,1,Mark,4
307,0.0,1.0,0.0,0.0,"I tell him, but he won't.",1,Mark,6
308,0.355,0.645,0.0,-0.296,"Jesus, when can we stop?",1,Mark,5
