,neg,neu,pos,compound,sentence,episode,speaker,length
184,0.0,1.0,0.0,0.0,I might get to switch off the machine.,1,Mark,8
185,0.0,0.508,0.492,0.4404,Would that be good?,1,Mark,4
186,0.6,0.4,0.0,-0.6705,"Married one, killed one.",1,Mark,4
187,0.0,1.0,0.0,0.0,I'd be a pint-sized Henry VIII.,1,Mark,6
188,0.459,0.541,0.0,-0.1779,Maybe I should hide.,1,Mark,4
189,0.0,0.652,0.348,0.5777,"Oh, it is so good to see you.",1,Heather,8
190,0.0,0.645,0.355,0.296,"Oh yeah, course it is.",1,Mark,5
191,0.0,1.0,0.0,0.0,I'm just the man you wanted to see.,1,Mark,8
192,0.443,0.557,0.0,-0.1513,I am so sorry.,1,Heather,4
193,0.0,0.556,0.444,0.3382,"Oh God, what a day!",1,Heather,5
194,0.112,0.825,0.063,-0.25,"I lost my phone and it had your number and also the address of the restaurant, and I didn't know where...",1,Heather,21
195,0.0,1.0,0.0,0.0,"I cycled back this way 'cause I thought... am I right, your place is somewhere near here, so...?",1,Heather,18
196,0.0,1.0,0.0,0.0,So what do you think?,1,Heather,5
197,0.0,1.0,0.0,0.0,It's a bit late or...?,1,Heather,5
198,0.0,1.0,0.0,0.0,I'm going to have my pound of date.,1,Mark,8
199,0.355,0.645,0.0,-0.296,"No, it's not too late.",1,Mark,5
200,0.0,1.0,0.0,0.0,Let's go for a drink.,1,Mark,5
201,0.0,1.0,0.0,0.0,"We were going to have a date, let's have a date.",1,Mark,11
202,0.0,0.682,0.318,0.4215,"Is there anywhere nice around... um, here?",1,Heather,7
203,0.0,0.769,0.231,0.2732,"Well, it's a bit late to go into town.",1,Heather,9
204,0.0,1.0,0.0,0.0,"Look, we're right by my place.",1,Mark,6
205,0.108,0.892,0.0,-0.1779,We could always have a drink up there if you didn't think it'd be too weird.,1,Mark,16
206,0.0,0.682,0.318,0.4215,It'd be nice to see your place.,1,Heather,7
207,0.0,1.0,0.0,0.0,"Hmm, she's coming back to my place.",1,Mark,7
208,0.212,0.645,0.143,-0.359,"It's still possible she stood me up, but she almost definitely doesn't consider me a physical threat.",1,Mark,17
209,0.0,0.852,0.148,0.5095,"I'm really glad that we did manage to meet up, 'cause I don't know what I'd have done with this otherwise.",1,Mark,21
210,0.0,1.0,0.0,0.0,"Samurai, The World of the Warrior!",1,Heather,6
211,0.0,1.0,0.0,0.0,It really is the only book you need on samurai culture...,1,Mark,11
212,0.0,1.0,0.0,0.0,that I could find for under fifteen quid.,1,Mark,8
213,0.0,0.606,0.394,0.3818,"Oh, Mark, that is thoughtful.",1,Heather,5
214,0.0,0.495,0.505,0.6239,"Oh, yeah, getting kissed by the one!",1,Mark,7
215,0.225,0.775,0.0,-0.4404,"Oh, look at this, Jeremy left the bloody door on the...",1,Mark,11
216,0.0,1.0,0.0,0.0,I'm looking for... Kenny?,1,Burglar,4
217,0.0,0.506,0.494,0.4466,"OK then, I'll just...",1,Burglar,4
218,0.0,0.704,0.296,0.2732,"Oh my God, what am I doing?",1,Mark,7
219,0.467,0.533,0.0,-0.5423,What the fuck you doing?,1,Burglar,5
220,0.0,1.0,0.0,0.0,I'm wrestling with the white working class.,1,Mark,7
221,0.0,1.0,0.0,0.0,Morse never did this.,1,Mark,4
222,0.0,0.484,0.516,0.4926,I'm better than Morse!,1,Mark,4
223,0.0,1.0,0.0,0.0,You totally took him out!,1,Heather,5
224,0.0,0.538,0.462,0.5106,"Yeah, well my home is my castle.",1,Mark,7
225,0.0,1.0,0.0,0.0,You were coming back for what you didn't get last week!,1,Mark,11
226,0.516,0.484,0.0,-0.4926,That's my bloody watch!,1,Mark,4
227,0.0,1.0,0.0,0.0,You've got my watch on!,1,Mark,5
228,0.0,0.526,0.474,0.4019,"Yes, I've apprehended a burglar.",1,Mark,5
229,0.0,1.0,0.0,0.0,"Flat 5, Apollo House, London Road, Croydon.",1,Mark,7
230,0.0,1.0,0.0,0.0,"I'm, I'm sitting on him.",1,Mark,5
231,0.0,1.0,0.0,0.0,Who needs a samurai exhibition when you get a samurai display?,1,Heather,11
232,0.0,0.874,0.126,0.0772,"Look, if you want, we can do this another time.",1,Mark,10
233,0.235,0.642,0.123,-0.2621,"No, I can't leave you now, you might need-",1,Heather,9
234,0.0,0.828,0.172,0.7019,"I mean I think I'm OK with him, but it'd be good to have someone else there with a bottle or a spanner to bonk him on the head with if he tries anything.",1,Mark,34
235,0.0,0.517,0.483,0.4215,This is a nice place.,1,Heather,5
236,0.0,1.0,0.0,0.0,If she spanners me I'll kick off.,1,Burglar,7
237,0.0,0.707,0.293,0.4404,It's good to get a foot on the ladder.,1,Mark,9
238,0.0,1.0,0.0,0.0,Plus I've got pension provision coming out of my arse.,1,Mark,10
239,0.0,1.0,0.0,0.0,There's wine in the fridge.,1,Mark,5
240,0.0,0.485,0.515,0.6486,This is actually turning out pretty well.,1,Mark,7
241,0.0,0.633,0.367,0.4404,This could be a funny family story.,1,Mark,7
242,0.0,1.0,0.0,0.0,"""We met when he sat on a burglar.""",1,Mark,8
243,0.0,1.0,0.0,0.0,"Mark, what are you doing?",1,Jeremy,5
244,0.0,1.0,0.0,0.0,Who are you sitting on?,1,Jeremy,5
245,0.307,0.693,0.0,-0.4767,"I got the wrong flat, I'm looking for Kenny.",1,Burglar,9
246,0.0,1.0,0.0,0.0,We need money for our meter.,1,Burglar,6
247,0.0,1.0,0.0,0.0,"Oh, the plot thickens.",1,Mark,4
248,0.341,0.659,0.0,-0.4767,He might have got the wrong flat.,1,Jeremy,7
249,0.0,1.0,0.0,0.0,"Oh that's right, take his side!",1,Mark,6
250,0.0,1.0,0.0,0.0,"You've only known me fifteen years, whereas him, he's a pillar of society.",1,Mark,13
251,0.237,0.538,0.226,-0.0258,Well at least stop sitting on him.,1,Jeremy,7
252,0.423,0.256,0.321,-0.2023,You look like a dick.,1,Jeremy,5
253,0.0,1.0,0.0,0.0,You didn't see him take him down.,1,Heather,7
254,0.0,1.0,0.0,0.0,"Look Heather, can you watch him?",1,Mark,6
255,0.0,0.895,0.105,0.4466,"I'll double lock the door, and then... we can all go through into the living room and just... all keep an eye on him there, OK?",1,Mark,26
256,0.0,1.0,0.0,0.0,Just put him in the kitchen with a couple of Garfields.,1,Jeremy,11
257,0.0,1.0,0.0,0.0,What do you think he's going to do?,1,Jeremy,8
258,0.0,1.0,0.0,0.0,"I think, Jeremy, that he's going to try and nick our stuff, all right?",1,Mark,14
259,0.0,1.0,0.0,0.0,"So... what's going on for you, man?",1,Jeremy,7
260,0.0,1.0,0.0,0.0,"Oh for God's sake, Jeremy, don't try to bond.",1,Mark,9
261,0.0,1.0,0.0,0.0,Did you run away from home?,1,Jeremy,6
262,0.0,1.0,0.0,0.0,Are you a rent boy and everything?,1,Jeremy,7
263,0.412,0.588,0.0,-0.5423,"Fuck off, I'm looking for Kenny.",1,Burglar,6
264,0.0,0.936,0.064,0.1779,"Look, let's just try and continue our evening as if he wasn't here and if he tries to escape I'll just have to... take him down.",1,Mark,26
265,0.0,0.667,0.333,0.3612,I've got balls like baked potatoes.,1,Mark,6
266,0.0,0.769,0.231,0.4588,"And how would you take him down, just out of interest?",1,Jeremy,11
267,0.0,1.0,0.0,0.0,Or On Her Majesty's Secret Service?,1,Jeremy,6
268,0.0,1.0,0.0,0.0,Has anyone seen the new Tom Hanks film with him in the...?,1,Heather,12
269,0.0,1.0,0.0,0.0,Saw it on pirate.,1,Burglar,4
270,0.0,1.0,0.0,0.0,You are not part of this conversation!,1,Mark,7
271,0.221,0.779,0.0,-0.1779,"Look, this is... this is too weird.",1,Mark,7
272,0.0,1.0,0.0,0.0,Let's lock him away somewhere until the police arrive.,1,Mark,9
273,0.0,0.508,0.492,0.4404,We're trying to relax.,1,Jeremy,4
274,0.0,1.0,0.0,0.0,Put him in your room.,1,Jeremy,5
275,0.419,0.581,0.0,-0.5574,He might do a shit in there.,1,Mark,7
276,0.0,0.483,0.517,0.4966,I'm not gonna shit!,1,Burglar,4
277,0.231,0.769,0.0,-0.5574,"Mark, everyone in London is not trying to do a shit on your possessions.",1,Jeremy,14
278,0.0,1.0,0.0,0.0,"Oh, the Megatron is shrinking my massive balls.",1,Mark,8
279,0.0,1.0,0.0,0.0,"That, what is... that?",1,Mark,4
280,0.0,1.0,0.0,0.0,Did you do that?,1,Mark,4
281,0.0,1.0,0.0,0.0,"Why don't we tie him up, in the bath?",1,Big Suze,9
282,0.0,0.872,0.128,0.3612,Guess we could tie him up in the bath but... might feel like we'd crossed a bit of a line.,1,Mark,20
283,0.0,1.0,0.0,0.0,Why don't we burn him with cigarettes!,1,Big Suze,7
284,0.0,1.0,0.0,0.0,He might tell you where your stuff is.,1,Big Suze,8
285,0.0,1.0,0.0,0.0,We're not going to burn him.,1,Mark,6
286,0.0,0.792,0.208,0.6369,"Look, I think the best thing for you is if we just stick you out on the balcony.",1,Mark,18
287,0.178,0.822,0.0,-0.0772,"Oh, what, the balcony, are you serious?",1,Burglar,7
288,0.0,1.0,0.0,0.0,What about my human rights?,1,Burglar,5
289,0.268,0.732,0.0,-0.296,There's no human right to be dry.,1,Mark,7
290,0.0,0.707,0.293,0.4404,You have a good look for Kenny out there.,1,Mark,9
291,0.347,0.421,0.232,-0.2732,Maybe I should join the prison service.,1,Mark,7
292,0.285,0.715,0.0,-0.2484,"This is quite a weird date, Jeremy.",1,Big Suze,7
293,0.077,0.923,0.0,-0.128,It's even weirder than when you took me to Laser Quest and tried to hump me in the dark.,1,Big Suze,19
294,0.0,1.0,0.0,0.0,Since when are you on a date with Big Suze?,1,Mark,10
295,0.0,1.0,0.0,0.0,What about the chlamydia?,1,Mark,4
296,0.423,0.577,0.0,-0.296,"Er, no, not really.",1,Jeremy,4
297,0.0,0.715,0.285,0.3382,"Oh my God, you haven't told her!",1,Mark,7
298,0.191,0.593,0.216,0.0762,According to Johnson they're not even definitely broken up.,1,Mark,9
299,0.0,1.0,0.0,0.0,"I won't let you do this, Jeremy!",1,Mark,7
300,0.0,1.0,0.0,0.0,"If necessary, I will stand physically between you.",1,Mark,8
301,0.438,0.562,0.0,-0.7906,"Mark, if I have to fuck you to fuck her, then I will.",1,Jeremy,13
302,0.0,0.556,0.444,0.5854,"So you be careful where you stand, OK?",1,Jeremy,8
303,0.0,1.0,0.0,0.0,Is he on the phone?,1,Heather,5
304,0.0,1.0,0.0,0.0,Who are you phoning?,1,Mark,4
305,0.0,1.0,0.0,0.0,Just calling my mates.,1,Burglar,4
306,0.0,1.0,0.0,0.0,Let's just get him out of here.,1,Jeremy,7
307,0.239,0.761,0.0,-0.296,"No, the police will be here soon, Jeremy.",1,Mark,8
308,0.216,0.784,0.0,-0.5267,"Look, any minute our door is gonna get kicked down by a hundred maniacs with no stake in society.",1,Jeremy,19
309,0.0,0.652,0.348,0.4939,Is that your idea of a relaxing date?,1,Jeremy,8
310,0.231,0.769,0.0,-0.128,We've got to tough it out.,1,Mark,6
311,0.0,0.337,0.663,0.7096,Good luck with your civilisation.,1,Jeremy,5
312,0.0,1.0,0.0,0.0,I'm barricading myself in my room.,1,Jeremy,6
313,0.0,0.687,0.313,0.6249,"Great, it's me protecting civilisation again while Jeremy has sex.",1,Mark,10
314,0.17,0.83,0.0,-0.5994,"If this was the war, I'd be getting shot by Rommel while he was in Paris getting a blowjob from a Nazi.",1,Mark,22
315,0.429,0.571,0.0,-0.25,Sorry it's been such a weird evening.,1,Mark,7
316,0.0,1.0,0.0,0.0,Maybe I can raise the temperature a bit?,1,Mark,8
317,0.0,1.0,0.0,0.0,"Here we are, on bed together.",1,Mark,6
318,0.0,1.0,0.0,0.0,Look at that... look how much bigger my feet are than yours.,1,Mark,12
319,0.0,1.0,0.0,0.0,"I'm not boasting, they just are.",1,Mark,6
320,0.0,0.694,0.306,0.296,"Oh yeah, now she's getting hot.",1,Mark,6
321,0.0,1.0,0.0,0.0,Hurry up and open up!,1,Burglar's Mates,5
322,0.0,1.0,0.0,0.0,"Mark, the barbarians are at the gate!",1,Jeremy,7
323,0.57,0.43,0.0,-0.6486,"Ignore the banging and threats, Heather.",1,Mark,6
